"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS20945","0.330841356","1.2577466578","0.6859814218","FRANCCI3_RS20945","Francci3_4146","","","WP_011438509.1",""
"FRANCCI3_RS20950","-0.286010979","-1.2192643727","0.7676490924","FRANCCI3_RS20950","Francci3_4147","","","WP_198031086.1",""
"FRANCCI3_RS20955","0.6278111382","1.5452188029","0.4833568791","FRANCCI3_RS20955","Francci3_4148","","","WP_304413250.1",""
"FRANCCI3_RS20960","-1.1348082003","-2.1958936742","0.0928989978","FRANCCI3_RS20960, FRANCCI3_RS20965","Francci3_4149, Francci3_4150","GO:0004803 - transposase activity [Evidence IEA]","","WP_041258031.1, WP_035942187.1",""
"FRANCCI3_RS20965","-0.5531260741","-1.4672615594","0.5837384035","FRANCCI3_RS20960, FRANCCI3_RS20965","Francci3_4149, Francci3_4150","GO:0004803 - transposase activity [Evidence IEA]","","WP_041258031.1, WP_035942187.1",""
"FRANCCI3_RS20970","1.5785177418","2.9866283894","0.0290864089","FRANCCI3_RS20970","Francci3_4151","","","WP_011438514.1",""
"FRANCCI3_RS20975","-1.9180620633","-3.7791507358","0.0260920964","FRANCCI3_RS20975","Francci3_4152","","","WP_011438515.1",""
"FRANCCI3_RS20980","0.5518781597","1.4659929441","0.4333056272","FRANCCI3_RS20980, FRANCCI3_RS20985","Francci3_4153, Francci3_4154","","GO:0009410 - response to xenobiotic stimulus [Evidence IEA]; GO:0006855 - xenobiotic transmembrane transport [Evidence IEA]","WP_011438516.1, WP_011438517.1","GO:0005886 - plasma membrane [Evidence IEA]"
"FRANCCI3_RS20985","0.1823107606","1.1346998762","0.7820722776","FRANCCI3_RS20980, FRANCCI3_RS20985","Francci3_4153, Francci3_4154","","GO:0009410 - response to xenobiotic stimulus [Evidence IEA]; GO:0006855 - xenobiotic transmembrane transport [Evidence IEA]","WP_011438516.1, WP_011438517.1","GO:0005886 - plasma membrane [Evidence IEA]"
"FRANCCI3_RS20990","0.0343471853","1.0240933193","0.9569619184","FRANCCI3_RS20990","Francci3_4155","GO:0004803 - transposase activity [Evidence IEA]","","WP_011434597.1",""
"FRANCCI3_RS21000","-0.3856332133","-1.3064330679","0.7364011133","FRANCCI3_RS21000, FRANCCI3_RS21005","Francci3_4156, Francci3_4157","","","WP_237704550.1, WP_011438519.1",""
"FRANCCI3_RS21005","-1.0688200044","-2.0977169205","0.1346057629","FRANCCI3_RS21000, FRANCCI3_RS21005","Francci3_4156, Francci3_4157","","","WP_237704550.1, WP_011438519.1",""
"FRANCCI3_RS21010","-0.2946826387","-1.2266151191","0.5834406754","FRANCCI3_RS21010","Francci3_4158","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438520.1",""
"FRANCCI3_RS21015","-0.238955615","-1.1801380354","0.6396076332","FRANCCI3_RS21015, FRANCCI3_RS21020","","","","WP_236701561.1, WP_167534321.1",""
"FRANCCI3_RS21020","-0.3691701104","-1.291609637","0.5481311736","FRANCCI3_RS21015, FRANCCI3_RS21020, FRANCCI3_RS28435","","","","WP_236701561.1, WP_167534321.1, WP_041258037.1",""
"FRANCCI3_RS28435","0.4220584047","1.339837842","0.4490127818","FRANCCI3_RS21020, FRANCCI3_RS28435, FRANCCI3_RS21030","Francci3_4160","","","WP_167534321.1, WP_041258037.1, WP_041258039.1",""
"FRANCCI3_RS21030","0.8171085833","1.7618713491","0.1850212711","FRANCCI3_RS28435, FRANCCI3_RS21030, FRANCCI3_RS21035","Francci3_4160, Francci3_4161","","","WP_041258037.1, WP_041258039.1, WP_011438523.1",""
"FRANCCI3_RS21035","0.0197028033","1.0137506246","0.9724186237","FRANCCI3_RS21030, FRANCCI3_RS21035","Francci3_4160, Francci3_4161","","","WP_041258039.1, WP_011438523.1",""
"FRANCCI3_RS21040","0.0835450951","1.0596186159","0.8784518539","FRANCCI3_RS21040, FRANCCI3_RS21045","Francci3_4162, Francci3_4163","","","WP_108913883.1, WP_011438525.1",""
"FRANCCI3_RS21045","0.1485940615","1.1084886986","0.8286661016","FRANCCI3_RS21040, FRANCCI3_RS21045, FRANCCI3_RS21050","Francci3_4162, Francci3_4163, Francci3_4164","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_108913883.1, WP_011438525.1, WP_011438526.1",""
"FRANCCI3_RS21050","-0.4802271184","-1.3949632532","0.2830798446","FRANCCI3_RS21045, FRANCCI3_RS21050","Francci3_4163, Francci3_4164","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011438525.1, WP_011438526.1",""
"FRANCCI3_RS21055","-0.1641396148","-1.1204976435","0.8880197434","FRANCCI3_RS21055","Francci3_4165","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438527.1",""
"FRANCCI3_RS21060","0.5395658928","1.4535350825","0.4707845691","FRANCCI3_RS21060","","","","",""
"FRANCCI3_RS21065","-0.3092973148","-1.2391040297","0.6406551829","FRANCCI3_RS21065","Francci3_4166","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS21070","-0.083734014","-1.0597573806","0.8575522376","FRANCCI3_RS21070","Francci3_4167","GO:0004803 - transposase activity [Evidence IEA]","","WP_041258044.1",""
"dnaE_2","-1.4611825075","-2.7533394911","0.0187131617","FRANCCI3_RS21075","Francci3_4168","GO:0008408 - 3'-5' exonuclease activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","GO:0006260 - DNA replication [Evidence IEA]","",""
"FRANCCI3_RS25105","0.0604637563","1.0428009168","0.9571768641","FRANCCI3_RS25105","","","","",""
"FRANCCI3_RS21080","-0.514708885","-1.4287058185","0.3681262322","FRANCCI3_RS21080","Francci3_4170","GO:0045300 - acyl-[acyl-carrier-protein] desaturase activity [Evidence IEA]","GO:0006631 - fatty acid metabolic process [Evidence IEA]","WP_235463211.1",""
"FRANCCI3_RS21085","0.6501361236","1.5693162595","0.5577180072","FRANCCI3_RS21085","Francci3_4171","","","WP_011438533.1",""
"FRANCCI3_RS21090","1.5273207412","2.8825002665","0.1505277243","FRANCCI3_RS21090","Francci3_4172","GO:0047617 - acyl-CoA hydrolase activity [Evidence IEA]","","WP_011438534.1",""
"FRANCCI3_RS21095","-0.0864187022","-1.0617313023","0.8960329617","FRANCCI3_RS21095","Francci3_4173","","","WP_011438535.1",""
"FRANCCI3_RS21100","-0.0196613025","-1.0137214633","0.970687155","FRANCCI3_RS21100","Francci3_4174","","","WP_108913837.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS21105","0.1464750475","1.1068617581","0.7683006519","FRANCCI3_RS21105","Francci3_4175","","","WP_236701525.1",""
"FRANCCI3_RS21110","-0.5570017657","-1.4712085464","0.1657389137","FRANCCI3_RS21110","Francci3_4176","","","WP_148214925.1",""
"FRANCCI3_RS21115","-0.2004492895","-1.1490561427","0.7481050012","FRANCCI3_RS21115","Francci3_4177","","","WP_011438539.1",""
"FRANCCI3_RS23705","-1.6586086313","-3.1571189797","1.377E-4","FRANCCI3_RS23705, FRANCCI3_RS28815","Francci3_4178, Francci3_4179","GO:0071949 - FAD binding [Evidence IEA]","","WP_011438540.1, WP_193359373.1",""
"FRANCCI3_RS28815","-0.1939828373","-1.1439173647","0.7129468554","FRANCCI3_RS23705, FRANCCI3_RS28815","Francci3_4178, Francci3_4179","GO:0071949 - FAD binding [Evidence IEA]","","WP_011438540.1, WP_193359373.1",""
"FRANCCI3_RS21130","0.2383977248","1.1796817643","0.5351758837","FRANCCI3_RS21130","Francci3_4180","","","WP_011438542.1",""
"FRANCCI3_RS27590","0.476005394","1.390887172","0.6893235705","FRANCCI3_RS27590","","","","WP_023841564.1",""
"FRANCCI3_RS21145","-0.3202379993","-1.2485365011","0.5455092077","FRANCCI3_RS21145","Francci3_4182","","","WP_011438544.1",""
"FRANCCI3_RS21150","1.8825021815","3.6871399622","0.0134600602","FRANCCI3_RS21150","Francci3_4183","GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_235463209.1",""
"FRANCCI3_RS21155","-0.9994498937","-1.9992375362","0.0169519359","FRANCCI3_RS21155, FRANCCI3_RS21160","Francci3_4184, Francci3_4185","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_049761011.1, WP_011438547.1",""
"FRANCCI3_RS21160","0.2201291518","1.1648378595","0.5794009262","FRANCCI3_RS21155, FRANCCI3_RS21160","Francci3_4184, Francci3_4185","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_049761011.1, WP_011438547.1",""
"FRANCCI3_RS21165","-0.3486656724","-1.2733823498","0.3347687341","FRANCCI3_RS21165","Francci3_4186","","","WP_011438548.1",""
"bioB_2","-0.1936922832","-1.1436870068","0.6180691633","FRANCCI3_RS21170","Francci3_4187","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0004076 - biotin synthase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","GO:0009102 - biotin biosynthetic process [Evidence IEA]","WP_011438549.1",""
"idi","-0.299577359","-1.2307837995","0.5884803003","FRANCCI3_RS21175","Francci3_4188","GO:0004452 - isopentenyl-diphosphate delta-isomerase activity [Evidence IEA]","GO:0008299 - isoprenoid biosynthetic process [Evidence IEA]","WP_232235224.1",""
"FRANCCI3_RS25110","0.3985915362","1.3182203398","0.4161666891","FRANCCI3_RS25110","","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS27595","-1.1917349098","-2.284272728","0.2277577607","FRANCCI3_RS27595, FRANCCI3_RS27600","Francci3_4191, Francci3_4192","","","WP_023841534.1, WP_011438554.1",""
"FRANCCI3_RS27600","0.0954973482","1.0684336716","0.9400181599","FRANCCI3_RS27595, FRANCCI3_RS27600","Francci3_4191, Francci3_4192","","","WP_023841534.1, WP_011438554.1",""
"FRANCCI3_RS27605","-0.0518535862","-1.0365958954","0.8917476083","FRANCCI3_RS27605","Francci3_4193","","","WP_011438555.1",""
"FRANCCI3_RS21205","-0.2993914111","-1.2306251748","0.626545951","FRANCCI3_RS21205","Francci3_4194","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011438556.1",""
"FRANCCI3_RS21210","-1.6696670322","-3.1814115942","0.0134069578","FRANCCI3_RS21210, FRANCCI3_RS21215","Francci3_4195, Francci3_4196","","","WP_011438557.1, WP_011438558.1",""
"FRANCCI3_RS21215","-0.6228945379","-1.539961772","0.1588983001","FRANCCI3_RS21210, FRANCCI3_RS21215, FRANCCI3_RS21220","Francci3_4195, Francci3_4196, Francci3_4197","","","WP_011438557.1, WP_011438558.1, WP_011438559.1",""
"FRANCCI3_RS21220","-0.7444113556","-1.6752905825","0.0664569841","FRANCCI3_RS21215, FRANCCI3_RS21220, FRANCCI3_RS21225","Francci3_4196, Francci3_4197, Francci3_4198","","","WP_011438558.1, WP_011438559.1, WP_011438560.1",""
"FRANCCI3_RS21225","-0.7810093852","-1.7183326881","0.0411171497","FRANCCI3_RS21220, FRANCCI3_RS21225","Francci3_4197, Francci3_4198","","","WP_011438559.1, WP_011438560.1",""
"FRANCCI3_RS21230","-1.3159123908","-2.4895972827","1.811E-3","FRANCCI3_RS21230","Francci3_4199","","","WP_035958941.1",""
"FRANCCI3_RS21235","-0.3799129668","-1.301263352","0.2898048074","FRANCCI3_RS21235","Francci3_4200","","","WP_011438562.1",""
"FRANCCI3_RS21240","-0.5400131491","-1.4539857692","0.2561200035","FRANCCI3_RS21240","Francci3_4201","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438563.1",""
"FRANCCI3_RS21245","-0.8777082459","-1.8374541438","0.0991649388","FRANCCI3_RS21245","Francci3_4202","","","WP_202795702.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS21250","-1.4230446215","-2.681508119","3.957E-3","FRANCCI3_RS21250","Francci3_4203","","","WP_011438565.1",""
"FRANCCI3_RS21255","-3.0337537764","-8.1893774099","1.405E-4","FRANCCI3_RS21255","","GO:0043022 - ribosome binding [Evidence IEA]","GO:0009403 - toxin biosynthetic process [Evidence IEA]","WP_023841539.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS21260","-1.2786605725","-2.4261362484","0.0136721725","FRANCCI3_RS21260, FRANCCI3_RS21265","Francci3_4204, Francci3_4205","GO:0004332 - fructose-bisphosphate aldolase activity [Evidence IEA]","","WP_011438566.1, WP_011438567.1",""
"FRANCCI3_RS21265","-0.605263952","-1.5212570533","0.3814268421","FRANCCI3_RS21260, FRANCCI3_RS21265, FRANCCI3_RS21270","Francci3_4204, Francci3_4205, Francci3_4206","GO:0004332 - fructose-bisphosphate aldolase activity [Evidence IEA]","","WP_011438566.1, WP_011438567.1, WP_011438568.1",""
"FRANCCI3_RS21270","-2.1439126069","-4.4195902086","3.659E-4","FRANCCI3_RS21265, FRANCCI3_RS21270","Francci3_4205, Francci3_4206","GO:0004332 - fructose-bisphosphate aldolase activity [Evidence IEA]","","WP_011438567.1, WP_011438568.1",""
"FRANCCI3_RS21275","-0.3734581245","-1.295454302","0.3440456689","FRANCCI3_RS21275","Francci3_4207","GO:0071949 - FAD binding [Evidence IEA]","","WP_011438569.1",""
"FRANCCI3_RS26480","-1.2399592126","-2.3619185465","0.0597908251","FRANCCI3_RS26480","Francci3_4208","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS25115","-1.312479285","-2.4836799618","9.711E-3","FRANCCI3_RS25115","Francci3_4209","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438570.1",""
"FRANCCI3_RS21285","-1.2559543317","-2.3882507733","9.478E-3","FRANCCI3_RS21285","Francci3_4210","GO:0004803 - transposase activity [Evidence IEA]","","WP_035958930.1",""
"FRANCCI3_RS21290","0.1761866746","1.1298934054","0.8107678036","FRANCCI3_RS21290","Francci3_4211","GO:0004803 - transposase activity [Evidence IEA]","","WP_049761017.1",""
"FRANCCI3_RS21295","1.166235647","2.2442535032","0.2775866667","FRANCCI3_RS21295","Francci3_4212","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS21300","-1.1077263208","-2.155057437","0.1555318916","FRANCCI3_RS21300","","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS21305","0.6816591144","1.6039832926","0.2391267055","FRANCCI3_RS21305","Francci3_4214","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438575.1",""
"FRANCCI3_RS21310","-0.738969404","-1.6689831669","0.578883302","FRANCCI3_RS21310","Francci3_4215","","","",""
"FRANCCI3_RS21315","0.0788442237","1.0561715781","0.8640773799","FRANCCI3_RS21315","Francci3_4216","GO:0004803 - transposase activity [Evidence IEA]","","WP_011435467.1",""
"FRANCCI3_RS21320","0.0102089322","1.0071013887","0.9886149342","FRANCCI3_RS21320","Francci3_4217","","","",""
"FRANCCI3_RS21325","-0.2742707501","-1.209382619","0.8222667917","FRANCCI3_RS21325","Francci3_4218","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS28445","0.4708347849","1.3859111643","0.5610824","FRANCCI3_RS28445","","","","WP_041258047.1",""
"FRANCCI3_RS21335","-0.4541763064","-1.3700003924","0.35959933","FRANCCI3_RS21335","Francci3_4219","","","WP_011438578.1",""
"FRANCCI3_RS21340","-0.9841506146","-1.9781483368","0.6896475091","FRANCCI3_RS21340","Francci3_4220","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS25120","-0.3047294692","-1.235186996","0.6626047711","FRANCCI3_RS25120","","","","",""
"FRANCCI3_RS28820","-1.141897342","-2.2067104513","0.2830297493","FRANCCI3_RS28820","Francci3_4224","","","WP_083503475.1",""
"FRANCCI3_RS25125","0.2433587812","1.1837453686","0.6529480099","FRANCCI3_RS25125","","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS21385","-0.2433157112","-1.1837100298","0.5183780994","FRANCCI3_RS21385","Francci3_4227","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438582.1",""
"FRANCCI3_RS21390","-1.0373374649","-2.0524363257","0.117533945","FRANCCI3_RS21390","Francci3_4228","GO:0043169 - cation binding [Evidence IEA]","","WP_011438583.1",""
"FRANCCI3_RS21395","-2.6122190413","-6.114434354","2.003E-5","FRANCCI3_RS21395","Francci3_4230","","","WP_011438585.1","GO:0140737 - encapsulin nanocompartment [Evidence IEA]"
"FRANCCI3_RS21400","-0.8885160262","-1.8512709041","0.0397773445","FRANCCI3_RS21400","Francci3_4231","","","WP_011438586.1","GO:0140737 - encapsulin nanocompartment [Evidence IEA]"
"FRANCCI3_RS21405","0.8259582261","1.7727120679","0.2810537229","FRANCCI3_RS21405","Francci3_4232","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438587.1",""
"FRANCCI3_RS21410","-0.0271158453","-1.0189730147","0.9661216338","FRANCCI3_RS21410","Francci3_4233","","","WP_011438588.1",""
"FRANCCI3_RS21415","0.1577015381","1.1155085243","0.7693009867","FRANCCI3_RS21415, FRANCCI3_RS21420","Francci3_4234, Francci3_4235","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_011438589.1, WP_011438590.1",""
"FRANCCI3_RS21420","-0.3948669848","-1.3148215292","0.3468163041","FRANCCI3_RS21415, FRANCCI3_RS21420","Francci3_4234, Francci3_4235","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_011438589.1, WP_011438590.1",""
"FRANCCI3_RS21425","0.126506278","1.0916468962","0.883282905","FRANCCI3_RS21425","Francci3_4236","","","WP_011438591.1",""
"FRANCCI3_RS28630","1.1709011826","2.2515229489","0.2668402164","FRANCCI3_RS28630","","","","WP_023840694.1",""
"FRANCCI3_RS21430","0.5947794128","1.5102416529","0.1498896162","FRANCCI3_RS21430","Francci3_4238","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_083282201.1",""
"FRANCCI3_RS21435","0.3921727717","1.3123684095","0.5324493398","FRANCCI3_RS21435","Francci3_4239","","","WP_011438594.1",""
"FRANCCI3_RS21440","0.5040007755","1.418140798","0.5056146921","FRANCCI3_RS21440, FRANCCI3_RS21445","Francci3_4240, Francci3_4241","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0006826 - iron ion transport [Evidence IEA]","WP_011438595.1, WP_011438596.1",""
"FRANCCI3_RS21445","0.5408023597","1.4547813739","0.3576338529","FRANCCI3_RS21440, FRANCCI3_RS21445","Francci3_4240, Francci3_4241","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0006826 - iron ion transport [Evidence IEA]","WP_011438595.1, WP_011438596.1",""
"FRANCCI3_RS21450","-0.2565843305","-1.1946469534","0.5483922524","FRANCCI3_RS21450","Francci3_4242","GO:0005524 - ATP binding [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_023840696.1",""
"FRANCCI3_RS21455","-0.3014241334","-1.232360318","0.5281004056","FRANCCI3_RS21455","Francci3_4243","","","WP_035941453.1",""
"FRANCCI3_RS21460","-1.0953894996","-2.1367076077","0.023632886","FRANCCI3_RS21460","Francci3_4244","","","WP_011438599.1",""
"FRANCCI3_RS21465","-1.4485541524","-2.7293438345","0.1651618317","FRANCCI3_RS21465","Francci3_4245","","","WP_011438600.1",""
"rlmB","0.1058077854","1.0760967436","0.8041795282","FRANCCI3_RS21470","Francci3_4246","GO:0008173 - RNA methyltransferase activity [Evidence IEA]","GO:0009451 - RNA modification [Evidence IEA]","WP_011438601.1",""
"FRANCCI3_RS21475","0.4386960917","1.3553787819","0.5500108934","FRANCCI3_RS21475","Francci3_4247","","","WP_011438602.1",""
"FRANCCI3_RS21480","-0.13300802","-1.0965776845","0.7113119127","FRANCCI3_RS21480","Francci3_4248","","","WP_023840700.1",""
"FRANCCI3_RS21485","-0.694601261","-1.6184370599","0.0914370085","FRANCCI3_RS21485","Francci3_4249","","","WP_023840701.1",""
"FRANCCI3_RS21490","-0.2639086818","-1.2007274227","0.5688533174","FRANCCI3_RS21490","Francci3_4250","GO:0005515 - protein binding [Evidence IEA]","","WP_235608249.1",""
"FRANCCI3_RS21495","0.1384503613","1.1007221645","0.6847417126","FRANCCI3_RS21495","Francci3_4251","GO:0005524 - ATP binding [Evidence IEA]; GO:0004817 - cysteine-tRNA ligase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0006423 - cysteinyl-tRNA aminoacylation [Evidence IEA]","WP_011438606.1",""
"FRANCCI3_RS21500","-0.8738338768","-1.8325262658","0.1117359359","FRANCCI3_RS21500","Francci3_4252","","","WP_011438607.1",""
"ispF","-0.3365793393","-1.2627590131","0.4345205517","FRANCCI3_RS21505","Francci3_4253","GO:0008685 - 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity [Evidence IEA]","GO:0019288 - isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [Evidence IEA]","WP_035729408.1",""
"ispD","6.459E-4","1.0004478308","0.9986435899","FRANCCI3_RS21510","Francci3_4254","GO:0050518 - 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity [Evidence IEA]","GO:0019288 - isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [Evidence IEA]","WP_011438609.1",""
"FRANCCI3_RS21515","-0.1740953349","-1.1282566915","0.7302675987","FRANCCI3_RS21515","Francci3_4255","","","WP_006545253.1",""
"FRANCCI3_RS21520","0.153588574","1.1123328616","0.663733043","FRANCCI3_RS21520","Francci3_4257","","","WP_011438611.1",""
"radA","-0.0764396219","-1.0544126778","0.8427011361","FRANCCI3_RS21525","Francci3_4258","GO:0005524 - ATP binding [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]","WP_011438612.1",""
"disA","0.3155718158","1.2445048182","0.4533002043","FRANCCI3_RS21530","Francci3_4259","","","WP_011438613.1",""
"FRANCCI3_RS21535","-0.3292125513","-1.2563274614","0.5492291871","FRANCCI3_RS21535","Francci3_4260","","","WP_011438614.1",""
"FRANCCI3_RS21540","0.339681666","1.2654773326","0.5356926953","FRANCCI3_RS21540","Francci3_4261","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_308726834.1",""
"pstB","-0.4235522549","-1.3412259065","0.2599912862","FRANCCI3_RS21545","Francci3_4262","GO:0005524 - ATP binding [Evidence IEA]; GO:0015415 - ATPase-coupled phosphate ion transmembrane transporter activity [Evidence IEA]","","WP_011438616.1","GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]; GO:0009898 - cytoplasmic side of plasma membrane [Evidence IEA]"
"pstA","-0.0977240433","-1.0700839947","0.8140823081","FRANCCI3_RS21550, FRANCCI3_RS21555","Francci3_4263, Francci3_4264","GO:0015415 - ATPase-coupled phosphate ion transmembrane transporter activity [Evidence IEA]","","WP_011438617.1, WP_011438618.1","GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]; GO:0005886 - plasma membrane [Evidence IEA]"
"pstC","-0.0364917316","-1.0256167519","0.9281336258","FRANCCI3_RS21550, FRANCCI3_RS21555","Francci3_4263, Francci3_4264","GO:0015415 - ATPase-coupled phosphate ion transmembrane transporter activity [Evidence IEA]","","WP_011438617.1, WP_011438618.1","GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]; GO:0005886 - plasma membrane [Evidence IEA]"
"pstS","-0.3525622605","-1.2768262885","0.3749347429","FRANCCI3_RS21560","Francci3_4265","GO:0015415 - ATPase-coupled phosphate ion transmembrane transporter activity [Evidence IEA]; GO:0042301 - phosphate ion binding [Evidence IEA]","","WP_011438619.1","GO:0055052 - ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [Evidence IEA]; GO:0009897 - external side of plasma membrane [Evidence IEA]; GO:0030288 - outer membrane-bounded periplasmic space [Evidence IEA]"
"FRANCCI3_RS21565","0.8725340055","1.8308758993","0.4907046832","FRANCCI3_RS21565","Francci3_4266","","","WP_023840709.1",""
"proS","0.1186242275","1.0856990322","0.7327045149","FRANCCI3_RS21570","Francci3_4267","GO:0004827 - proline-tRNA ligase activity [Evidence IEA]","GO:0006433 - prolyl-tRNA aminoacylation [Evidence IEA]","WP_011438621.1",""
"pyrH","-0.4802657685","-1.3950006251","0.2044002531","FRANCCI3_RS21575","Francci3_4268","GO:0033862 - UMP kinase activity [Evidence IEA]","GO:0015949 - nucleobase-containing small molecule interconversion [Evidence IEA]","WP_023840711.1",""
"FRANCCI3_RS21580","-0.2746388775","-1.2096912522","0.4510851894","FRANCCI3_RS21580","Francci3_4269","","","WP_011438623.1",""
"FRANCCI3_RS21585","0.1658744601","1.1218458559","0.6858961616","FRANCCI3_RS21585","Francci3_4270","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","","WP_011438624.1",""
"FRANCCI3_RS21590","1.0678770307","2.0963462597","0.0569266535","FRANCCI3_RS21590","Francci3_4271","","","WP_011438625.1",""
"FRANCCI3_RS27195","-0.4083578696","-1.3271743137","0.6826289401","FRANCCI3_RS27195","","","","WP_157858547.1",""
"FRANCCI3_RS21595","0.3125348096","1.2418877762","0.5179106731","FRANCCI3_RS21595","Francci3_4272","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_148214926.1",""
"FRANCCI3_RS21600","-0.2647762397","-1.2014496916","0.5019738462","FRANCCI3_RS21600","Francci3_4273","","","WP_011438627.1",""
"FRANCCI3_RS21605","-0.7026339073","-1.6274733365","0.4961466696","FRANCCI3_RS21605","","GO:0003677 - DNA binding [Evidence IEA]","","WP_200923099.1",""
"FRANCCI3_RS21610","1.5901059918","3.0107146777","1.005E-3","FRANCCI3_RS21610","Francci3_4274","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_200923098.1",""
"FRANCCI3_RS21615","1.9651707689","3.9045891941","0.0510336956","","","","","",""
