"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"folE_2","0.0108722883","1.0075645638","0.9880984884","FRANCCI3_RS21820, FRANCCI3_RS21825","Francci3_4314, Francci3_4315","GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004222 - metalloendopeptidase activity [Evidence IEA], GO:0003934 - GTP cyclohydrolase I activity [Evidence IEA]","GO:0051301 - cell division [Evidence IEA]; GO:0006508 - proteolysis [Evidence IEA], GO:0042559 - pteridine-containing compound biosynthetic process [Evidence IEA]; GO:0046654 - tetrahydrofolate biosynthetic process [Evidence IEA]","WP_011438668.1, WP_035729386.1",""
"hisG","0.1326338769","1.0962933391","0.8456722609","FRANCCI3_RS21830","Francci3_4316","GO:0003879 - ATP phosphoribosyltransferase activity [Evidence IEA]","GO:0000105 - histidine biosynthetic process [Evidence IEA]","WP_035729385.1",""
"FRANCCI3_RS21835","0.0623882145","1.0441928713","0.9348584485","FRANCCI3_RS21835","Francci3_4317","GO:0004636 - phosphoribosyl-ATP diphosphatase activity [Evidence IEA]","","WP_241882770.1",""
"FRANCCI3_RS21840","0.0218720514","1.0152760549","0.9795869791","FRANCCI3_RS21840","Francci3_4318","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011438672.1",""
"FRANCCI3_RS21845","-0.5724082742","-1.4870037382","0.4858209499","FRANCCI3_RS21845","Francci3_4319","GO:0008270 - zinc ion binding [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438673.1",""
"FRANCCI3_RS21850","0.0707373955","1.0502533557","0.9208365202","FRANCCI3_RS21850","Francci3_4320","","","WP_023840738.1",""
"FRANCCI3_RS21855","-0.7425698573","-1.6731535565","0.33861118","FRANCCI3_RS21855","Francci3_4321","","","WP_011438675.1",""
"FRANCCI3_RS21860","-1.858E-4","-1.0001288106","0.9998262312","FRANCCI3_RS21860","Francci3_4322","","","WP_082456674.1",""
"FRANCCI3_RS21870","0.2441266931","1.1843756156","0.756181585","FRANCCI3_RS21870","Francci3_4324","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_235463006.1",""
"FRANCCI3_RS21875","0.1014626394","1.0728606036","0.9148907603","FRANCCI3_RS21875","","","","WP_023840741.1",""
"FRANCCI3_RS21880","0.6373991208","1.5555223466","0.3921826605","FRANCCI3_RS21880, FRANCCI3_RS21885","Francci3_4326, Francci3_4327","","","WP_232234822.1, WP_011438681.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS21885","1.4878516094","2.8047100038","0.0823372195","FRANCCI3_RS21880, FRANCCI3_RS21885","Francci3_4326, Francci3_4327","","","WP_232234822.1, WP_011438681.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS21890","0.8654064564","1.821852873","0.3789701998","FRANCCI3_RS21890","Francci3_4328","","","WP_023840742.1",""
"FRANCCI3_RS21895","-0.193682878","-1.1436795509","0.8765721007","","","","","",""
"FRANCCI3_RS21900","0.0888635095","1.0635320495","0.9062847775","FRANCCI3_RS21900","Francci3_4330","","","WP_011438684.1",""
"FRANCCI3_RS21905","-0.6798575059","-1.6019815207","0.5298454355","FRANCCI3_RS21905, FRANCCI3_RS21910","Francci3_4331, Francci3_4332","","","WP_023840687.1, WP_011438686.1",""
"FRANCCI3_RS21910","-0.475655087","-1.3905494857","0.6573799658","FRANCCI3_RS21905, FRANCCI3_RS21910, FRANCCI3_RS21915","Francci3_4331, Francci3_4332, Francci3_4333","","","WP_023840687.1, WP_011438686.1, WP_011438687.1",""
"FRANCCI3_RS21915","-1.3446051187","-2.539606752","0.1035514141","FRANCCI3_RS21910, FRANCCI3_RS21915","Francci3_4332, Francci3_4333","","","WP_011438686.1, WP_011438687.1",""
"FRANCCI3_RS21920","0.2209636097","1.1655117991","0.8031464957","FRANCCI3_RS21920","Francci3_4334","GO:0020037 - heme binding [Evidence IEA]; GO:0005506 - iron ion binding [Evidence IEA]; GO:0004497 - monooxygenase activity [Evidence IEA]; GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA]","","WP_011438688.1",""
"FRANCCI3_RS21925","1.4893210693","2.8075682019","0.1258369144","FRANCCI3_RS21925","Francci3_4335","GO:0046872 - metal ion binding [Evidence IEA]; GO:0010333 - terpene synthase activity [Evidence IEA]","GO:0046246 - terpene biosynthetic process [Evidence IEA]","WP_235463004.1",""
"FRANCCI3_RS21930","1.0484903586","2.0683643708","0.3313753324","FRANCCI3_RS21930, FRANCCI3_RS21935","Francci3_4336, Francci3_4337","","","WP_011438690.1, WP_011438691.1","GO:0110001 - toxin-antitoxin complex [Evidence IEA]"
"FRANCCI3_RS21935","0.8857487743","1.847723361","0.472412556","FRANCCI3_RS21930, FRANCCI3_RS21935","Francci3_4336, Francci3_4337","","","WP_011438690.1, WP_011438691.1","GO:0110001 - toxin-antitoxin complex [Evidence IEA]"
"FRANCCI3_RS21940","0.3911412326","1.3114303904","0.7481972966","FRANCCI3_RS21940","","","","WP_035958299.1",""
"FRANCCI3_RS28635","0.567614812","1.4820712558","0.7132002836","FRANCCI3_RS28635","","","","WP_023840682.1",""
"FRANCCI3_RS21950","1.7854175187","3.4471821156","0.2682406723","","","","","",""
"FRANCCI3_RS21955","-0.5876419121","-1.5027884283","0.4419419888","FRANCCI3_RS21955","Francci3_4339","","","WP_023840681.1",""
"FRANCCI3_RS21960","-0.1435685427","-1.1046340797","0.8501974162","FRANCCI3_RS21960, FRANCCI3_RS21965","Francci3_4340, Francci3_4341","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011438694.1, WP_011438695.1",""
"FRANCCI3_RS21965","0.1468039103","1.1071140964","0.8389863552","FRANCCI3_RS21960, FRANCCI3_RS21965","Francci3_4340, Francci3_4341","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011438694.1, WP_011438695.1",""
"FRANCCI3_RS21975","-0.7515584193","-1.6836105082","0.4337947036","FRANCCI3_RS21975","Francci3_4343","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438697.1",""
"FRANCCI3_RS21980","0.1709456806","1.1257961976","0.8308619867","FRANCCI3_RS21980","Francci3_4344","","","WP_011438698.1",""
"FRANCCI3_RS21985","0.1367039951","1.0993905588","0.865620694","FRANCCI3_RS21985","Francci3_4345","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438699.1",""
"FRANCCI3_RS21990","0.1078081612","1.0775898457","0.8937322201","FRANCCI3_RS21990","Francci3_4346","GO:0019213 - deacetylase activity [Evidence IEA]","","WP_237704551.1",""
"FRANCCI3_RS21995","0.4869412521","1.4014703787","0.6525896144","","","","","",""
"FRANCCI3_RS22000","-1.3858618368","-2.6132802287","0.0731803461","FRANCCI3_RS22000, FRANCCI3_RS22005","Francci3_4347, Francci3_4348","","","WP_011438701.1, WP_011438702.1",""
"FRANCCI3_RS22005","-0.3390650455","-1.2649365721","0.6308936357","FRANCCI3_RS22000, FRANCCI3_RS22005","Francci3_4347, Francci3_4348","","","WP_011438701.1, WP_011438702.1",""
"dcd","-0.4396445646","-1.3562701433","0.5783419523","FRANCCI3_RS22010","Francci3_4349","GO:0008829 - dCTP deaminase activity [Evidence IEA]","GO:0009394 - 2'-deoxyribonucleotide metabolic process [Evidence IEA]","WP_011438703.1",""
"FRANCCI3_RS22015","0.1575270648","1.1153736276","0.8394936891","FRANCCI3_RS22015","Francci3_4350","GO:0051536 - iron-sulfur cluster binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_023840678.1",""
"FRANCCI3_RS22020","0.4528525459","1.3687439102","0.5455570904","FRANCCI3_RS22020","Francci3_4351","GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","","WP_035729369.1",""
"dnaK_2","-1.0367486468","-2.0515988203","0.2274670983","FRANCCI3_RS22025, FRANCCI3_RS22030","Francci3_4352, Francci3_4353","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0000774 - adenyl-nucleotide exchange factor activity [Evidence IEA]; GO:0042803 - protein homodimerization activity [Evidence IEA]; GO:0051087 - protein-folding chaperone binding [Evidence IEA]","GO:0006457 - protein folding [Evidence IEA]","WP_023840676.1, WP_011438707.1",""
"grpE","-0.8534331612","-1.8067954192","0.3685871868","FRANCCI3_RS22025, FRANCCI3_RS22030","Francci3_4352, Francci3_4353","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0000774 - adenyl-nucleotide exchange factor activity [Evidence IEA]; GO:0042803 - protein homodimerization activity [Evidence IEA]; GO:0051087 - protein-folding chaperone binding [Evidence IEA]","GO:0006457 - protein folding [Evidence IEA]","WP_023840676.1, WP_011438707.1",""
"dnaJ_2","-0.7257135562","-1.6537183623","0.4038088302","FRANCCI3_RS22035, FRANCCI3_RS22040","Francci3_4354, Francci3_4355","","","WP_011438708.1, WP_011438709.1",""
"FRANCCI3_RS22040","-0.5385560277","-1.4525179856","0.5160102417","FRANCCI3_RS22035, FRANCCI3_RS22040","Francci3_4354, Francci3_4355","","","WP_011438708.1, WP_011438709.1",""
"clpB","-2.840777229","-7.1640590507","1.616E-3","FRANCCI3_RS22045","Francci3_4356","GO:0016887 - ATP hydrolysis activity [Evidence IEA]","GO:0006457 - protein folding [Evidence IEA]","WP_011438710.1",""
"FRANCCI3_RS22050","-2.3562595788","-5.1204108691","0.0239966776","FRANCCI3_RS22050, FRANCCI3_RS22055","Francci3_4357, Francci3_4358","","","WP_011438711.1, WP_011438712.1",""
"FRANCCI3_RS22055","-0.0488698176","-1.0344542327","0.9473908888","FRANCCI3_RS22050, FRANCCI3_RS22055","Francci3_4357, Francci3_4358","","","WP_011438711.1, WP_011438712.1",""
"FRANCCI3_RS22060","-0.4680698099","-1.3832575612","0.5638631996","FRANCCI3_RS22060","Francci3_4359","","","WP_011438713.1",""
"FRANCCI3_RS22065","0.1164951838","1.0840980036","0.9029346341","FRANCCI3_RS22065, FRANCCI3_RS22070","Francci3_4360, Francci3_4361","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011438714.1, WP_011438715.1",""
"FRANCCI3_RS22070","-0.1188567614","-1.0858740395","0.8704383597","FRANCCI3_RS22065, FRANCCI3_RS22070","Francci3_4360, Francci3_4361","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011438714.1, WP_011438715.1",""
"FRANCCI3_RS23730","-0.1927373805","-1.1429302644","0.8234633063","FRANCCI3_RS23730","Francci3_4362","","","WP_049761024.1",""
"FRANCCI3_RS22080","0.2252988276","1.1690193642","0.7886614433","FRANCCI3_RS22080","Francci3_4363","","GO:0055085 - transmembrane transport [Evidence IEA]","WP_023840672.1",""
"fbaA","-0.5422140321","-1.4562055695","0.4541989177","FRANCCI3_RS22085","Francci3_4364","GO:0004332 - fructose-bisphosphate aldolase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0005975 - carbohydrate metabolic process [Evidence IEA]; GO:0006096 - glycolytic process [Evidence IEA]","WP_011438718.1",""
"FRANCCI3_RS22090","-0.6498843842","-1.5690424496","0.3876003488","FRANCCI3_RS22090","Francci3_4365","","","WP_011438719.1",""
"FRANCCI3_RS22095","-0.0115789377","-1.008058202","0.9884377348","FRANCCI3_RS22095","Francci3_4366","","","WP_011438720.1",""
"FRANCCI3_RS22100","0.0314939699","1.0220699733","0.9733900068","FRANCCI3_RS22100","Francci3_4367","","","WP_023840671.1",""
"FRANCCI3_RS22105","0.2799990073","1.214194049","0.7047585784","FRANCCI3_RS22105","Francci3_4368","GO:0004019 - adenylosuccinate synthase activity [Evidence IEA]; GO:0005525 - GTP binding [Evidence IEA]","GO:0006164 - purine nucleotide biosynthetic process [Evidence IEA]","WP_011438722.1",""
"FRANCCI3_RS22110","-0.9308024314","-1.9063360112","0.3980826839","FRANCCI3_RS22110","Francci3_4369","","","WP_023840670.1",""
"purD","-0.9022800393","-1.8690174507","0.3006392915","FRANCCI3_RS22120","Francci3_4370","GO:0004637 - phosphoribosylamine-glycine ligase activity [Evidence IEA]","GO:0006189 - 'de novo' IMP biosynthetic process [Evidence IEA]; GO:0009152 - purine ribonucleotide biosynthetic process [Evidence IEA]","WP_011438724.1",""
"purE","-0.3631328196","-1.2862158915","0.6546902474","FRANCCI3_RS22125, FRANCCI3_RS22130","Francci3_4371, Francci3_4372","GO:0004638 - phosphoribosylaminoimidazole carboxylase activity [Evidence IEA], GO:0004018 - N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [Evidence IEA]","GO:0009152 - purine ribonucleotide biosynthetic process [Evidence IEA]","WP_011438725.1, WP_011438726.1","GO:0009320 - phosphoribosylaminoimidazole carboxylase complex [Evidence IEA]"
"purB","-9.536E-3","-1.0066314704","0.9911193543","FRANCCI3_RS22125, FRANCCI3_RS22130","Francci3_4371, Francci3_4372","GO:0004638 - phosphoribosylaminoimidazole carboxylase activity [Evidence IEA], GO:0004018 - N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [Evidence IEA]","GO:0009152 - purine ribonucleotide biosynthetic process [Evidence IEA]","WP_011438725.1, WP_011438726.1","GO:0009320 - phosphoribosylaminoimidazole carboxylase complex [Evidence IEA]"
"FRANCCI3_RS22135","-0.1226358338","-1.0887221646","0.8731236605","FRANCCI3_RS22135","Francci3_4373","GO:0004639 - phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [Evidence IEA]","GO:0006164 - purine nucleotide biosynthetic process [Evidence IEA]","WP_011438727.1",""
"FRANCCI3_RS28470","-0.7915591265","-1.7309440906","0.5219316867","FRANCCI3_RS28470","","","","WP_133056995.1",""
"panC","-0.5496038595","-1.4636837372","0.4938290573","FRANCCI3_RS22145","Francci3_4375","GO:0004592 - pantoate-beta-alanine ligase activity [Evidence IEA]","GO:0015940 - pantothenate biosynthetic process [Evidence IEA]","WP_011438729.1",""
"FRANCCI3_RS22150","-1.1578180917","-2.231197297","0.1725547002","FRANCCI3_RS22150, FRANCCI3_RS22155","Francci3_4376, Francci3_4377","GO:0004068 - aspartate 1-decarboxylase activity [Evidence IEA], GO:0008734 - L-aspartate oxidase activity [Evidence IEA]","GO:0006523 - alanine biosynthetic process [Evidence IEA], GO:0009435 - NAD biosynthetic process [Evidence IEA]","WP_011438730.1, WP_011438731.1",""
"FRANCCI3_RS22155","-0.9662595465","-1.9537685169","0.2721517127","FRANCCI3_RS22150, FRANCCI3_RS22155, FRANCCI3_RS22160","Francci3_4376, Francci3_4377, Francci3_4378","GO:0004068 - aspartate 1-decarboxylase activity [Evidence IEA], GO:0008734 - L-aspartate oxidase activity [Evidence IEA], GO:0004514 - nicotinate-nucleotide diphosphorylase (carboxylating) activity [Evidence IEA]","GO:0006523 - alanine biosynthetic process [Evidence IEA], GO:0009435 - NAD biosynthetic process [Evidence IEA], GO:0019363 - pyridine nucleotide biosynthetic process [Evidence IEA]","WP_011438730.1, WP_011438731.1, WP_011438732.1",""
"nadC","-1.571131809","-2.9713773029","0.0749820638","FRANCCI3_RS22155, FRANCCI3_RS22160, FRANCCI3_RS22165","Francci3_4377, Francci3_4378, Francci3_4379","GO:0008734 - L-aspartate oxidase activity [Evidence IEA], GO:0004514 - nicotinate-nucleotide diphosphorylase (carboxylating) activity [Evidence IEA]","GO:0009435 - NAD biosynthetic process [Evidence IEA], GO:0019363 - pyridine nucleotide biosynthetic process [Evidence IEA]","WP_011438731.1, WP_011438732.1, WP_011438733.1",""
"FRANCCI3_RS22165","-1.0642816243","-2.0911283636","0.1728498285","FRANCCI3_RS22160, FRANCCI3_RS22165","Francci3_4378, Francci3_4379","GO:0004514 - nicotinate-nucleotide diphosphorylase (carboxylating) activity [Evidence IEA]","GO:0019363 - pyridine nucleotide biosynthetic process [Evidence IEA]","WP_011438732.1, WP_011438733.1",""
"FRANCCI3_RS22170","1.9943536743","3.9843756558","0.0838829018","FRANCCI3_RS22170","Francci3_4380","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_023840667.1",""
"FRANCCI3_RS22175","0.0895326474","1.0640254418","0.9211077945","FRANCCI3_RS22175","Francci3_4381","","","WP_011438735.1",""
"FRANCCI3_RS22180","-0.3139894253","-1.2431405569","0.7226688557","FRANCCI3_RS22180","Francci3_4383","","","WP_011438737.1",""
"FRANCCI3_RS22185","0.6772439688","1.5990820527","0.3082592429","FRANCCI3_RS22185","Francci3_4384","GO:0046872 - metal ion binding [Evidence IEA]; GO:0042578 - phosphoric ester hydrolase activity [Evidence IEA]","","WP_035958296.1",""
"FRANCCI3_RS22190","5.284E-3","1.0036694994","0.9937121021","FRANCCI3_RS22190","Francci3_4385","","","WP_131728906.1",""
"FRANCCI3_RS22195","0.2217469608","1.1661448177","0.7669246317","FRANCCI3_RS22195","Francci3_4386","","","WP_011438740.1",""
"FRANCCI3_RS22200","0.0436756703","1.0307365747","0.949803985","FRANCCI3_RS22200","Francci3_4387","","","WP_011438741.1",""
"mptB_2","-0.6939046284","-1.6176557555","0.3808838808","FRANCCI3_RS22205, FRANCCI3_RS22210","Francci3_4388, Francci3_4389","","","WP_011438742.1, WP_236701441.1",""
"FRANCCI3_RS22210","-0.0709517422","-1.0504094075","0.9237809755","FRANCCI3_RS22205, FRANCCI3_RS22210","Francci3_4388, Francci3_4389","","","WP_011438742.1, WP_236701441.1",""
"FRANCCI3_RS22215","-0.9009748968","-1.8673273977","0.2544386697","FRANCCI3_RS22215","Francci3_4390","GO:0000166 - nucleotide binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438744.1",""
"FRANCCI3_RS22220","-0.0742951785","-1.0528465473","0.9475536504","FRANCCI3_RS22220","Francci3_4391","","","WP_049761025.1",""
"FRANCCI3_RS22225","0.4989832731","1.4132172586","0.6103780068","FRANCCI3_RS22225","Francci3_4392","","","WP_011438746.1",""
"FRANCCI3_RS22230","-0.6062377977","-1.5222842765","0.4990763797","FRANCCI3_RS22230","Francci3_4393","","","WP_011438747.1",""
"otsB","0.31275669","1.242078788","0.6771139474","FRANCCI3_RS22235","Francci3_4394","GO:0004805 - trehalose-phosphatase activity [Evidence IEA]","GO:0005992 - trehalose biosynthetic process [Evidence IEA]","WP_011438748.1",""
"FRANCCI3_RS27210","-2.0093788619","-4.0260884346","0.3967058511","FRANCCI3_RS27210","","","","WP_023840657.1",""
"FRANCCI3_RS25455","-0.7165932764","-1.643297032","0.3398160244","FRANCCI3_RS25455","Francci3_4395","GO:0003825 - alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [Evidence IEA]","","WP_085949884.1",""
"FRANCCI3_RS22245","0.4341038767","1.3510713606","0.5572556194","FRANCCI3_RS22245","Francci3_4396","","","WP_011438750.1",""
"thrC_2","0.1292974039","1.0937609073","0.8731479942","FRANCCI3_RS22250","Francci3_4397","GO:0004795 - threonine synthase activity [Evidence IEA]","GO:0009088 - threonine biosynthetic process [Evidence IEA]","WP_011438751.1",""
"groL_4","0.3205703488","1.248824156","0.7359067289","FRANCCI3_RS22255","Francci3_4398","GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]","GO:0006457 - protein folding [Evidence IEA]","WP_011438752.1",""
"FRANCCI3_RS22260","0.818909447","1.7640720021","0.3920483741","FRANCCI3_RS22260","Francci3_4399","GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","","WP_011438753.1",""
"FRANCCI3_RS22265","-0.827947757","-1.7751583912","0.2975970553","FRANCCI3_RS22265","Francci3_4400","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011438754.1",""
"FRANCCI3_RS22270","-0.9711147294","-1.9603547205","0.1957876847","FRANCCI3_RS22270","Francci3_4401","","","WP_011438755.1",""
"FRANCCI3_RS22275","0.4103834848","1.3290390409","0.6180792467","FRANCCI3_RS22275","Francci3_4402","","","WP_011438756.1",""
"FRANCCI3_RS28475","-2.7452567644","-6.7050903129","0.2453393096","FRANCCI3_RS28475","","","","WP_023840655.1",""
"FRANCCI3_RS22280","-0.20149389","-1.1498884317","0.8391662651","FRANCCI3_RS22280, FRANCCI3_RS22285","Francci3_4404, Francci3_4405","GO:0003848 - 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [Evidence IEA]","GO:0009396 - folic acid-containing compound biosynthetic process [Evidence IEA]","WP_011438758.1, WP_011438759.1",""
"folK","0.0506823853","1.0357547132","0.9624185507","FRANCCI3_RS22280, FRANCCI3_RS22285, FRANCCI3_RS22290","Francci3_4404, Francci3_4405, Francci3_4406","GO:0003848 - 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [Evidence IEA], GO:0004150 - dihydroneopterin aldolase activity [Evidence IEA]","GO:0009396 - folic acid-containing compound biosynthetic process [Evidence IEA], GO:0006760 - folic acid-containing compound metabolic process [Evidence IEA]","WP_011438758.1, WP_011438759.1, WP_011438760.1",""
"folB","-0.5063735698","-1.4204751272","0.6363612877","FRANCCI3_RS22285, FRANCCI3_RS22290","Francci3_4405, Francci3_4406","GO:0003848 - 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [Evidence IEA], GO:0004150 - dihydroneopterin aldolase activity [Evidence IEA]","GO:0009396 - folic acid-containing compound biosynthetic process [Evidence IEA], GO:0006760 - folic acid-containing compound metabolic process [Evidence IEA]","WP_011438759.1, WP_011438760.1",""
"folP_2","-2.1268122229","-4.3675136826","0.040015797","FRANCCI3_RS22295, FRANCCI3_RS22300","Francci3_4407, Francci3_4408","GO:0004156 - dihydropteroate synthase activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","GO:0009396 - folic acid-containing compound biosynthetic process [Evidence IEA]","WP_011438761.1, WP_035729351.1",""
"FRANCCI3_RS22300","-0.0952491241","-1.0682498572","0.9169855992","FRANCCI3_RS22295, FRANCCI3_RS22300","Francci3_4407, Francci3_4408","GO:0004156 - dihydropteroate synthase activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","GO:0009396 - folic acid-containing compound biosynthetic process [Evidence IEA]","WP_011438761.1, WP_035729351.1",""
"FRANCCI3_RS22305","0.2247376393","1.1685647204","0.75368654","FRANCCI3_RS22305","Francci3_4409","","","WP_011438763.1",""
"FRANCCI3_RS22310","-1.4455522946","-2.723670713","0.1422373852","FRANCCI3_RS22310","Francci3_4410","GO:0005524 - ATP binding [Evidence IEA]","GO:0016310 - phosphorylation [Evidence IEA]","WP_011438764.1",""
"FRANCCI3_RS25155","0.0956707488","1.0685620966","0.9041091252","FRANCCI3_RS25155","Francci3_4411","","","WP_011438765.1",""
"FRANCCI3_RS22320","-0.5592618242","-1.473515079","0.4683602984","FRANCCI3_RS22320","Francci3_4412","GO:0045550 - geranylgeranyl reductase activity [Evidence IEA]","GO:0030494 - bacteriochlorophyll biosynthetic process [Evidence IEA]; GO:0015995 - chlorophyll biosynthetic process [Evidence IEA]","WP_011438766.1",""
"FRANCCI3_RS22325","0.0388946625","1.027326427","0.9607626968","FRANCCI3_RS22325","Francci3_4413","","","WP_235186879.1",""
"FRANCCI3_RS22330","1.6034041221","3.0385944196","0.0674728186","FRANCCI3_RS22330","Francci3_4414","","","WP_023840646.1",""
"FRANCCI3_RS22335","-0.0460887955","-1.0324620799","0.9660751889","FRANCCI3_RS22335","Francci3_4415","GO:0005524 - ATP binding [Evidence IEA]; GO:0000155 - phosphorelay sensor kinase activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]","GO:0007165 - signal transduction [Evidence IEA]","WP_023840645.1",""
"purQ","-0.1245989783","-1.0902046496","0.884584129","FRANCCI3_RS22340","Francci3_4416","GO:0004642 - phosphoribosylformylglycinamidine synthase activity [Evidence IEA]","GO:0006189 - 'de novo' IMP biosynthetic process [Evidence IEA]","WP_076804178.1",""
"purL","-0.9928243119","-1.9900770819","0.2153441596","FRANCCI3_RS22345","Francci3_4417","GO:0004642 - phosphoribosylformylglycinamidine synthase activity [Evidence IEA]","GO:0006189 - 'de novo' IMP biosynthetic process [Evidence IEA]","WP_011438771.1",""
"FRANCCI3_RS22350","-0.2508453121","-1.1899041062","0.7784507956","FRANCCI3_RS22350","Francci3_4418","","","WP_011438772.1",""
"FRANCCI3_RS22355","-0.3927446528","-1.3128887325","0.5813749591","FRANCCI3_RS22355","Francci3_4419","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011438773.1",""
"FRANCCI3_RS22360","0.0692278518","1.0491550126","0.9410750078","FRANCCI3_RS22360","Francci3_4420","","","WP_011438774.1",""
"mqnB","0.1212325679","1.0876637122","0.8613245313","FRANCCI3_RS22365","Francci3_4421","","GO:0009234 - menaquinone biosynthetic process [Evidence IEA]","WP_023840640.1",""
"FRANCCI3_RS22370","-0.5093714919","-1.4234299452","0.5454802728","FRANCCI3_RS22370","Francci3_4422","","","WP_011438776.1",""
"FRANCCI3_RS22375","-0.1890838555","-1.1400395346","0.828691326","FRANCCI3_RS22375","Francci3_4423","","","WP_011438777.1",""
"FRANCCI3_RS22380","0.0848016015","1.0605418863","0.9177589609","FRANCCI3_RS22380","Francci3_4424","","","WP_011438778.1",""
"FRANCCI3_RS22385","-0.3477332851","-1.272559652","0.6131755195","FRANCCI3_RS22385","Francci3_4425","","","WP_049761147.1",""
"FRANCCI3_RS27220","3.2790447508","9.707129582","0.0257197158","FRANCCI3_RS27220","","","","WP_237704552.1",""
"FRANCCI3_RS22395","0.3197052043","1.2480754951","0.7214417248","FRANCCI3_RS22395","Francci3_4426","GO:0003676 - nucleic acid binding [Evidence IEA]; GO:0003723 - RNA binding [Evidence IEA]; GO:0001072 - transcription antitermination factor activity, RNA binding [Evidence IEA]","","WP_011438780.1","GO:0005829 - cytosol [Evidence IEA]"
"FRANCCI3_RS27370","-0.3405237245","-1.26621617","0.739457026","FRANCCI3_RS27370","Francci3_4427","","","WP_023840636.1",""
"FRANCCI3_RS22405","-0.5410802661","-1.4550616355","0.5917108697","FRANCCI3_RS22405","Francci3_4428","","","WP_011438782.1",""
"purS","0.6482428686","1.5672581897","0.467471096","FRANCCI3_RS22410","Francci3_4429","","","WP_011438783.1",""
"FRANCCI3_RS22415","-1.2132347376","-2.3185691222","0.3373898749","","","","","",""
"FRANCCI3_RS22420","-0.406206373","-1.3251965687","0.6666779686","FRANCCI3_RS22420","Francci3_4430","","","WP_011438784.1",""
"FRANCCI3_RS22425","0.1637807083","1.1202189264","0.8139023334","FRANCCI3_RS22425, FRANCCI3_RS22430","Francci3_4431, Francci3_4432","","","WP_011438785.1, WP_011438786.1",""
