"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS16335","-0.1974834116","-1.1466963511","0.6289721869","FRANCCI3_RS16335","Francci3_3247","","","WP_011437632.1",""
"FRANCCI3_RS28780","-0.281913817","-1.2158066518","0.523909236","FRANCCI3_RS28780","","","","",""
"FRANCCI3_RS16340","-0.0181586322","-1.0126661494","0.9647716699","FRANCCI3_RS16340, FRANCCI3_RS16345","Francci3_3248, Francci3_3249","GO:0016903 - oxidoreductase activity, acting on the aldehyde or oxo group of donors [Evidence IEA], GO:0004722 - protein serine/threonine phosphatase activity [Evidence IEA]","","WP_011437633.1, WP_232235242.1",""
"FRANCCI3_RS16345","-0.1971095154","-1.1463992059","0.7149710437","FRANCCI3_RS16340, FRANCCI3_RS16345","Francci3_3248, Francci3_3249","GO:0016903 - oxidoreductase activity, acting on the aldehyde or oxo group of donors [Evidence IEA], GO:0004722 - protein serine/threonine phosphatase activity [Evidence IEA]","","WP_011437633.1, WP_232235242.1",""
"FRANCCI3_RS27105","-0.4511058724","-1.3670877722","0.3670943339","FRANCCI3_RS27105","","","","WP_023842049.1",""
"FRANCCI3_RS16350","-0.163040359","-1.11964421","0.7138798489","FRANCCI3_RS16350","Francci3_3250","","","WP_011437635.1",""
"FRANCCI3_RS16355","0.0960603527","1.0688507039","0.8072779177","FRANCCI3_RS16355","Francci3_3251","GO:0005515 - protein binding [Evidence IEA]","","WP_011437636.1",""
"FRANCCI3_RS16360","0.1670234812","1.1227396955","0.7222105376","FRANCCI3_RS16360","Francci3_3252","","","WP_023842051.1",""
"FRANCCI3_RS16365","-0.4414523071","-1.3579706579","0.3728488305","FRANCCI3_RS16365","Francci3_3253","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437638.1",""
"FRANCCI3_RS16370","0.2206191749","1.1652335733","0.5966173013","FRANCCI3_RS16370","Francci3_3254","","","WP_011437639.1",""
"FRANCCI3_RS16375","0.0875353493","1.0625534012","0.8554187006","FRANCCI3_RS16375, FRANCCI3_RS28590","Francci3_3255","","","WP_011437640.1, WP_255353884.1",""
"FRANCCI3_RS28590","2.4584356119","5.4962042245","0.1161035434","FRANCCI3_RS16375, FRANCCI3_RS28590","Francci3_3255","","","WP_011437640.1, WP_255353884.1",""
"FRANCCI3_RS16380","0.0723412258","1.0514215616","0.8370555408","FRANCCI3_RS16380","Francci3_3256","GO:0005524 - ATP binding [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]; GO:0004674 - protein serine/threonine kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_236701518.1",""
"FRANCCI3_RS16385","-0.3158693483","-1.2447615036","0.5300087553","FRANCCI3_RS16385","Francci3_3257","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_200923118.1",""
"FRANCCI3_RS27110","3.4509836925","10.9357760024","0.1547458178","FRANCCI3_RS27110","","","","WP_023842071.1",""
"FRANCCI3_RS16390","-0.3587655992","-1.2823282405","0.3894421001","FRANCCI3_RS16390","Francci3_3258","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","","WP_011437643.1",""
"FRANCCI3_RS16395","-0.5615768418","-1.47588145","0.2104565332","FRANCCI3_RS16395","Francci3_3259","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_011437644.1",""
"FRANCCI3_RS16400","0.1529217323","1.1118188386","0.7826986981","FRANCCI3_RS16400","Francci3_3260","","","WP_011437645.1",""
"FRANCCI3_RS16405","-0.3114518893","-1.2409559363","0.5898032407","FRANCCI3_RS16405","Francci3_3261","GO:0005488 - binding [Evidence IEA]","","WP_011437646.1",""
"FRANCCI3_RS16410","-1.2839268645","-2.4350085947","0.1655977062","FRANCCI3_RS16410","Francci3_3262","","","WP_023842073.1",""
"FRANCCI3_RS16415","0.2078437425","1.1549606846","0.6256688878","FRANCCI3_RS16415","Francci3_3263","GO:0004803 - transposase activity [Evidence IEA]","","",""
"tnpA_3","-0.1995636019","-1.1483509399","0.8052162499","FRANCCI3_RS16420, FRANCCI3_RS16425","Francci3_3265, Francci3_3266","GO:0004803 - transposase activity [Evidence IEA]","","WP_011437650.1, WP_236701493.1",""
"FRANCCI3_RS16425","0.3607676623","1.284108994","0.5697571272","FRANCCI3_RS16420, FRANCCI3_RS16425","Francci3_3265, Francci3_3266","GO:0004803 - transposase activity [Evidence IEA]","","WP_011437650.1, WP_236701493.1",""
"tnpB_3","-0.5201340444","-1.4340884865","0.6505817972","FRANCCI3_RS16430","Francci3_3267","","","",""
"FRANCCI3_RS16435","-0.7658167466","-1.7003323275","0.2078301065","FRANCCI3_RS16435, FRANCCI3_RS16440","Francci3_3269, Francci3_3270","","","WP_023840425.1, WP_011437654.1",""
"FRANCCI3_RS16440","0.2371823885","1.1786884106","0.7834708525","FRANCCI3_RS16435, FRANCCI3_RS16440","Francci3_3269, Francci3_3270","","","WP_023840425.1, WP_011437654.1",""
"FRANCCI3_RS16445","-0.1268125221","-1.0918786471","0.9016196623","FRANCCI3_RS16445, FRANCCI3_RS16450","Francci3_3271, Francci3_3272","","","WP_011437655.1, WP_011437656.1",""
"FRANCCI3_RS16450","0.1260647588","1.0913128621","0.7941091777","FRANCCI3_RS16445, FRANCCI3_RS16450, FRANCCI3_RS16455","Francci3_3271, Francci3_3272, Francci3_3273","GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","GO:0006418 - tRNA aminoacylation for protein translation [Evidence IEA]","WP_011437655.1, WP_011437656.1, WP_011437657.1",""
"FRANCCI3_RS16455","0.3953090089","1.3152244362","0.434256131","FRANCCI3_RS16450, FRANCCI3_RS16455, FRANCCI3_RS16460","Francci3_3272, Francci3_3273, Francci3_3274","GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA], GO:0071949 - FAD binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0006418 - tRNA aminoacylation for protein translation [Evidence IEA]","WP_011437656.1, WP_011437657.1, WP_035909436.1",""
"FRANCCI3_RS16460","-0.5431438989","-1.4571444468","0.3835266389","FRANCCI3_RS16455, FRANCCI3_RS16460","Francci3_3273, Francci3_3274","GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA], GO:0071949 - FAD binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0006418 - tRNA aminoacylation for protein translation [Evidence IEA]","WP_011437657.1, WP_035909436.1",""
"FRANCCI3_RS16465","-0.2555750644","-1.1938115066","0.55818482","FRANCCI3_RS16465","Francci3_3275","","","WP_011437659.1",""
"FRANCCI3_RS16470","-0.0750764605","-1.0534168639","0.9346152743","FRANCCI3_RS16470, FRANCCI3_RS16475","Francci3_3276, Francci3_3277","","","WP_011437660.1, WP_011437661.1",""
"FRANCCI3_RS16475","-0.0935574174","-1.0669979596","0.8829466737","FRANCCI3_RS16470, FRANCCI3_RS16475, FRANCCI3_RS16480","Francci3_3276, Francci3_3277, Francci3_3278","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_011437660.1, WP_011437661.1, WP_011437662.1",""
"FRANCCI3_RS16480","-1.8635294635","-3.6389682495","0.0832084698","FRANCCI3_RS16475, FRANCCI3_RS16480, FRANCCI3_RS16485","Francci3_3277, Francci3_3278, Francci3_3279","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_011437661.1, WP_011437662.1, WP_011437663.1",""
"FRANCCI3_RS16485","-0.8118499606","-1.7554610189","0.2740134253","FRANCCI3_RS16480, FRANCCI3_RS16485","Francci3_3278, Francci3_3279","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_011437662.1, WP_011437663.1",""
"FRANCCI3_RS16490","0.0167646337","1.0116881373","0.9878201282","FRANCCI3_RS16490, FRANCCI3_RS16495","Francci3_3280, Francci3_3281","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437664.1, WP_011437665.1",""
"FRANCCI3_RS16495","-0.2777263005","-1.2122828102","0.8296467122","FRANCCI3_RS16490, FRANCCI3_RS16495, FRANCCI3_RS16500","Francci3_3280, Francci3_3281, Francci3_3282","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437664.1, WP_011437665.1, WP_011437666.1",""
"FRANCCI3_RS16500","-0.5711729446","-1.4857310135","0.3283758379","FRANCCI3_RS16495, FRANCCI3_RS16500","Francci3_3281, Francci3_3282","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437665.1, WP_011437666.1",""
"FRANCCI3_RS16505","0.4137691193","1.3321616164","0.4093133292","FRANCCI3_RS16505","Francci3_3283","","","WP_011437667.1",""
"FRANCCI3_RS16510","0.4127723504","1.3312415338","0.5980195912","FRANCCI3_RS16510","Francci3_3284","","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]","WP_011437668.1",""
"FRANCCI3_RS16515","-0.6915896687","-1.6150621339","0.409289787","FRANCCI3_RS16515","Francci3_3285","","","WP_011437669.1",""
"kdpB","0.1901544955","1.1408858846","0.6671578395","FRANCCI3_RS16520","Francci3_3286","GO:0008556 - P-type potassium transmembrane transporter activity [Evidence IEA]","GO:0006813 - potassium ion transport [Evidence IEA]","WP_011437670.1","GO:0031004 - potassium ion-transporting ATPase complex [Evidence IEA]"
"kdpA","-0.3506397455","-1.275125941","0.6114007879","FRANCCI3_RS16525","Francci3_3287","GO:0008556 - P-type potassium transmembrane transporter activity [Evidence IEA]","GO:0006813 - potassium ion transport [Evidence IEA]","WP_011437671.1","GO:0031004 - potassium ion-transporting ATPase complex [Evidence IEA]"
"kdpF","NaN","NaN","NaN","FRANCCI3_RS23595","","GO:0008556 - P-type potassium transmembrane transporter activity [Evidence IEA]","GO:0006813 - potassium ion transport [Evidence IEA]","WP_023840421.1","GO:0031004 - potassium ion-transporting ATPase complex [Evidence IEA]"
"FRANCCI3_RS16530","-0.8009791436","-1.7422831966","0.2767957972","FRANCCI3_RS16530","Francci3_3288","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_035958678.1",""
"FRANCCI3_RS16535","-1.695422088","-3.238716276","0.0595277221","FRANCCI3_RS16535","Francci3_3289","","","WP_011437673.1",""
"FRANCCI3_RS16545","0.8591963845","1.8140275726","0.2789598627","FRANCCI3_RS16545, FRANCCI3_RS16550","Francci3_3291, Francci3_3292","","","WP_035733247.1, WP_011437676.1",""
"FRANCCI3_RS16550","-0.0220585567","-1.0154073138","0.9659732799","FRANCCI3_RS16545, FRANCCI3_RS16550","Francci3_3291, Francci3_3292","","","WP_035733247.1, WP_011437676.1",""
"FRANCCI3_RS16555","-0.2573554661","-1.1952856754","0.7223222141","FRANCCI3_RS16555","Francci3_3293","","","WP_277870099.1",""
"FRANCCI3_RS16560","0.0122834489","1.0085505872","0.9875058533","FRANCCI3_RS16560, FRANCCI3_RS16565","Francci3_3294, Francci3_3295","GO:0050661 - NADP binding [Evidence IEA]","","WP_011437678.1, WP_011437679.1",""
"FRANCCI3_RS16565","-0.7227814551","-1.6503607952","0.1575068397","FRANCCI3_RS16560, FRANCCI3_RS16565","Francci3_3294, Francci3_3295","GO:0050661 - NADP binding [Evidence IEA]","","WP_011437678.1, WP_011437679.1",""
"FRANCCI3_RS16570","1.2151133905","2.3215902901","6.17E-3","FRANCCI3_RS16570","Francci3_3296","","","WP_236701496.1",""
"FRANCCI3_RS16575","0.2653943807","1.2019645783","0.5765806959","FRANCCI3_RS16575, FRANCCI3_RS27535","Francci3_3299, Francci3_3300","","","WP_011437683.1, WP_011437684.1",""
"FRANCCI3_RS27535","0.3080450811","1.2380289759","0.6532677644","FRANCCI3_RS16575, FRANCCI3_RS27535","Francci3_3299, Francci3_3300","","","WP_011437683.1, WP_011437684.1",""
"FRANCCI3_RS16590","0.5050729971","1.4191951624","0.4350794113","FRANCCI3_RS16590, FRANCCI3_RS16595","","","","WP_035958674.1, WP_035958673.1",""
"FRANCCI3_RS16595","1.6114347331","3.0555556","0.1831682377","FRANCCI3_RS16590, FRANCCI3_RS16595, FRANCCI3_RS16600","Francci3_3302","","","WP_035958674.1, WP_035958673.1, WP_011437686.1",""
"FRANCCI3_RS16600","1.9342303988","3.82174203","0.0438494796","FRANCCI3_RS16595, FRANCCI3_RS16600","Francci3_3302","","","WP_035958673.1, WP_011437686.1",""
"FRANCCI3_RS16605","0.2163485113","1.1617893511","0.8489511153","FRANCCI3_RS16605","Francci3_3303","","","WP_167534317.1",""
"FRANCCI3_RS16610","1.1518032149","2.2219143653","0.140486689","FRANCCI3_RS16610, FRANCCI3_RS16615","Francci3_3304, Francci3_3305","","","WP_049761108.1, WP_011437689.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS16615","0.7518765379","1.6839817903","0.3179811386","FRANCCI3_RS16610, FRANCCI3_RS16615, FRANCCI3_RS27120","Francci3_3304, Francci3_3305, Francci3_3306","","","WP_049761108.1, WP_011437689.1, WP_157858568.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS27120","-1.5161091816","-2.8601864203","0.2762462926","FRANCCI3_RS16615, FRANCCI3_RS27120","Francci3_3305, Francci3_3306","","","WP_011437689.1, WP_157858568.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS27125","-0.6553622835","-1.5750114137","0.6807135677","FRANCCI3_RS27125","","","","WP_157858567.1",""
"FRANCCI3_RS16630","-0.1647966647","-1.1210080706","0.7969270163","FRANCCI3_RS16630","Francci3_3307","","","WP_011437691.1",""
"FRANCCI3_RS16635","-0.3639381187","-1.2869340458","0.3729791206","FRANCCI3_RS16635","Francci3_3308","","","WP_235463241.1",""
"FRANCCI3_RS28785","-0.9815021383","-1.9745202153","0.2831379522","FRANCCI3_RS28785","","GO:0003677 - DNA binding [Evidence IEA]","","",""
"FRANCCI3_RS16640","1.5777219474","2.9849814116","0.3179059519","FRANCCI3_RS16640","","","","WP_035958671.1",""
"FRANCCI3_RS16645","-0.6426182673","-1.5611598525","0.6026726133","FRANCCI3_RS16645","Francci3_3310","","","WP_011437694.1",""
"FRANCCI3_RS16650","-0.4048619768","-1.3239622403","0.7940589457","FRANCCI3_RS16650","Francci3_3311","","","WP_011437695.1",""
"FRANCCI3_RS24840","0.5488386174","1.462907568","0.4565223314","FRANCCI3_RS24840","Francci3_3312","","","WP_235463232.1",""
"FRANCCI3_RS16660","NaN","NaN","NaN","FRANCCI3_RS16660","Francci3_3313","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS16665","0.038769479","1.0272372892","0.9323915376","FRANCCI3_RS16665","Francci3_3314","","","WP_011437697.1",""
"FRANCCI3_RS16670","-0.2513077109","-1.1902855439","0.5993672374","FRANCCI3_RS16670","Francci3_3315","","","WP_201783645.1",""
"fxlA","-1.2328905329","-2.3503743111","0.3667141768","FRANCCI3_RS16675","","","","WP_035958751.1",""
"fxlM_4","-1.1957063968","-2.2905695942","0.0147106918","FRANCCI3_RS16680","Francci3_3316","GO:0016740 - transferase activity [Evidence IEA]","","WP_011437699.1",""
"FRANCCI3_RS16685","0.0569174062","1.0402407114","0.9077921156","FRANCCI3_RS16685, FRANCCI3_RS16690","Francci3_3317, Francci3_3318","","","WP_201783646.1, WP_011437701.1",""
"FRANCCI3_RS16690","-0.694382665","-1.6181918541","0.2594136922","FRANCCI3_RS16685, FRANCCI3_RS16690","Francci3_3317, Francci3_3318","","","WP_201783646.1, WP_011437701.1",""
"FRANCCI3_RS16695","0.4399686415","1.3565748406","0.4350679537","FRANCCI3_RS16695, FRANCCI3_RS16700","Francci3_3319, Francci3_3320","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437702.1, WP_200923126.1",""
"FRANCCI3_RS16700","-0.4383970445","-1.355097863","0.3853830617","FRANCCI3_RS16695, FRANCCI3_RS16700","Francci3_3319, Francci3_3320","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437702.1, WP_200923126.1",""
"FRANCCI3_RS24845","-1.1497693265","-2.2187841529","0.1355992468","FRANCCI3_RS24845","Francci3_3321","","","WP_157858570.1",""
"FRANCCI3_RS16710","0.1285994458","1.0932318871","0.747835314","FRANCCI3_RS16710, FRANCCI3_RS16715","Francci3_3322, Francci3_3323","","","WP_011437705.1, WP_011437706.1",""
"FRANCCI3_RS16715","-0.2896135817","-1.2223128437","0.5684996639","FRANCCI3_RS16710, FRANCCI3_RS16715, FRANCCI3_RS26370","Francci3_3322, Francci3_3323, Francci3_3324","","","WP_011437705.1, WP_011437706.1, WP_011437707.1",""
"FRANCCI3_RS26370","-0.7397239159","-1.6698562531","0.3222037137","FRANCCI3_RS16715, FRANCCI3_RS26370","Francci3_3323, Francci3_3324","","","WP_011437706.1, WP_011437707.1",""
"FRANCCI3_RS16730","-0.3896915628","-1.3101132817","0.7033828373","FRANCCI3_RS16730","","","","WP_131728937.1",""
"FRANCCI3_RS16735","-0.4062684386","-1.3252535806","0.4652614896","FRANCCI3_RS16735","Francci3_3327","","","WP_049760967.1",""
"FRANCCI3_RS16750","0.4886157843","1.403098006","0.744807612","FRANCCI3_RS16750, FRANCCI3_RS25400","Francci3_3328","","","WP_011437711.1, WP_035958757.1",""
"FRANCCI3_RS25400","0.0716924687","1.0509488602","0.9485632943","FRANCCI3_RS16750, FRANCCI3_RS25400","Francci3_3328","","","WP_011437711.1, WP_035958757.1",""
"FRANCCI3_RS25405","-2.0599927669","-4.1698421373","0.3246386255","FRANCCI3_RS25405","","","","WP_131728938.1",""
"FRANCCI3_RS16765","-1.9415708917","-3.8412367667","0.3650108469","FRANCCI3_RS16765","","","","WP_035958772.1",""
"FRANCCI3_RS16770","0.46259236","1.3780157333","0.618621727","FRANCCI3_RS16770, FRANCCI3_RS16775","Francci3_3330, Francci3_3331","","","WP_011437713.1, WP_011437714.1",""
"FRANCCI3_RS16775","0.5860064247","1.5010857823","0.2936227617","FRANCCI3_RS16770, FRANCCI3_RS16775, FRANCCI3_RS16780","Francci3_3330, Francci3_3331, Francci3_3332","","","WP_011437713.1, WP_011437714.1, WP_011437715.1",""
"FRANCCI3_RS16780","-1.0659329969","-2.0935233322","0.11902166","FRANCCI3_RS16775, FRANCCI3_RS16780, FRANCCI3_RS16785","Francci3_3331, Francci3_3332, Francci3_3333","","","WP_011437714.1, WP_011437715.1, WP_011437716.1",""
"FRANCCI3_RS16785","-4.5023955896","-22.6650209497","0.0305512237","FRANCCI3_RS16780, FRANCCI3_RS16785, FRANCCI3_RS16790","Francci3_3332, Francci3_3333, Francci3_3334","","","WP_011437715.1, WP_011437716.1, WP_235463200.1",""
"FRANCCI3_RS16790","-1.1761651386","-2.2597530777","0.1369664729","FRANCCI3_RS16785, FRANCCI3_RS16790","Francci3_3333, Francci3_3334","","","WP_011437716.1, WP_235463200.1",""
"FRANCCI3_RS16795","-1.4726029619","-2.7752215757","0.0639142726","FRANCCI3_RS16795","Francci3_3335","","","WP_049760969.1",""
"FRANCCI3_RS28595","-0.6264410207","-1.543752016","0.4099059113","FRANCCI3_RS28595, FRANCCI3_RS28260","","","","WP_035958758.1, WP_041257967.1",""
"FRANCCI3_RS28260","2.1406930009","4.4097381796","0.1504354655","FRANCCI3_RS28595, FRANCCI3_RS28260, FRANCCI3_RS23605","Francci3_3337","","","WP_035958758.1, WP_041257967.1, WP_049760970.1",""
"FRANCCI3_RS23605","-9.682E-3","-1.0067336836","0.9870251556","FRANCCI3_RS28260, FRANCCI3_RS23605","Francci3_3337","","","WP_041257967.1, WP_049760970.1",""
"mobF","0.8105831484","1.7539202474","0.120989165","FRANCCI3_RS16815","Francci3_3338","GO:0003677 - DNA binding [Evidence IEA]","","WP_236701505.1",""
"FRANCCI3_RS16820","-1.1843265449","-2.2725728539","0.2131896979","FRANCCI3_RS16820","Francci3_3339","","","WP_011437722.1",""
"FRANCCI3_RS16825","-1.4446868992","-2.7220374189","0.1802860815","FRANCCI3_RS16825","","","","WP_035958778.1",""
"FRANCCI3_RS16830","0.0638701743","1.0452660342","0.9633213488","FRANCCI3_RS16830","Francci3_3340","","","WP_011437723.1",""
"cas3_2","-0.7770970125","-1.7136791402","0.0783809908","FRANCCI3_RS16840, FRANCCI3_RS16845","Francci3_3341, Francci3_3342","GO:0004386 - helicase activity [Evidence IEA], GO:0003674 - molecular_function [Evidence IEA]","GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA]","WP_201783647.1, WP_011437725.1","GO:0005575 - cellular_component [Evidence IEA]"
"cas5c","-1.0561715863","-2.0794061689","0.1102202108","FRANCCI3_RS16840, FRANCCI3_RS16845, FRANCCI3_RS16850","Francci3_3341, Francci3_3342, Francci3_3343","GO:0004386 - helicase activity [Evidence IEA], GO:0003674 - molecular_function [Evidence IEA]","GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA]","WP_201783647.1, WP_011437725.1, WP_011437726.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS16850","-1.8327611685","-3.5621818509","1.301E-4","FRANCCI3_RS16845, FRANCCI3_RS16850","Francci3_3342, Francci3_3343","GO:0003674 - molecular_function [Evidence IEA]","GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA]","WP_011437725.1, WP_011437726.1","GO:0005575 - cellular_component [Evidence IEA]"
"cas7c","-2.1153152936","-4.332847","1.09E-4","FRANCCI3_RS16855, FRANCCI3_RS16860","Francci3_3344, Francci3_3345","GO:0003674 - molecular_function [Evidence IEA], GO:0004518 - nuclease activity [Evidence IEA]","GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA]","WP_011437727.1, WP_011437728.1",""
"cas4","-1.414832647","-2.6662880462","0.0759291051","FRANCCI3_RS16855, FRANCCI3_RS16860, FRANCCI3_RS16865","Francci3_3344, Francci3_3345, Francci3_3346","GO:0003674 - molecular_function [Evidence IEA], GO:0004518 - nuclease activity [Evidence IEA], GO:0004519 - endonuclease activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA], GO:0051607 - defense response to virus [Evidence IEA]; GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA]","WP_011437727.1, WP_011437728.1, WP_011437729.1",""
"cas1c","-0.2400103668","-1.1810011478","0.572664347","FRANCCI3_RS16860, FRANCCI3_RS16865, FRANCCI3_RS16870","Francci3_3345, Francci3_3346, Francci3_3347","GO:0004518 - nuclease activity [Evidence IEA], GO:0004519 - endonuclease activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA], GO:0004521 - RNA endonuclease activity [Evidence IEA]","GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA], GO:0051607 - defense response to virus [Evidence IEA]; GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA]","WP_011437728.1, WP_011437729.1, WP_011437730.1",""
"cas2","-0.5175326635","-1.4315049544","0.3627830441","FRANCCI3_RS16865, FRANCCI3_RS16870","Francci3_3346, Francci3_3347","GO:0004519 - endonuclease activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA], GO:0004521 - RNA endonuclease activity [Evidence IEA]","GO:0051607 - defense response to virus [Evidence IEA]; GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA], GO:0043571 - maintenance of CRISPR repeat elements [Evidence IEA]","WP_011437729.1, WP_011437730.1",""
"FRANCCI3_RS16875","0.7496081513","1.6813361028","0.250983147","FRANCCI3_RS16875","Francci3_3350","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_235186949.1",""
"FRANCCI3_RS16880","0.3274735943","1.2548140555","0.4176188306","FRANCCI3_RS16880, FRANCCI3_RS28265","Francci3_3352, Francci3_3353","GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","","WP_235186947.1",""
"FRANCCI3_RS28265","1.5188926677","2.8657100923","0.0257146589","FRANCCI3_RS16880, FRANCCI3_RS28265","Francci3_3352, Francci3_3353","GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","","WP_235186947.1",""
"FRANCCI3_RS28790","3.2669366359","9.6260014188","9.003E-4","FRANCCI3_RS28790","Francci3_3354","GO:0004844 - uracil DNA N-glycosylase activity [Evidence IEA]","GO:0006284 - base-excision repair [Evidence IEA]","",""
"FRANCCI3_RS16895","-0.2259659777","-1.1695600826","0.6975252627","FRANCCI3_RS16895","Francci3_3355","GO:0042925 - benzoate transmembrane transporter activity [Evidence IEA]","GO:0042919 - benzoate transport [Evidence IEA]","","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS16900","-2.6483129008","-6.2693370814","0.2120714459","FRANCCI3_RS16900","","","","WP_023840411.1",""
"FRANCCI3_RS16905","-1.8201020617","-3.5310617769","5.173E-4","FRANCCI3_RS16905, FRANCCI3_RS27545","Francci3_3356, Francci3_3357","GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]","","WP_011437737.1, WP_160172370.1",""
"FRANCCI3_RS27545","-1.6594479308","-3.1589561934","1.402E-3","FRANCCI3_RS16905, FRANCCI3_RS27545","Francci3_3356, Francci3_3357","GO:0003824 - catalytic activity [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]","","WP_011437737.1, WP_160172370.1",""
"FRANCCI3_RS16915","-0.8737361251","-1.8324021048","0.0701093625","FRANCCI3_RS16915, FRANCCI3_RS28270","Francci3_3358, Francci3_3359","","","WP_108913811.1, WP_011437740.1",""
"FRANCCI3_RS28270","-1.0367572233","-2.0516110166","0.0113083726","FRANCCI3_RS16915, FRANCCI3_RS28270","Francci3_3358, Francci3_3359","","","WP_108913811.1, WP_011437740.1",""
"FRANCCI3_RS16930","-0.4720563423","-1.3870851386","0.3536444198","FRANCCI3_RS16930, FRANCCI3_RS16935","Francci3_3360, Francci3_3361","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437741.1, WP_011437742.1",""
"FRANCCI3_RS16935","-0.1862681675","-1.1378167051","0.6831580101","FRANCCI3_RS16930, FRANCCI3_RS16935, FRANCCI3_RS23610","Francci3_3360, Francci3_3361, Francci3_3362","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437741.1, WP_011437742.1, WP_011437743.1",""
"FRANCCI3_RS23610","-1.3649299948","-2.575638276","0.0384755524","FRANCCI3_RS16935, FRANCCI3_RS23610","Francci3_3361, Francci3_3362","","","WP_011437742.1, WP_011437743.1",""
"FRANCCI3_RS16945","-0.9920158134","-1.9889621383","0.130040674","FRANCCI3_RS16945, FRANCCI3_RS23615","Francci3_3363, Francci3_3364","GO:0008483 - transaminase activity [Evidence IEA]","","WP_011437744.1, WP_023841786.1",""
