"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS19630","-0.8730165066","-1.8314883277","0.2397031335","FRANCCI3_RS19630","Francci3_3888","","","WP_011438262.1",""
"FRANCCI3_RS19635","0.1410118591","1.1026782272","0.8657211312","FRANCCI3_RS19635","Francci3_3889","","","WP_011438263.1",""
"FRANCCI3_RS19640","1.7204661371","3.2954286553","0.285089522","FRANCCI3_RS19640","Francci3_3890","","","WP_011438264.1",""
"FRANCCI3_RS19645","-0.1681762146","-1.1236371387","0.8639868228","FRANCCI3_RS19645","Francci3_3891","","","WP_011438265.1",""
"FRANCCI3_RS23685","1.4557165834","2.7429276778","0.1937199672","FRANCCI3_RS23685","","","","WP_023840087.1",""
"msrA","-0.7224370668","-1.6499668816","0.3696397753","FRANCCI3_RS19655","Francci3_3895","GO:0033744 - L-methionine:thioredoxin-disulfide S-oxidoreductase activity [Evidence IEA]; GO:0008113 - peptide-methionine (S)-S-oxide reductase activity [Evidence IEA]","GO:0030091 - protein repair [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011438269.1",""
"FRANCCI3_RS19660","-0.470908975","-1.3859824361","0.5325000634","FRANCCI3_RS19660","Francci3_3896","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438270.1",""
"FRANCCI3_RS19665","-0.0522669887","-1.0368929732","0.9513973178","FRANCCI3_RS19665","Francci3_3897","GO:0005525 - GTP binding [Evidence IEA]; GO:0004611 - phosphoenolpyruvate carboxykinase activity [Evidence IEA]; GO:0017076 - purine nucleotide binding [Evidence IEA]","GO:0006094 - gluconeogenesis [Evidence IEA]","WP_011438271.1",""
"FRANCCI3_RS19670","0.1221142216","1.0883286038","0.855108913","FRANCCI3_RS19670","Francci3_3898","","","WP_235608736.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS19675","-0.6041627751","-1.5200963548","0.4686237513","FRANCCI3_RS19675","Francci3_3899","","","WP_011438273.1",""
"FRANCCI3_RS19680","-1.7694695509","-3.4092858127","0.0498208409","FRANCCI3_RS19680","Francci3_3900","","","WP_011438274.1",""
"FRANCCI3_RS19685","-0.3051914448","-1.2355825873","0.7165938127","FRANCCI3_RS19685","Francci3_3901","GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","GO:0006418 - tRNA aminoacylation for protein translation [Evidence IEA]","WP_011438275.1",""
"FRANCCI3_RS19690","0.2444751833","1.1846617419","0.8074819457","FRANCCI3_RS19690","Francci3_3902","","","WP_023840081.1",""
"mca","-0.6246090247","-1.5417929376","0.4252748595","FRANCCI3_RS19695","Francci3_3903","","GO:0010126 - mycothiol metabolic process [Evidence IEA]","WP_232234877.1",""
"greA","0.1593743104","1.1168026813","0.8175339984","FRANCCI3_RS19700","Francci3_3904","GO:0003677 - DNA binding [Evidence IEA]; GO:0070063 - RNA polymerase binding [Evidence IEA]","GO:0032784 - regulation of DNA-templated transcription elongation [Evidence IEA]","WP_011438278.1",""
"FRANCCI3_RS19705","-0.2751535556","-1.2101228837","0.7535258071","FRANCCI3_RS19705","Francci3_3905","","","WP_173645785.1",""
"FRANCCI3_RS19710","-0.9356733664","-1.9127832032","0.198203204","FRANCCI3_RS19710, FRANCCI3_RS19715","Francci3_3906, Francci3_3907","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438280.1, WP_011438281.1",""
"FRANCCI3_RS19715","0.4627906345","1.3782051318","0.6196592802","FRANCCI3_RS19710, FRANCCI3_RS19715","Francci3_3906, Francci3_3907","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438280.1, WP_011438281.1",""
"FRANCCI3_RS19720","-1.1223647099","-2.1770351632","0.2177614282","FRANCCI3_RS19720","Francci3_3908","","","WP_011438282.1",""
"FRANCCI3_RS19725","-0.8161990518","-1.7607609465","0.4353744226","FRANCCI3_RS19725","Francci3_3909","","","WP_011438283.1",""
"FRANCCI3_RS19730","-0.1773263701","-1.1307863475","0.7849603218","FRANCCI3_RS19730","Francci3_3910","","","WP_011438284.1",""
"FRANCCI3_RS19735","-0.9436565216","-1.9233969304","0.2965205747","FRANCCI3_RS19735","Francci3_3911","","","WP_011438285.1",""
"FRANCCI3_RS19740","-0.1475070131","-1.1076537841","0.8501766231","FRANCCI3_RS19740","Francci3_3912","","","WP_011438286.1",""
"FRANCCI3_RS19745","-0.3119774202","-1.2414080619","0.7733506571","FRANCCI3_RS19745","Francci3_3913","","","WP_236701423.1",""
"FRANCCI3_RS19750","0.9249825377","1.8986612605","0.3804018284","FRANCCI3_RS19750","Francci3_3914","","","WP_011438288.1",""
"FRANCCI3_RS19755","0.6376306932","1.5557720495","0.4244888996","FRANCCI3_RS19755","Francci3_3915","","","WP_023840079.1",""
"FRANCCI3_RS19760","0.1085010768","1.0781075283","0.8897830129","FRANCCI3_RS19760","Francci3_3916","","","WP_011438290.1",""
"FRANCCI3_RS19765","1.2877965325","2.4415486623","0.332569451","","","","","",""
"FRANCCI3_RS19770","0.4325670739","1.3496329244","0.524052167","FRANCCI3_RS19770","Francci3_3918","","","WP_011438292.1",""
"FRANCCI3_RS19775","-0.9390400391","-1.9172520857","0.2245291399","FRANCCI3_RS19775","Francci3_3919","","","WP_023840076.1",""
"FRANCCI3_RS19780","-0.7777396273","-1.7144426285","0.2996199017","FRANCCI3_RS19780","Francci3_3920","","","WP_011438294.1",""
"FRANCCI3_RS19785","-0.3914529746","-1.3117137989","0.6259535483","FRANCCI3_RS19785","Francci3_3921","","","WP_035941014.1",""
"FRANCCI3_RS19790","-0.5403803076","-1.4543558483","0.6007997289","FRANCCI3_RS19790","Francci3_3922","","GO:0051301 - cell division [Evidence IEA]","WP_011438296.1",""
"eno","-0.3629886686","-1.286087382","0.6785480783","FRANCCI3_RS19795","Francci3_3923","GO:0004634 - phosphopyruvate hydratase activity [Evidence IEA]","GO:0006096 - glycolytic process [Evidence IEA]","WP_011438297.1",""
"FRANCCI3_RS19800","-0.6993530803","-1.6237765109","0.4041452727","FRANCCI3_RS19800","Francci3_3924","GO:0008233 - peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438298.1",""
"FRANCCI3_RS19805","-0.0369692209","-1.0259562569","0.9608222469","FRANCCI3_RS19805","Francci3_3925","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438299.1",""
"mfd","-0.3081986741","-1.2381607867","0.7208532068","FRANCCI3_RS19810","Francci3_3926","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003690 - double-stranded DNA binding [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]","WP_011438300.1",""
"FRANCCI3_RS19815","0.5360507876","1.4499978766","0.537212708","FRANCCI3_RS19815","Francci3_3927","","","WP_023840073.1",""
"mazG","-0.9475391907","-1.9285802655","0.1912697982","FRANCCI3_RS19820","Francci3_3928","","","WP_011438302.1",""
"FRANCCI3_RS19825","-0.3864420344","-1.3071657015","0.575635276","FRANCCI3_RS19825","Francci3_3929","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_023840071.1",""
"FRANCCI3_RS19830","0.5736819202","1.4883170806","0.3922555056","FRANCCI3_RS19830","Francci3_3930","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726855.1",""
"FRANCCI3_RS19835","-0.8010403054","-1.7423570609","0.2969843671","FRANCCI3_RS19835, FRANCCI3_RS19840","Francci3_3931, Francci3_3932","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438305.1, WP_011438306.1",""
"FRANCCI3_RS19840","-0.5595480083","-1.4738074058","0.4789643237","FRANCCI3_RS19835, FRANCCI3_RS19840, FRANCCI3_RS19845","Francci3_3931, Francci3_3932, Francci3_3933","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438305.1, WP_011438306.1, WP_011438307.1",""
"FRANCCI3_RS19845","-0.3816695174","-1.3028486676","0.5717089246","FRANCCI3_RS19840, FRANCCI3_RS19845, FRANCCI3_RS19850","Francci3_3932, Francci3_3933, Francci3_3934","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438306.1, WP_011438307.1, WP_011438308.1",""
"FRANCCI3_RS19850","-0.4295921766","-1.3468527925","0.5787216563","FRANCCI3_RS19845, FRANCCI3_RS19850","Francci3_3933, Francci3_3934","","","WP_011438307.1, WP_011438308.1",""
"FRANCCI3_RS19855","0.1490046264","1.1088041993","0.8244277947","FRANCCI3_RS19855","Francci3_3935","","","WP_084680723.1",""
"FRANCCI3_RS19860","-0.1399508392","-1.1018675684","0.8753268698","FRANCCI3_RS19860","Francci3_3936","","GO:0009103 - lipopolysaccharide biosynthetic process [Evidence IEA]","WP_011438310.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS23690","-0.1467337602","-1.107060265","0.8212711533","FRANCCI3_RS23690","Francci3_3937","","","WP_011438311.1",""
"FRANCCI3_RS19875","-0.2694589769","-1.2053557241","0.7066048512","FRANCCI3_RS19875","Francci3_3938","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011438312.1",""
"FRANCCI3_RS19880","-0.4963897126","-1.4106789732","0.5261865849","FRANCCI3_RS19880, FRANCCI3_RS19885","Francci3_3940, Francci3_3941","","","WP_011438314.1, WP_011438315.1",""
"FRANCCI3_RS19885","-0.4495668916","-1.3656302223","0.5494301483","FRANCCI3_RS19880, FRANCCI3_RS19885","Francci3_3940, Francci3_3941","","","WP_011438314.1, WP_011438315.1",""
"FRANCCI3_RS19890","-0.1299338606","-1.0942435352","0.8699413547","FRANCCI3_RS19890, FRANCCI3_RS19895","Francci3_3942, Francci3_3943","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840067.1, WP_011438317.1",""
"FRANCCI3_RS19895","0.1070268019","1.0770063843","0.9207245908","FRANCCI3_RS19890, FRANCCI3_RS19895, FRANCCI3_RS19900","Francci3_3942, Francci3_3943, Francci3_3944","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840067.1, WP_011438317.1, WP_011438318.1",""
"FRANCCI3_RS19900","-0.4600435372","-1.3755833295","0.5514756917","FRANCCI3_RS19895, FRANCCI3_RS19900","Francci3_3943, Francci3_3944","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011438317.1, WP_011438318.1",""
"FRANCCI3_RS19905","-1.4811757736","-2.7917616473","0.0739846398","FRANCCI3_RS19905","Francci3_3945","GO:0008236 - serine-type peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438319.1",""
"tyrS","-0.9002550813","-1.8663959493","0.2129678514","FRANCCI3_RS19910","Francci3_3946","GO:0004831 - tyrosine-tRNA ligase activity [Evidence IEA]","GO:0006437 - tyrosyl-tRNA aminoacylation [Evidence IEA]","WP_011438320.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS19915","0.1069056273","1.0769159283","0.8796689217","FRANCCI3_RS19915","Francci3_3947","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438321.1",""
"FRANCCI3_RS19920","-0.1540700677","-1.1127041602","0.861269329","FRANCCI3_RS19920","Francci3_3948","","","WP_070982138.1",""
"FRANCCI3_RS19925","-6.381E-3","-1.0044325187","0.9939618851","FRANCCI3_RS19925","Francci3_3949","","","WP_035958063.1",""
"FRANCCI3_RS19930","0.5773774514","1.4921343618","0.5780643641","FRANCCI3_RS19930","Francci3_3950","","","WP_011438324.1",""
"pth","-0.3631378754","-1.286220399","0.6730255102","FRANCCI3_RS19935","Francci3_3951","GO:0004045 - aminoacyl-tRNA hydrolase activity [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011438325.1",""
"FRANCCI3_RS19940","-0.2078360873","-1.1549545562","0.8346744708","FRANCCI3_RS19940","Francci3_3952","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_035732506.1","GO:0005840 - ribosome [Evidence IEA]"
"FRANCCI3_RS19945","0.414971406","1.3332722516","0.6875616278","FRANCCI3_RS19945, FRANCCI3_RS19950","Francci3_3953, Francci3_3954","","","WP_011438327.1, WP_051623744.1",""
"FRANCCI3_RS19950","-1.6196261483","-3.0729539518","0.218745262","FRANCCI3_RS19945, FRANCCI3_RS19950","Francci3_3953, Francci3_3954","","","WP_011438327.1, WP_051623744.1",""
"FRANCCI3_RS19955","-0.3098941929","-1.2396167833","0.7925549018","FRANCCI3_RS19955, FRANCCI3_RS28365","Francci3_3955","","","WP_023840061.1, WP_011438329.1",""
"FRANCCI3_RS28365","0.6960111553","1.6200194736","0.544166095","FRANCCI3_RS19955, FRANCCI3_RS28365","Francci3_3955","","","WP_023840061.1, WP_011438329.1",""
"FRANCCI3_RS28370","0.8479594766","1.7999533005","0.4936024486","FRANCCI3_RS28370, FRANCCI3_RS19970","","","","WP_049760994.1, WP_049760995.1",""
"FRANCCI3_RS19970","1.6862496388","3.2181902999","0.0995748328","FRANCCI3_RS28370, FRANCCI3_RS19970, FRANCCI3_RS19975","Francci3_3957","","","WP_049760994.1, WP_049760995.1, WP_011438331.1",""
"FRANCCI3_RS19975","-0.2865279856","-1.2197013886","0.7005716584","FRANCCI3_RS19970, FRANCCI3_RS19975","Francci3_3957","","","WP_049760995.1, WP_011438331.1",""
"FRANCCI3_RS19980","-0.70242225","-1.6272345878","0.4441713911","FRANCCI3_RS19980, FRANCCI3_RS19985","Francci3_3958, Francci3_3959","GO:0050515 - 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0016114 - terpenoid biosynthetic process [Evidence IEA]","WP_011438332.1, WP_011438333.1",""
"FRANCCI3_RS19985","-0.7861984473","-1.7245242876","0.3094784504","FRANCCI3_RS19980, FRANCCI3_RS19985","Francci3_3958, Francci3_3959","GO:0050515 - 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0016114 - terpenoid biosynthetic process [Evidence IEA]","WP_011438332.1, WP_011438333.1",""
"FRANCCI3_RS19990","-0.0349848871","-1.0245460904","0.9652994765","FRANCCI3_RS19990","Francci3_3960","GO:0046872 - metal ion binding [Evidence IEA]; GO:0016717 - oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840057.1","GO:0016020 - membrane [Evidence IEA]"
"glmU","-0.4000578391","-1.3195608123","0.6095137868","FRANCCI3_RS20000","Francci3_3961","GO:0019134 - glucosamine-1-phosphate N-acetyltransferase activity [Evidence IEA]; GO:0000287 - magnesium ion binding [Evidence IEA]; GO:0003977 - UDP-N-acetylglucosamine diphosphorylase activity [Evidence IEA]","GO:0000902 - cell morphogenesis [Evidence IEA]; GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]; GO:0006048 - UDP-N-acetylglucosamine biosynthetic process [Evidence IEA]","WP_023840056.1",""
"FRANCCI3_RS20005","-0.2895803104","-1.2222846552","0.7003350811","FRANCCI3_RS20005","Francci3_3962","GO:0000287 - magnesium ion binding [Evidence IEA]; GO:0004749 - ribose phosphate diphosphokinase activity [Evidence IEA]","GO:0044249 - cellular biosynthetic process [Evidence IEA]","WP_011438336.1",""
"FRANCCI3_RS20010","0.0478447824","1.0337195138","0.9477615458","FRANCCI3_RS20010","Francci3_3963","GO:0004830 - tryptophan-tRNA ligase activity [Evidence IEA]","GO:0006436 - tryptophanyl-tRNA aminoacylation [Evidence IEA]","WP_011438337.1",""
"rsmA","-2.5508909446","-5.8599605187","0.0196226461","FRANCCI3_RS20015","Francci3_3964","GO:0000179 - rRNA (adenine-N6,N6-)-dimethyltransferase activity [Evidence IEA]","","WP_023840055.1",""
"FRANCCI3_RS20020","-0.3636974444","-1.2867193739","0.6415093782","FRANCCI3_RS20020","Francci3_3965","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_011438339.1",""
"FRANCCI3_RS20025","-0.4166701906","-1.3348431147","0.6144814304","FRANCCI3_RS20025","Francci3_3966","","","WP_011438340.1",""
"FRANCCI3_RS20030","-6.351E-4","-1.0004403168","0.9994162196","FRANCCI3_RS20030","Francci3_3967","","","WP_023840053.1",""
"rsmI_2","-1.0176220607","-2.0245791711","0.2233493367","FRANCCI3_RS20035","Francci3_3968","GO:0008649 - rRNA methyltransferase activity [Evidence IEA]; GO:0008757 - S-adenosylmethionine-dependent methyltransferase activity [Evidence IEA]","GO:0000451 - rRNA 2'-O-methylation [Evidence IEA]","WP_035732497.1",""
"FRANCCI3_RS20040","-0.8255309232","-1.7721870972","0.2873610143","FRANCCI3_RS20040","Francci3_3969","GO:0000030 - mannosyltransferase activity [Evidence IEA]","GO:0006493 - protein O-linked glycosylation [Evidence IEA]","WP_011438343.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS20045","-0.669613631","-1.5906469183","0.5106369935","FRANCCI3_RS20045","Francci3_3970","","","WP_006541195.1",""
"FRANCCI3_RS20050","-0.1931169928","-1.14323104","0.823136171","FRANCCI3_RS20050","Francci3_3971","","","WP_035909299.1",""
"FRANCCI3_RS20060","-0.851085493","-1.8038576489","0.2850801839","FRANCCI3_RS20060","Francci3_3972","","","WP_011438346.1",""
"FRANCCI3_RS20065","-1.1954568711","-2.290173456","0.1189198506","FRANCCI3_RS20065","Francci3_3973","GO:0051219 - phosphoprotein binding [Evidence IEA]","","WP_011438347.1",""
"FRANCCI3_RS20070","-0.8284964702","-1.7758336816","0.2630186832","FRANCCI3_RS20070","Francci3_3974","","","WP_011438348.1",""
"FRANCCI3_RS20075","-0.6458799442","-1.56469335","0.4078190527","FRANCCI3_RS20075","Francci3_3975","GO:0015103 - inorganic anion transmembrane transporter activity [Evidence IEA]","","WP_235462833.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS20080","-1.005289039","-2.0073456216","0.2435323597","FRANCCI3_RS20080","Francci3_3976","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","GO:0005975 - carbohydrate metabolic process [Evidence IEA]","WP_011438350.1",""
"FRANCCI3_RS20085","0.3169871719","1.2457263388","0.7870619122","FRANCCI3_RS20085","Francci3_3977","","","WP_011438351.1",""
"FRANCCI3_RS20090","-0.761244543","-1.6949521472","0.3158248883","FRANCCI3_RS20090","Francci3_3978","","","WP_235462826.1",""
"FRANCCI3_RS20095","-0.4665196824","-1.3817720955","0.5446478375","FRANCCI3_RS20095","Francci3_3979","","","WP_011438353.1",""
"FRANCCI3_RS20100","0.269621224","1.2054912874","0.7439707511","FRANCCI3_RS20100","Francci3_3980","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_232235089.1",""
"FRANCCI3_RS27170","0.0812860729","1.0579607265","0.9114396558","FRANCCI3_RS27170","Francci3_3981","","","WP_011438355.1",""
"FRANCCI3_RS20110","-0.2452771935","-1.1853204916","0.8094636167","FRANCCI3_RS20110","Francci3_3982","","","WP_023840047.1",""
"FRANCCI3_RS20115","0.0817060985","1.0582687856","0.933972603","FRANCCI3_RS20115","Francci3_3983","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011438357.1",""
"FRANCCI3_RS20120","-1.8055270959","-3.495568474","0.0704244645","FRANCCI3_RS20120","Francci3_3984","","","WP_011438358.1",""
"FRANCCI3_RS20125","-1.0009653017","-2.0013386401","0.3112929033","FRANCCI3_RS20125, FRANCCI3_RS20130","Francci3_3985, Francci3_3986","GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006810 - transport [Evidence IEA]","WP_023840046.1, WP_011438360.1","GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]"
"FRANCCI3_RS20130","-0.1853671897","-1.1371063487","0.8511273373","FRANCCI3_RS20125, FRANCCI3_RS20130","Francci3_3985, Francci3_3986","GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006810 - transport [Evidence IEA]","WP_023840046.1, WP_011438360.1","GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]"
"FRANCCI3_RS28375","0.688996041","1.612161239","0.652432298","FRANCCI3_RS28375","","","","",""
"FRANCCI3_RS20135","-0.2970567069","-1.2286352725","0.7177035294","FRANCCI3_RS20135","Francci3_3987","","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_035909281.1",""
"FRANCCI3_RS20140","0.6932603572","1.6169335125","0.5042214382","FRANCCI3_RS20140","Francci3_3988","","","WP_236701424.1",""
"FRANCCI3_RS20145","0.4697597238","1.3848788018","0.6639156096","","","","","",""
"FRANCCI3_RS28380","0.8645868162","1.8208181153","0.4110507904","FRANCCI3_RS28380","","","","WP_035958066.1",""
"FRANCCI3_RS28385","9.191E-3","1.0063909392","0.9924459358","FRANCCI3_RS28385","","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","",""
"FRANCCI3_RS20165","0.0850759091","1.0607435522","0.9457919335","FRANCCI3_RS20165","Francci3_3990","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438364.1",""
"FRANCCI3_RS20170","0.3908009687","1.3111211221","0.725514902","FRANCCI3_RS20170","Francci3_3991","","","WP_035959248.1",""
"FRANCCI3_RS20175","0.4858732498","1.4004332783","0.6506200525","FRANCCI3_RS20175","Francci3_3992","","","WP_108913875.1",""
"FRANCCI3_RS25015","0.3965820349","1.316385495","0.7232115279","FRANCCI3_RS25015","","GO:0003677 - DNA binding [Evidence IEA]","","",""
"FRANCCI3_RS20180","-0.1606786783","-1.1178128604","0.8870163147","FRANCCI3_RS20180","Francci3_3994","GO:0003824 - catalytic activity [Evidence IEA]","","WP_043590376.1",""
"FRANCCI3_RS25020","0.3397181348","1.2655093221","0.7126556107","FRANCCI3_RS25020","Francci3_3995","GO:0003677 - DNA binding [Evidence IEA]","","WP_085949882.1",""
"FRANCCI3_RS20195","-0.4114169906","-1.3299914679","0.7435942974","FRANCCI3_RS20195","Francci3_3996","","","WP_035959242.1",""
"FRANCCI3_RS25025","0.9373582843","1.9150184402","0.4572097077","FRANCCI3_RS25025, FRANCCI3_RS20205","Francci3_3997, Francci3_3998","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438371.1, WP_011435557.1",""
"FRANCCI3_RS20205","0.8123226387","1.7560362644","0.616277658","FRANCCI3_RS25025, FRANCCI3_RS20205","Francci3_3997, Francci3_3998","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438371.1, WP_011435557.1",""
"FRANCCI3_RS20210","-2.1681072896","-4.4943338319","0.1525421439","FRANCCI3_RS20210","Francci3_3999","","","WP_011438373.1",""
"FRANCCI3_RS20215","1.9699234667","3.9174733674","0.068825574","FRANCCI3_RS20215","Francci3_4000","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704547.1",""
"FRANCCI3_RS20220","1.4928911812","2.8145244502","0.2063357006","FRANCCI3_RS20220","Francci3_4001","","","WP_011438374.1",""
"FRANCCI3_RS20225","1.2459036436","2.3716705917","0.310275404","FRANCCI3_RS20225","Francci3_4002","","","WP_011438375.1",""
"FRANCCI3_RS20230","-0.3423725423","-1.2678398698","0.7163058511","FRANCCI3_RS20230","Francci3_4003","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","","WP_011438376.1",""
"FRANCCI3_RS20235","-0.5345882934","-1.4485287242","0.5003035532","FRANCCI3_RS20235","Francci3_4004","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_237704548.1",""
"FRANCCI3_RS20240","0.5214853519","1.435432362","0.7694789688","FRANCCI3_RS20240","","","","WP_035959288.1",""
"FRANCCI3_RS20245","5.1517026907","35.5481528298","0.0396483044","FRANCCI3_RS20245","Francci3_4005","","","WP_011438373.1",""
"FRANCCI3_RS20250","1.4819370262","2.7932351372","0.3015194726","FRANCCI3_RS20250","Francci3_4006","GO:0004803 - transposase activity [Evidence IEA]","","WP_011435557.1",""
"FRANCCI3_RS20255","-0.8733661611","-1.8319322647","0.5572830898","FRANCCI3_RS20255","Francci3_4007","GO:0008168 - methyltransferase activity [Evidence IEA]","","WP_011438378.1",""
"FRANCCI3_RS25030","0.1404364695","1.1022385341","0.8953964013","FRANCCI3_RS25030","","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS20265","-0.2733394445","-1.2086021759","0.8008252168","FRANCCI3_RS20265","Francci3_4010","GO:0046872 - metal ion binding [Evidence IEA]; GO:0008237 - metallopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438381.1",""
"FRANCCI3_RS20270","0.1186051985","1.085684712","0.8796382024","FRANCCI3_RS20270, FRANCCI3_RS25035","Francci3_4011, Francci3_4012","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]; GO:0009035 - type I site-specific deoxyribonuclease activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011438382.1, WP_011438383.1",""
"FRANCCI3_RS25035","0.3589866135","1.2825247024","0.8175726466","FRANCCI3_RS20270, FRANCCI3_RS25035","Francci3_4011, Francci3_4012","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]; GO:0009035 - type I site-specific deoxyribonuclease activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011438382.1, WP_011438383.1",""
"FRANCCI3_RS20275","-0.2282965704","-1.1714509681","0.8438386506","FRANCCI3_RS20275","Francci3_4013","","","WP_237704540.1",""
"FRANCCI3_RS20280","0.4061289544","1.3251254572","0.6475973934","FRANCCI3_RS20280","Francci3_4014","GO:0003677 - DNA binding [Evidence IEA]; GO:0008170 - N-methyltransferase activity [Evidence IEA]","GO:0006306 - DNA methylation [Evidence IEA]","WP_201783638.1",""
"FRANCCI3_RS20285","-0.1812644523","-1.1338772384","0.8553653587","FRANCCI3_RS20285, FRANCCI3_RS20290","Francci3_4015","","","WP_011438385.1, WP_035958626.1",""
"FRANCCI3_RS20290","-0.2127774951","-1.1589171999","0.8675094516","FRANCCI3_RS20285, FRANCCI3_RS20290, FRANCCI3_RS20295","Francci3_4015","","","WP_011438385.1, WP_035958626.1, WP_035958625.1",""
