"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS19765","-3.5710438674","-11.8847847353","3.776E-3","","","","","",""
"FRANCCI3_RS19770","-0.393151313","-1.3132588557","0.4859201558","FRANCCI3_RS19770","Francci3_3918","","","WP_011438292.1",""
"FRANCCI3_RS19775","-0.813453761","-1.7574135968","0.5752372855","FRANCCI3_RS19775","Francci3_3919","","","WP_023840076.1",""
"FRANCCI3_RS19780","2.352132119","5.1057826309","0.1788170083","FRANCCI3_RS19780","Francci3_3920","","","WP_011438294.1",""
"FRANCCI3_RS19785","-1.1446937908","-2.2109919782","0.5565996753","FRANCCI3_RS19785","Francci3_3921","","","WP_035941014.1",""
"FRANCCI3_RS19790","1.2145970368","2.3207595204","0.2536131502","FRANCCI3_RS19790","Francci3_3922","","GO:0051301 - cell division [Evidence IEA]","WP_011438296.1",""
"eno","0.407352042","1.3262493481","0.4457094012","FRANCCI3_RS19795","Francci3_3923","GO:0004634 - phosphopyruvate hydratase activity [Evidence IEA]","GO:0006096 - glycolytic process [Evidence IEA]","WP_011438297.1",""
"FRANCCI3_RS19800","1.4690812579","2.7684553573","0.0842903487","FRANCCI3_RS19800","Francci3_3924","GO:0008233 - peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438298.1",""
"FRANCCI3_RS19805","-2.8721088281","-7.3213456015","8.043E-5","FRANCCI3_RS19805","Francci3_3925","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438299.1",""
"mfd","0.5968887205","1.5124513327","0.3003119121","FRANCCI3_RS19810","Francci3_3926","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003690 - double-stranded DNA binding [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]","WP_011438300.1",""
"FRANCCI3_RS19815","0.5768196418","1.4915575483","0.4005158805","FRANCCI3_RS19815","Francci3_3927","","","WP_023840073.1",""
"mazG","2.0877437047","4.2508274694","0.1563437054","FRANCCI3_RS19820","Francci3_3928","","","WP_011438302.1",""
"FRANCCI3_RS19825","0.3453892956","1.2704937653","0.6163120041","FRANCCI3_RS19825","Francci3_3929","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_023840071.1",""
"FRANCCI3_RS19830","0.3853835655","1.3062070187","0.4763974784","FRANCCI3_RS19830","Francci3_3930","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726855.1",""
"FRANCCI3_RS19835","0.6044864041","1.5204373849","0.3742275818","FRANCCI3_RS19835, FRANCCI3_RS19840","Francci3_3931, Francci3_3932","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438305.1, WP_011438306.1",""
"FRANCCI3_RS19840","0.2297715655","1.1726492587","0.8086454305","FRANCCI3_RS19835, FRANCCI3_RS19840, FRANCCI3_RS19845","Francci3_3931, Francci3_3932, Francci3_3933","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438305.1, WP_011438306.1, WP_011438307.1",""
"FRANCCI3_RS19845","0.4578771204","1.3735192408","0.3693737007","FRANCCI3_RS19840, FRANCCI3_RS19845, FRANCCI3_RS19850","Francci3_3932, Francci3_3933, Francci3_3934","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438306.1, WP_011438307.1, WP_011438308.1",""
"FRANCCI3_RS19850","0.1771536012","1.1306509391","0.8470337799","FRANCCI3_RS19845, FRANCCI3_RS19850","Francci3_3933, Francci3_3934","","","WP_011438307.1, WP_011438308.1",""
"FRANCCI3_RS19855","-0.0412439311","-1.0290006768","0.9367294611","FRANCCI3_RS19855","Francci3_3935","","","WP_084680723.1",""
"FRANCCI3_RS19860","0.6578161146","1.5776925767","0.2789565498","FRANCCI3_RS19860","Francci3_3936","","GO:0009103 - lipopolysaccharide biosynthetic process [Evidence IEA]","WP_011438310.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS23690","0.583894609","1.4988901016","0.3402646181","FRANCCI3_RS23690","Francci3_3937","","","WP_011438311.1",""
"FRANCCI3_RS19875","-0.5183031189","-1.4322696381","0.4037167884","FRANCCI3_RS19875","Francci3_3938","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011438312.1",""
"FRANCCI3_RS19880","0.4352796667","1.3521729266","0.7273591705","FRANCCI3_RS19880, FRANCCI3_RS19885","Francci3_3940, Francci3_3941","","","WP_011438314.1, WP_011438315.1",""
"FRANCCI3_RS19885","0.4261483884","1.3436416188","0.496266338","FRANCCI3_RS19880, FRANCCI3_RS19885","Francci3_3940, Francci3_3941","","","WP_011438314.1, WP_011438315.1",""
"FRANCCI3_RS19890","-0.5950799312","-1.5105562743","0.6702669172","FRANCCI3_RS19890, FRANCCI3_RS19895","Francci3_3942, Francci3_3943","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840067.1, WP_011438317.1",""
"FRANCCI3_RS19895","4.3673364252","20.6395044203","0.2663450739","FRANCCI3_RS19890, FRANCCI3_RS19895, FRANCCI3_RS19900","Francci3_3942, Francci3_3943, Francci3_3944","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840067.1, WP_011438317.1, WP_011438318.1",""
"FRANCCI3_RS19900","-0.1442269879","-1.1051383492","0.8883095147","FRANCCI3_RS19895, FRANCCI3_RS19900","Francci3_3943, Francci3_3944","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011438317.1, WP_011438318.1",""
"FRANCCI3_RS19905","-0.8949661352","-1.8595662346","0.4485954176","FRANCCI3_RS19905","Francci3_3945","GO:0008236 - serine-type peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438319.1",""
"tyrS","-0.9565390807","-1.9406488325","0.0619392012","FRANCCI3_RS19910","Francci3_3946","GO:0004831 - tyrosine-tRNA ligase activity [Evidence IEA]","GO:0006437 - tyrosyl-tRNA aminoacylation [Evidence IEA]","WP_011438320.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS19915","-0.1173126712","-1.08471247","0.8618810864","FRANCCI3_RS19915","Francci3_3947","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438321.1",""
"FRANCCI3_RS19920","0.6493935644","1.5685087359","0.3362300031","FRANCCI3_RS19920","Francci3_3948","","","WP_070982138.1",""
"FRANCCI3_RS19925","-0.1039371329","-1.0747023404","0.8730733114","FRANCCI3_RS19925","Francci3_3949","","","WP_035958063.1",""
"FRANCCI3_RS19930","0.0931380365","1.0666878362","0.9136645288","FRANCCI3_RS19930","Francci3_3950","","","WP_011438324.1",""
"pth","0.4749739768","1.3898931488","0.569753591","FRANCCI3_RS19935","Francci3_3951","GO:0004045 - aminoacyl-tRNA hydrolase activity [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011438325.1",""
"FRANCCI3_RS19940","1.0170751115","2.0238117657","0.1004467735","FRANCCI3_RS19940","Francci3_3952","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_035732506.1","GO:0005840 - ribosome [Evidence IEA]"
"FRANCCI3_RS19945","-1.2397355005","-2.3615523231","0.327947345","FRANCCI3_RS19945, FRANCCI3_RS19950","Francci3_3953, Francci3_3954","","","WP_011438327.1, WP_051623744.1",""
"FRANCCI3_RS19950","2.4777882547","5.5704282874","0.5339814424","FRANCCI3_RS19945, FRANCCI3_RS19950","Francci3_3953, Francci3_3954","","","WP_011438327.1, WP_051623744.1",""
"FRANCCI3_RS19955","2.7041981808","6.5169556671","0.5050640252","FRANCCI3_RS19955, FRANCCI3_RS28365","Francci3_3955","","","WP_023840061.1, WP_011438329.1",""
"FRANCCI3_RS28365","-0.5008006547","-1.4149986285","0.5081400002","FRANCCI3_RS19955, FRANCCI3_RS28365","Francci3_3955","","","WP_023840061.1, WP_011438329.1",""
"FRANCCI3_RS28370","-0.4862126699","-1.4007627942","0.7281830449","FRANCCI3_RS28370, FRANCCI3_RS19970","","","","WP_049760994.1, WP_049760995.1",""
"FRANCCI3_RS19970","-0.4911329292","-1.4055482008","0.6841358029","FRANCCI3_RS28370, FRANCCI3_RS19970, FRANCCI3_RS19975","Francci3_3957","","","WP_049760994.1, WP_049760995.1, WP_011438331.1",""
"FRANCCI3_RS19975","0.9213757146","1.8939204235","0.1912806929","FRANCCI3_RS19970, FRANCCI3_RS19975","Francci3_3957","","","WP_049760995.1, WP_011438331.1",""
"FRANCCI3_RS19980","-0.2187417329","-1.1637181903","0.8413014044","FRANCCI3_RS19980, FRANCCI3_RS19985","Francci3_3958, Francci3_3959","GO:0050515 - 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0016114 - terpenoid biosynthetic process [Evidence IEA]","WP_011438332.1, WP_011438333.1",""
"FRANCCI3_RS19985","0.973389246","1.9634478039","0.2701216507","FRANCCI3_RS19980, FRANCCI3_RS19985","Francci3_3958, Francci3_3959","GO:0050515 - 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0016114 - terpenoid biosynthetic process [Evidence IEA]","WP_011438332.1, WP_011438333.1",""
"FRANCCI3_RS19990","0.2970141266","1.2285990106","0.6677187812","FRANCCI3_RS19990","Francci3_3960","GO:0046872 - metal ion binding [Evidence IEA]; GO:0016717 - oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840057.1","GO:0016020 - membrane [Evidence IEA]"
"glmU","0.7367193432","1.6663822107","0.3036388857","FRANCCI3_RS20000","Francci3_3961","GO:0019134 - glucosamine-1-phosphate N-acetyltransferase activity [Evidence IEA]; GO:0000287 - magnesium ion binding [Evidence IEA]; GO:0003977 - UDP-N-acetylglucosamine diphosphorylase activity [Evidence IEA]","GO:0000902 - cell morphogenesis [Evidence IEA]; GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]; GO:0006048 - UDP-N-acetylglucosamine biosynthetic process [Evidence IEA]","WP_023840056.1",""
"FRANCCI3_RS20005","-1.791E-3","-1.0012419308","0.9981746462","FRANCCI3_RS20005","Francci3_3962","GO:0000287 - magnesium ion binding [Evidence IEA]; GO:0004749 - ribose phosphate diphosphokinase activity [Evidence IEA]","GO:0044249 - cellular biosynthetic process [Evidence IEA]","WP_011438336.1",""
"FRANCCI3_RS20010","0.4069229561","1.3258549541","0.4301151876","FRANCCI3_RS20010","Francci3_3963","GO:0004830 - tryptophan-tRNA ligase activity [Evidence IEA]","GO:0006436 - tryptophanyl-tRNA aminoacylation [Evidence IEA]","WP_011438337.1",""
"rsmA","1.8636739002","3.6393325863","0.6510131097","FRANCCI3_RS20015","Francci3_3964","GO:0000179 - rRNA (adenine-N6,N6-)-dimethyltransferase activity [Evidence IEA]","","WP_023840055.1",""
"FRANCCI3_RS20020","1.7951809893","3.4705901146","0.116611531","FRANCCI3_RS20020","Francci3_3965","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_011438339.1",""
"FRANCCI3_RS20025","0.9154750079","1.8861899984","0.4474596396","FRANCCI3_RS20025","Francci3_3966","","","WP_011438340.1",""
"FRANCCI3_RS20030","4.0457928813","16.5160052985","0.313809572","FRANCCI3_RS20030","Francci3_3967","","","WP_023840053.1",""
"rsmI_2","3.4068369433","10.6062072769","0.3938727947","FRANCCI3_RS20035","Francci3_3968","GO:0008649 - rRNA methyltransferase activity [Evidence IEA]; GO:0008757 - S-adenosylmethionine-dependent methyltransferase activity [Evidence IEA]","GO:0000451 - rRNA 2'-O-methylation [Evidence IEA]","WP_035732497.1",""
"FRANCCI3_RS20040","0.9678368949","1.9559058078","0.2251679277","FRANCCI3_RS20040","Francci3_3969","GO:0000030 - mannosyltransferase activity [Evidence IEA]","GO:0006493 - protein O-linked glycosylation [Evidence IEA]","WP_011438343.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS20045","0.9533933383","1.9364219304","0.4196035047","FRANCCI3_RS20045","Francci3_3970","","","WP_006541195.1",""
"FRANCCI3_RS20050","1.2317771184","2.3485610857","0.3053786383","FRANCCI3_RS20050","Francci3_3971","","","WP_035909299.1",""
"FRANCCI3_RS20060","0.2299133281","1.1727644917","0.7400634482","FRANCCI3_RS20060","Francci3_3972","","","WP_011438346.1",""
"FRANCCI3_RS20065","0.7770906139","1.7136715398","0.3832472062","FRANCCI3_RS20065","Francci3_3973","GO:0051219 - phosphoprotein binding [Evidence IEA]","","WP_011438347.1",""
"FRANCCI3_RS20070","0.0747739273","1.0531959855","0.9311035795","FRANCCI3_RS20070","Francci3_3974","","","WP_011438348.1",""
"FRANCCI3_RS20075","1.2663658368","2.4055484164","0.1462606808","FRANCCI3_RS20075","Francci3_3975","GO:0015103 - inorganic anion transmembrane transporter activity [Evidence IEA]","","WP_235462833.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS20080","4.6220394341","24.6247885987","0.2410083254","FRANCCI3_RS20080","Francci3_3976","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","GO:0005975 - carbohydrate metabolic process [Evidence IEA]","WP_011438350.1",""
"FRANCCI3_RS20085","2.2971768482","4.9149503684","0.0760534834","FRANCCI3_RS20085","Francci3_3977","","","WP_011438351.1",""
"FRANCCI3_RS20090","2.3475904268","5.0897345881","0.0352719304","FRANCCI3_RS20090","Francci3_3978","","","WP_235462826.1",""
"FRANCCI3_RS20095","0.4749141721","1.3898355342","0.4904855903","FRANCCI3_RS20095","Francci3_3979","","","WP_011438353.1",""
"FRANCCI3_RS20100","0.6267432476","1.544075447","0.4707883911","FRANCCI3_RS20100","Francci3_3980","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_232235089.1",""
"FRANCCI3_RS27170","-0.050662856","-1.0357406926","0.965240018","FRANCCI3_RS27170","Francci3_3981","","","WP_011438355.1",""
"FRANCCI3_RS20110","-0.0943539007","-1.0675871907","0.9163331196","FRANCCI3_RS20110","Francci3_3982","","","WP_023840047.1",""
"FRANCCI3_RS20115","0.7054028335","1.6305999021","0.6913002389","FRANCCI3_RS20115","Francci3_3983","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011438357.1",""
"FRANCCI3_RS20120","-2.2528005524","-4.7660713598","0.0986486397","FRANCCI3_RS20120","Francci3_3984","","","WP_011438358.1",""
"FRANCCI3_RS20125","1.1714477583","2.2523761167","0.462572404","FRANCCI3_RS20125, FRANCCI3_RS20130","Francci3_3985, Francci3_3986","GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006810 - transport [Evidence IEA]","WP_023840046.1, WP_011438360.1","GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]"
"FRANCCI3_RS20130","1.2445423173","2.36943374","0.440817575","FRANCCI3_RS20125, FRANCCI3_RS20130","Francci3_3985, Francci3_3986","GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006810 - transport [Evidence IEA]","WP_023840046.1, WP_011438360.1","GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]"
"FRANCCI3_RS28375","2.0776361474","4.2211501478","0.6098305011","FRANCCI3_RS28375","","","","",""
"FRANCCI3_RS20135","0.2627537629","1.1997665905","0.8373952437","FRANCCI3_RS20135","Francci3_3987","","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_035909281.1",""
"FRANCCI3_RS20140","-0.4623422557","-1.3777768625","0.7082653296","FRANCCI3_RS20140","Francci3_3988","","","WP_236701424.1",""
"FRANCCI3_RS20145","-2.2256004651","-4.6770552296","3.041E-5","","","","","",""
"FRANCCI3_RS28380","-0.4373430205","-1.3541081986","0.3990808058","FRANCCI3_RS28380","","","","WP_035958066.1",""
"FRANCCI3_RS28385","0.8108368028","1.7542286484","0.1905997156","FRANCCI3_RS28385","","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","",""
"FRANCCI3_RS20165","-2.6120565425","-6.1137456901","0.1067069839","FRANCCI3_RS20165","Francci3_3990","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438364.1",""
"FRANCCI3_RS20170","3.9796017482","15.7753679264","0.3185338737","FRANCCI3_RS20170","Francci3_3991","","","WP_035959248.1",""
"FRANCCI3_RS20175","1.295847323","2.4552115248","0.4171579263","FRANCCI3_RS20175","Francci3_3992","","","WP_108913875.1",""
"FRANCCI3_RS25015","-0.4381774507","-1.3548916181","0.7590074309","FRANCCI3_RS25015","","GO:0003677 - DNA binding [Evidence IEA]","","",""
"FRANCCI3_RS20180","4.3349426183","20.1812358377","0.2776357672","FRANCCI3_RS20180","Francci3_3994","GO:0003824 - catalytic activity [Evidence IEA]","","WP_043590376.1",""
"FRANCCI3_RS25020","3.133E-4","1.0002171748","0.9997711088","FRANCCI3_RS25020","Francci3_3995","GO:0003677 - DNA binding [Evidence IEA]","","WP_085949882.1",""
"FRANCCI3_RS20195","1.0564043195","2.0797416424","0.3025696081","FRANCCI3_RS20195","Francci3_3996","","","WP_035959242.1",""
"FRANCCI3_RS25025","-0.5467157939","-1.460756586","0.6232327881","FRANCCI3_RS25025, FRANCCI3_RS20205","Francci3_3997, Francci3_3998","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438371.1, WP_011435557.1",""
"FRANCCI3_RS20205","-0.6229327747","-1.5400025872","0.6543992949","FRANCCI3_RS25025, FRANCCI3_RS20205","Francci3_3997, Francci3_3998","GO:0004803 - transposase activity [Evidence IEA]","","WP_011438371.1, WP_011435557.1",""
"FRANCCI3_RS20210","0.6427319967","1.5612829254","0.6119309456","FRANCCI3_RS20210","Francci3_3999","","","WP_011438373.1",""
"FRANCCI3_RS20215","7.872E-3","1.0054711204","0.9936990226","FRANCCI3_RS20215","Francci3_4000","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704547.1",""
"FRANCCI3_RS20220","-1.3851086636","-2.611916296","0.0705912845","FRANCCI3_RS20220","Francci3_4001","","","WP_011438374.1",""
"FRANCCI3_RS20225","-1.0931628793","-2.1334124089","0.0786379517","FRANCCI3_RS20225","Francci3_4002","","","WP_011438375.1",""
"FRANCCI3_RS20230","-0.3818192415","-1.3029838854","0.5524001707","FRANCCI3_RS20230","Francci3_4003","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","","WP_011438376.1",""
"FRANCCI3_RS20235","0.0909014992","1.0650354851","0.8840869518","FRANCCI3_RS20235","Francci3_4004","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_237704548.1",""
"FRANCCI3_RS20240","-0.3641928934","-1.2871613338","0.8365530423","FRANCCI3_RS20240","","","","WP_035959288.1",""
"FRANCCI3_RS20245","-0.1215881135","-1.087931795","0.9436424444","FRANCCI3_RS20245","Francci3_4005","","","WP_011438373.1",""
"FRANCCI3_RS20250","4.1703695443","18.0055472603","0.2918448762","FRANCCI3_RS20250","Francci3_4006","GO:0004803 - transposase activity [Evidence IEA]","","WP_011435557.1",""
"FRANCCI3_RS20255","-0.2022627901","-1.1505014407","0.9121891487","FRANCCI3_RS20255","Francci3_4007","GO:0008168 - methyltransferase activity [Evidence IEA]","","WP_011438378.1",""
"FRANCCI3_RS25030","0.5204656778","1.4344181795","0.6280730772","FRANCCI3_RS25030","","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS20265","-0.9340208367","-1.910593467","0.3731307211","FRANCCI3_RS20265","Francci3_4010","GO:0046872 - metal ion binding [Evidence IEA]; GO:0008237 - metallopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438381.1",""
"FRANCCI3_RS20270","-0.0181902202","-1.0126883221","0.977073899","FRANCCI3_RS20270, FRANCCI3_RS25035","Francci3_4011, Francci3_4012","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]; GO:0009035 - type I site-specific deoxyribonuclease activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011438382.1, WP_011438383.1",""
"FRANCCI3_RS25035","-0.2004257869","-1.1490374238","0.799858926","FRANCCI3_RS20270, FRANCCI3_RS25035","Francci3_4011, Francci3_4012","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]; GO:0009035 - type I site-specific deoxyribonuclease activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011438382.1, WP_011438383.1",""
"FRANCCI3_RS20275","1.9787497694","3.9415136463","0.2607618767","FRANCCI3_RS20275","Francci3_4013","","","WP_237704540.1",""
"FRANCCI3_RS20280","-0.3595534732","-1.2830287274","0.5733105714","FRANCCI3_RS20280","Francci3_4014","GO:0003677 - DNA binding [Evidence IEA]; GO:0008170 - N-methyltransferase activity [Evidence IEA]","GO:0006306 - DNA methylation [Evidence IEA]","WP_201783638.1",""
"FRANCCI3_RS20285","0.1463675913","1.1067793189","0.8523671661","FRANCCI3_RS20285, FRANCCI3_RS20290","Francci3_4015","","","WP_011438385.1, WP_035958626.1",""
"FRANCCI3_RS20290","3.3100894181","9.9182763141","0.4119955595","FRANCCI3_RS20285, FRANCCI3_RS20290, FRANCCI3_RS20295","Francci3_4015","","","WP_011438385.1, WP_035958626.1, WP_035958625.1",""
"FRANCCI3_RS20295","0.0376410471","1.0264341298","0.9775062608","FRANCCI3_RS20290, FRANCCI3_RS20295","","","","WP_035958626.1, WP_035958625.1",""
"FRANCCI3_RS20300","0.5911022398","1.506397217","0.4536856938","FRANCCI3_RS20300","Francci3_4017","","","WP_011438387.1",""
"FRANCCI3_RS20305","-0.4287878948","-1.3461021506","0.4097317827","FRANCCI3_RS20305","Francci3_4018","","","WP_035958634.1",""
"FRANCCI3_RS20310","0.0731985276","1.0520465402","0.9117239565","FRANCCI3_RS20310, FRANCCI3_RS20315","Francci3_4019, Francci3_4020","","","WP_011438389.1, WP_035958624.1",""
"FRANCCI3_RS20315","-0.0385847603","-1.027105773","0.9610104418","FRANCCI3_RS20310, FRANCCI3_RS20315","Francci3_4019, Francci3_4020","","","WP_011438389.1, WP_035958624.1",""
"FRANCCI3_RS28390","1.0075424055","2.0104833738","0.2852310106","FRANCCI3_RS28390","","","","",""
"gap_2","-0.1976793764","-1.1468521203","0.7099128688","FRANCCI3_RS20320","Francci3_4022","","GO:0006094 - gluconeogenesis [Evidence IEA]; GO:0019682 - glyceraldehyde-3-phosphate metabolic process [Evidence IEA]; GO:0006096 - glycolytic process [Evidence IEA]","WP_035909368.1",""
"FRANCCI3_RS26455","-0.1698246256","-1.1249217306","0.9713536648","FRANCCI3_RS26455","","","","",""
"FRANCCI3_RS20325","-0.845326657","-1.7966715045","0.3517485795","FRANCCI3_RS20325","Francci3_4023","","","WP_035909278.1",""
"FRANCCI3_RS20330","-0.5414814286","-1.455466293","0.4769379967","FRANCCI3_RS20330","Francci3_4024","","","WP_083503421.1",""
"FRANCCI3_RS20335","-0.0340007552","-1.0238474364","0.9561678731","FRANCCI3_RS20335","Francci3_4025","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_232235088.1",""
"FRANCCI3_RS20340","-0.8146051824","-1.7588167563","0.1894723933","FRANCCI3_RS20340","Francci3_4026","","","WP_011438396.1",""
"FRANCCI3_RS20345","-0.4468523289","-1.36306308","0.4852350708","FRANCCI3_RS20345","Francci3_4027","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_148214921.1",""
"FRANCCI3_RS20350","0.7393257555","1.6693954634","0.2127205353","FRANCCI3_RS20350","Francci3_4028","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011438398.1",""
"FRANCCI3_RS20355","-0.6667501694","-1.5874929329","0.3233818192","FRANCCI3_RS20355","Francci3_4029","","GO:0030638 - polyketide metabolic process [Evidence IEA]","WP_011438399.1",""
"FRANCCI3_RS20360","0.2038881036","1.1517983046","0.7817251382","FRANCCI3_RS20360","Francci3_4030","","","WP_108913780.1",""
"FRANCCI3_RS20365","-0.5370360801","-1.4509884949","0.4892918496","FRANCCI3_RS20365, FRANCCI3_RS20370","Francci3_4031","","","WP_011438401.1, WP_131728916.1",""
"FRANCCI3_RS20370","-0.6043847618","-1.5203302692","0.457481255","FRANCCI3_RS20365, FRANCCI3_RS20370","Francci3_4031","","","WP_011438401.1, WP_131728916.1",""
"FRANCCI3_RS20375","0.6305550709","1.5481605272","0.4874837846","FRANCCI3_RS20375","Francci3_4033","","","",""
"FRANCCI3_RS28395","0.2871750661","1.2202485743","0.829392074","FRANCCI3_RS28395, FRANCCI3_RS28400","","GO:0004061 - arylformamidase activity [Evidence IEA]","GO:0019441 - tryptophan catabolic process to kynurenine [Evidence IEA]","WP_023840980.1",""
"FRANCCI3_RS28400","4.1284341725","17.4897064808","0.2997596664","FRANCCI3_RS28395, FRANCCI3_RS28400","","GO:0004061 - arylformamidase activity [Evidence IEA]","GO:0019441 - tryptophan catabolic process to kynurenine [Evidence IEA]","WP_023840980.1",""
"FRANCCI3_RS28405","-0.0220554165","-1.0154051037","0.9756097211","FRANCCI3_RS28405","Francci3_4035","","","WP_011438405.1",""
"FRANCCI3_RS20390","3.2705096659","9.6498710628","0.4142239044","FRANCCI3_RS20390","Francci3_4036","","","WP_011438406.1",""
"FRANCCI3_RS20395","2.0554408149","4.1567062991","0.6141543875","FRANCCI3_RS20395, FRANCCI3_RS20400","Francci3_4037, Francci3_4038","GO:0046872 - metal ion binding [Evidence IEA]; GO:0030151 - molybdenum ion binding [Evidence IEA], GO:0003824 - catalytic activity [Evidence IEA]","GO:0006777 - Mo-molybdopterin cofactor biosynthetic process [Evidence IEA]","WP_011438407.1, WP_011438408.1",""
"moaC","-1.2654402236","-2.4040055448","0.1426410984","FRANCCI3_RS20395, FRANCCI3_RS20400, FRANCCI3_RS20405","Francci3_4037, Francci3_4038, Francci3_4039","GO:0046872 - metal ion binding [Evidence IEA]; GO:0030151 - molybdenum ion binding [Evidence IEA], GO:0003824 - catalytic activity [Evidence IEA]","GO:0006777 - Mo-molybdopterin cofactor biosynthetic process [Evidence IEA]","WP_011438407.1, WP_011438408.1, WP_083494902.1",""
