"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS18825","0.0571230932","1.0403890305","0.9307526283","FRANCCI3_RS18825","Francci3_3727","GO:0004814 - arginine-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]","GO:0006420 - arginyl-tRNA aminoacylation [Evidence IEA]","WP_011438103.1",""
"FRANCCI3_RS18830","0.0927105039","1.0663717776","0.8778519887","FRANCCI3_RS18830","Francci3_3728","GO:0000156 - phosphorelay response regulator activity [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]","WP_011438104.1",""
"FRANCCI3_RS18835","0.9581155467","1.9427705831","0.5851671868","","","","","",""
"FRANCCI3_RS18840","-0.1463488743","-1.10676496","0.8518447529","FRANCCI3_RS18840","Francci3_3729","","","WP_108913732.1",""
"ltrA_3","1.7712350236","3.4134604202","0.0669241788","FRANCCI3_RS18845, FRANCCI3_RS28345","Francci3_3730","GO:0003964 - RNA-directed DNA polymerase activity [Evidence IEA]","GO:0000373 - Group II intron splicing [Evidence IEA]","WP_011438106.1, WP_049760989.1",""
"FRANCCI3_RS28345","0.3625193239","1.2856690538","0.7268637622","FRANCCI3_RS18845, FRANCCI3_RS28345","Francci3_3730","GO:0003964 - RNA-directed DNA polymerase activity [Evidence IEA]","GO:0000373 - Group II intron splicing [Evidence IEA]","WP_011438106.1, WP_049760989.1",""
"FRANCCI3_RS28350","0.9772307421","1.9686828865","0.3451405435","FRANCCI3_RS28350","","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","",""
"FRANCCI3_RS27575","-1.696095997","-3.2402294925","0.1821868091","FRANCCI3_RS27575, FRANCCI3_RS28355","Francci3_3732","","","WP_235463181.1, WP_035958723.1",""
"FRANCCI3_RS28355","0.957794276","1.9423379997","0.5652475704","FRANCCI3_RS27575, FRANCCI3_RS28355, FRANCCI3_RS27580","Francci3_3732","","","WP_235463181.1, WP_035958723.1, WP_235463177.1",""
"FRANCCI3_RS27580","1.7820912634","3.439243501","0.4494892404","FRANCCI3_RS28355, FRANCCI3_RS27580","","","","WP_035958723.1, WP_235463177.1",""
"FRANCCI3_RS18870","-0.6392146857","-1.5574811317","0.5452462094","FRANCCI3_RS18870, FRANCCI3_RS28800","Francci3_3734","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_011438109.1, WP_308726829.1",""
"FRANCCI3_RS28800","-1.5006705366","-2.8297420283","0.3853589059","FRANCCI3_RS18870, FRANCCI3_RS28800","Francci3_3734","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_011438109.1, WP_308726829.1",""
"FRANCCI3_RS18875","0.3723805937","1.2944871048","0.5469738401","FRANCCI3_RS18875","Francci3_3735","","","WP_108913274.1",""
"FRANCCI3_RS18880","0.2341261684","1.1761941078","0.76385953","FRANCCI3_RS18880","Francci3_3736","","","WP_035958726.1",""
"FRANCCI3_RS18885","0.1391897733","1.1012864527","0.8424235159","FRANCCI3_RS18885","Francci3_3738","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438113.1",""
"FRANCCI3_RS18890","0.0389927558","1.0273962805","0.9523207708","FRANCCI3_RS18890, FRANCCI3_RS18895","Francci3_3740, Francci3_3741","GO:0008914 - leucyl-tRNA--protein transferase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438115.1, WP_023842058.1",""
"aat","0.7435155754","1.6742507048","0.4066178098","FRANCCI3_RS18890, FRANCCI3_RS18895","Francci3_3740, Francci3_3741","GO:0008914 - leucyl-tRNA--protein transferase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438115.1, WP_023842058.1",""
"FRANCCI3_RS18900","0.1312229879","1.095221739","0.8253036323","FRANCCI3_RS18900","Francci3_3742","","","WP_308726830.1",""
"FRANCCI3_RS18905","0.0472445719","1.0332895405","0.9416224962","FRANCCI3_RS18905","Francci3_3743","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:0008757 - S-adenosylmethionine-dependent methyltransferase activity [Evidence IEA]","GO:0032259 - methylation [Evidence IEA]","WP_035729926.1",""
"FRANCCI3_RS18910","-0.2081570739","-1.1552115518","0.7576762698","FRANCCI3_RS18910","Francci3_3744","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438119.1",""
"FRANCCI3_RS18915","-0.3868450829","-1.3075309379","0.574371881","FRANCCI3_RS18915","Francci3_3745","","","WP_011438120.1",""
"FRANCCI3_RS18920","0.8916646591","1.8553156521","0.1967649412","FRANCCI3_RS18920","Francci3_3746","GO:0016811 - hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [Evidence IEA]","","WP_011438121.1",""
"FRANCCI3_RS18925","-0.4196053935","-1.3375616544","0.6295294737","FRANCCI3_RS18925","Francci3_3747","GO:0009030 - thiamine-phosphate kinase activity [Evidence IEA]","GO:0009228 - thiamine biosynthetic process [Evidence IEA]","WP_011438122.1",""
"FRANCCI3_RS18930","-0.023942102","-1.0167338691","0.9771125057","FRANCCI3_RS18930","Francci3_3748","GO:0016746 - acyltransferase activity [Evidence IEA]; GO:0004591 - oxoglutarate dehydrogenase (succinyl-transferring) activity [Evidence IEA]; GO:0030976 - thiamine pyrophosphate binding [Evidence IEA]","GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011438123.1",""
"FRANCCI3_RS18935","-0.2067590041","-1.1540926153","0.7802711585","FRANCCI3_RS18935","Francci3_3749","","","WP_011438124.1",""
"FRANCCI3_RS18940","-0.6891224486","-1.6123025012","0.3833880162","FRANCCI3_RS18940, FRANCCI3_RS28360","Francci3_3750","","","WP_011438125.1, WP_232234865.1",""
"FRANCCI3_RS28360","-0.2698663711","-1.2056961455","0.691366708","FRANCCI3_RS18940, FRANCCI3_RS28360","Francci3_3750","","","WP_011438125.1, WP_232234865.1",""
"FRANCCI3_RS18950","-0.1505212364","-1.1099704248","0.8491228541","FRANCCI3_RS18950","Francci3_3751","","","WP_011438126.1",""
"rfbC","0.0244919681","1.017121459","0.9788730355","FRANCCI3_RS18955, FRANCCI3_RS18960","Francci3_3752, Francci3_3753","GO:0008830 - dTDP-4-dehydrorhamnose 3,5-epimerase activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011438127.1, WP_011438128.1",""
"FRANCCI3_RS18960","0.152015445","1.1111206239","0.856066323","FRANCCI3_RS18955, FRANCCI3_RS18960","Francci3_3752, Francci3_3753","GO:0008830 - dTDP-4-dehydrorhamnose 3,5-epimerase activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011438127.1, WP_011438128.1",""
"FRANCCI3_RS18965","-0.9412300748","-1.9201647172","0.223225748","FRANCCI3_RS18965, FRANCCI3_RS18970","Francci3_3754, Francci3_3755","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011438129.1, WP_011438130.1",""
"FRANCCI3_RS18970","0.1161534145","1.0838412151","0.85914551","FRANCCI3_RS18965, FRANCCI3_RS18970","Francci3_3754, Francci3_3755","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011438129.1, WP_011438130.1",""
"FRANCCI3_RS18975","-1.0645683756","-2.0915440395","0.1732693536","FRANCCI3_RS18975","Francci3_3756","","","WP_023841776.1",""
"FRANCCI3_RS18980","0.1704939696","1.1254437635","0.8169975469","FRANCCI3_RS18980","Francci3_3757","GO:0016301 - kinase activity [Evidence IEA]","","WP_011438132.1",""
"FRANCCI3_RS18985","-0.3061547038","-1.2364078369","0.6709570999","FRANCCI3_RS18985","Francci3_3758","","","WP_011438133.1",""
"FRANCCI3_RS18990","0.1310587634","1.0950970751","0.8779683792","FRANCCI3_RS18990","Francci3_3759","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438134.1",""
"FRANCCI3_RS18995","0.3910111023","1.3113121054","0.5774074895","FRANCCI3_RS18995","Francci3_3760","","","WP_173645812.1",""
"FRANCCI3_RS19000","-0.4332840923","-1.3503038578","0.5469772093","FRANCCI3_RS19000","Francci3_3761","GO:0008710 - 8-amino-7-oxononanoate synthase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009102 - biotin biosynthetic process [Evidence IEA]","WP_035729930.1",""
"bioD","-0.7945108007","-1.7344891317","0.3569466423","FRANCCI3_RS19005","Francci3_3762","GO:0004141 - dethiobiotin synthase activity [Evidence IEA]","GO:0009102 - biotin biosynthetic process [Evidence IEA]","WP_011438137.1",""
"bioB_1","0.0511696407","1.0361045878","0.9396473521","FRANCCI3_RS19010","Francci3_3763","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0004076 - biotin synthase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","GO:0009102 - biotin biosynthetic process [Evidence IEA]","WP_011438138.1",""
"FRANCCI3_RS19015","0.7494447057","1.6811456319","0.4200248642","FRANCCI3_RS19015","Francci3_3764","GO:0016791 - phosphatase activity [Evidence IEA]","","WP_011438139.1",""
"FRANCCI3_RS19020","0.5633619087","1.4777087092","0.4461472855","FRANCCI3_RS19020","Francci3_3765","","","WP_011438140.1",""
"FRANCCI3_RS19025","-0.5336788954","-1.4476159367","0.421047135","FRANCCI3_RS19025","Francci3_3766","","","WP_236701520.1",""
"rsrA","-0.6717321795","-1.5929844451","0.4461379669","FRANCCI3_RS19030, FRANCCI3_RS19035","Francci3_3767, Francci3_3768","GO:0016989 - sigma factor antagonist activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0045454 - cell redox homeostasis [Evidence IEA], GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438142.1, WP_235187262.1",""
"FRANCCI3_RS19035","0.7430887099","1.6737553998","0.3672727957","FRANCCI3_RS19030, FRANCCI3_RS19035","Francci3_3767, Francci3_3768","GO:0016989 - sigma factor antagonist activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0045454 - cell redox homeostasis [Evidence IEA], GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438142.1, WP_235187262.1",""
"FRANCCI3_RS19040","0.8813009452","1.8420356017","0.5013658471","FRANCCI3_RS19040","Francci3_3769","","","WP_308726831.1",""
"FRANCCI3_RS19045","0.8087566062","1.7517010797","0.2585488379","FRANCCI3_RS19045","Francci3_3770","GO:0008168 - methyltransferase activity [Evidence IEA]","","WP_011438145.1",""
"aroA","-0.5162652209","-1.4302478949","0.4645130178","FRANCCI3_RS19050","Francci3_3771","GO:0003866 - 3-phosphoshikimate 1-carboxyvinyltransferase activity [Evidence IEA]","GO:0009423 - chorismate biosynthetic process [Evidence IEA]","WP_011438146.1",""
"rsgA","-0.5013932665","-1.4155799829","0.5626159628","FRANCCI3_RS19055","Francci3_3772","GO:0005525 - GTP binding [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011438147.1",""
"hisN","-0.2930601328","-1.2252363998","0.6425704665","FRANCCI3_RS19060, FRANCCI3_RS19065","Francci3_3773, Francci3_3774","GO:0004401 - histidinol-phosphatase activity [Evidence IEA]","GO:0000105 - histidine biosynthetic process [Evidence IEA]","WP_232234867.1, WP_011438149.1",""
"FRANCCI3_RS19065","0.8301302752","1.7778458944","0.2103319544","FRANCCI3_RS19060, FRANCCI3_RS19065","Francci3_3773, Francci3_3774","GO:0004401 - histidinol-phosphatase activity [Evidence IEA]","GO:0000105 - histidine biosynthetic process [Evidence IEA]","WP_232234867.1, WP_011438149.1",""
"FRANCCI3_RS24975","-0.3960368275","-1.3158881151","0.5681634762","FRANCCI3_RS24975","","","","WP_035729797.1",""
"FRANCCI3_RS19070","0.139548039","1.1015599701","0.8344746212","FRANCCI3_RS19070","Francci3_3776","","","WP_235463159.1",""
"FRANCCI3_RS19075","-0.368596122","-1.2910958615","0.6518303346","FRANCCI3_RS19075","Francci3_3777","","","WP_011438152.1",""
"FRANCCI3_RS19080","0.878475743","1.8384319082","0.1785210345","FRANCCI3_RS19080","Francci3_3778","","","WP_173645826.1",""
"FRANCCI3_RS19085","-0.235939436","-1.1776733501","0.7615735733","FRANCCI3_RS19085","Francci3_3779","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438154.1",""
"FRANCCI3_RS19090","0.3384308517","1.2643806413","0.6765894152","FRANCCI3_RS19090","Francci3_3780","","","WP_011438155.1",""
"FRANCCI3_RS19095","-0.681154834","-1.6034227333","0.5973186047","","","","","",""
"FRANCCI3_RS19100","-0.1769269242","-1.1304733046","0.8471316824","FRANCCI3_RS19100","Francci3_3781","","","WP_011438156.1",""
"FRANCCI3_RS19105","-0.3662260266","-1.2889765583","0.5953609911","FRANCCI3_RS19105","Francci3_3782","","","WP_011438157.1",""
"FRANCCI3_RS19110","-0.1902856533","-1.1409896092","0.7807917141","FRANCCI3_RS19110","Francci3_3783","GO:0005515 - protein binding [Evidence IEA]","","WP_011438158.1",""
"FRANCCI3_RS19115","0.3406752994","1.2663492104","0.6226944447","FRANCCI3_RS19115","Francci3_3784","","","WP_011438159.1",""
"FRANCCI3_RS19120","-0.2286617577","-1.1717475332","0.8396871007","FRANCCI3_RS19120","Francci3_3785","","","WP_035729938.1",""
"FRANCCI3_RS19125","-0.0337381971","-1.0236611219","0.9619911074","FRANCCI3_RS19125","Francci3_3786","","","WP_011438161.1",""
"FRANCCI3_RS19130","-1.2805204255","-2.4292659234","0.0968025654","FRANCCI3_RS19130","Francci3_3787","GO:0008641 - ubiquitin-like modifier activating enzyme activity [Evidence IEA]","","WP_011438162.1",""
"FRANCCI3_RS19135","0.0862992653","1.061643408","0.903982431","FRANCCI3_RS19135","Francci3_3788","","","WP_011438163.1",""
"FRANCCI3_RS28805","0.0331898801","1.0232721387","0.9625232829","FRANCCI3_RS28805","","","","WP_308726832.1",""
"FRANCCI3_RS28810","-0.7048201352","-1.6299414428","0.5803486431","FRANCCI3_RS28810","","","","WP_023841362.1",""
"FRANCCI3_RS19145","1.0962546504","2.1379893261","0.2270753353","FRANCCI3_RS19145","Francci3_3790","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438164.1",""
"FRANCCI3_RS19150","0.1622493989","1.1190305313","0.8194021271","FRANCCI3_RS19150","Francci3_3791","","","WP_011438165.1",""
"FRANCCI3_RS19155","0.1647951453","1.12100689","0.8087858636","FRANCCI3_RS19155","Francci3_3792","","","WP_011438166.1",""
"FRANCCI3_RS19160","1.6073474005","3.0469110863","0.0788779148","FRANCCI3_RS19160","Francci3_3793","","","WP_011438167.1",""
"FRANCCI3_RS19165","-0.0498103667","-1.0351288537","0.9404483153","FRANCCI3_RS19165","Francci3_3794","","","WP_011438168.1",""
"FRANCCI3_RS19170","-0.3085967897","-1.2385025077","0.7049093521","FRANCCI3_RS19170, FRANCCI3_RS19175","Francci3_3795, Francci3_3796","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438169.1, WP_023841360.1",""
"FRANCCI3_RS19175","0.4431668816","1.3595855009","0.6152837228","FRANCCI3_RS19170, FRANCCI3_RS19175","Francci3_3795, Francci3_3796","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438169.1, WP_023841360.1",""
"FRANCCI3_RS19180","-1.1559152631","-2.2282564209","0.2154116686","FRANCCI3_RS19180","Francci3_3797","","","WP_108913854.1",""
"FRANCCI3_RS19185","-0.7607236613","-1.6943402992","0.3865889579","FRANCCI3_RS19185, FRANCCI3_RS19190","Francci3_3798, Francci3_3799","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438172.1, WP_011438173.1",""
"FRANCCI3_RS19190","-0.6498346742","-1.5689883871","0.4213337655","FRANCCI3_RS19185, FRANCCI3_RS19190, FRANCCI3_RS19195","Francci3_3798, Francci3_3799, Francci3_3800","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438172.1, WP_011438173.1, WP_011438174.1",""
"FRANCCI3_RS19195","1.2474293613","2.3741800712","0.0976559519","FRANCCI3_RS19190, FRANCCI3_RS19195","Francci3_3799, Francci3_3800","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438173.1, WP_011438174.1",""
"FRANCCI3_RS19200","-0.402042096","-1.3213769612","0.6342286785","FRANCCI3_RS19200","Francci3_3801","","","WP_035729824.1",""
"FRANCCI3_RS19205","-0.3219102127","-1.2499845063","0.726234967","FRANCCI3_RS19205","Francci3_3802","GO:0003824 - catalytic activity [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]","WP_011438176.1",""
"moeZ","0.126272088","1.0914697056","0.8689560552","FRANCCI3_RS19210","Francci3_3803","GO:0008641 - ubiquitin-like modifier activating enzyme activity [Evidence IEA]","","WP_011438177.1",""
"FRANCCI3_RS19215","-0.0252236981","-1.0176374704","0.971436305","FRANCCI3_RS19215","Francci3_3804","","","WP_023841357.1",""
"FRANCCI3_RS19220","0.5684072604","1.4828855565","0.4286669015","FRANCCI3_RS19220","Francci3_3805","GO:0045027 - DNA end binding [Evidence IEA]","GO:0006303 - double-strand break repair via nonhomologous end joining [Evidence IEA]","WP_011438179.1",""
"FRANCCI3_RS19225","-0.8278376131","-1.7750228702","0.3650371315","FRANCCI3_RS19225","","","","WP_023841356.1",""
"FRANCCI3_RS19230","-0.1331131568","-1.0966576008","0.8620314174","FRANCCI3_RS19230","Francci3_3806","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841355.1",""
"FRANCCI3_RS19235","-0.2613193935","-1.1985743404","0.6949463305","FRANCCI3_RS19235","Francci3_3807","","","WP_011438181.1",""
"FRANCCI3_RS19240","-0.0749915209","-1.0533548451","0.927547755","FRANCCI3_RS19240","Francci3_3808","","","WP_085949901.1",""
"FRANCCI3_RS19245","0.1379405343","1.1003332543","0.8540863156","FRANCCI3_RS19245","Francci3_3809","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_023841353.1",""
"FRANCCI3_RS19250","-0.199971509","-1.1486756702","0.7601649707","FRANCCI3_RS19250","","","","WP_023841352.1",""
"FRANCCI3_RS19255","1.1660409102","2.2439505914","0.0954913729","FRANCCI3_RS19255","Francci3_3810","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438184.1",""
"FRANCCI3_RS19260","0.9215082045","1.8940943596","0.2452938595","FRANCCI3_RS19260","Francci3_3811","","","WP_011438185.1",""
"FRANCCI3_RS19265","0.1130062955","1.0814794828","0.9035000128","FRANCCI3_RS19265, FRANCCI3_RS19270","Francci3_3812, Francci3_3813","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_011438186.1, WP_011438187.1",""
"FRANCCI3_RS19270","-0.1244701963","-1.0901073369","0.8647407493","FRANCCI3_RS19265, FRANCCI3_RS19270","Francci3_3812, Francci3_3813","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_011438186.1, WP_011438187.1",""
"FRANCCI3_RS19275","-0.6817241233","-1.6040555708","0.4543758666","FRANCCI3_RS19275","Francci3_3814","","","",""
"FRANCCI3_RS19280","0.0312684287","1.0219102023","0.9618081327","FRANCCI3_RS19280","Francci3_3815","","GO:0046417 - chorismate metabolic process [Evidence IEA]","WP_011438189.1",""
"FRANCCI3_RS19285","0.1721347791","1.1267244842","0.815919924","FRANCCI3_RS19285, FRANCCI3_RS19290","Francci3_3816, Francci3_3817","","","WP_011438190.1, WP_011438191.1",""
"FRANCCI3_RS19290","-0.1192749465","-1.0861888408","0.8936809524","FRANCCI3_RS19285, FRANCCI3_RS19290","Francci3_3816, Francci3_3817","","","WP_011438190.1, WP_011438191.1",""
"FRANCCI3_RS19295","0.5818041986","1.4967198394","0.4422898872","FRANCCI3_RS19295","Francci3_3818","","","WP_011438192.1",""
"FRANCCI3_RS19300","-0.7399745407","-1.6701463654","0.384596293","FRANCCI3_RS19300","Francci3_3819","","","WP_011438193.1",""
"FRANCCI3_RS19305","0.5331573954","1.4470927525","0.5037725295","FRANCCI3_RS19305","Francci3_3820","","","WP_082456745.1",""
"ctaD_4","-0.1200524094","-1.0867743415","0.8629534231","FRANCCI3_RS19310, FRANCCI3_RS19315","Francci3_3821, Francci3_3822","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA], GO:0001727 - lipid kinase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011438195.1, WP_108913333.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS19315","1.5725098059","2.9742167837","0.0847004339","FRANCCI3_RS19310, FRANCCI3_RS19315","Francci3_3821, Francci3_3822","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA], GO:0001727 - lipid kinase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011438195.1, WP_108913333.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS19320","0.2038824692","1.1517938063","0.8040466832","FRANCCI3_RS19320","Francci3_3823","","","WP_035941931.1",""
"gabT","-0.0335892342","-1.0235554311","0.9614998846","FRANCCI3_RS19325","Francci3_3824","GO:0003867 - 4-aminobutyrate transaminase activity [Evidence IEA]","GO:0009450 - gamma-aminobutyric acid catabolic process [Evidence IEA]","WP_011438198.1",""
"FRANCCI3_RS19330","-0.1350931275","-1.0981636991","0.849313177","FRANCCI3_RS19330","Francci3_3825","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438199.1",""
"FRANCCI3_RS19335","-0.0811730156","-1.0578778223","0.9142096047","FRANCCI3_RS19335","Francci3_3826","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438200.1",""
"FRANCCI3_RS19340","0.3137639595","1.2429462928","0.642775558","FRANCCI3_RS19340","Francci3_3827","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438201.1",""
"FRANCCI3_RS19345","-0.2703157671","-1.2060717755","0.7347462152","FRANCCI3_RS19345","Francci3_3828","","","WP_011438202.1",""
"tatB","0.608849472","1.525042525","0.4462467434","FRANCCI3_RS19350","Francci3_3829","","","WP_011438203.1",""
"FRANCCI3_RS27585","-0.5898622426","-1.5051030241","0.4711764485","FRANCCI3_RS27585","Francci3_3830","","","WP_236701545.1",""
"FRANCCI3_RS24980","0.4217620323","1.3395626279","0.594550253","FRANCCI3_RS24980, FRANCCI3_RS19370","Francci3_3832, Francci3_3833","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438206.1, WP_076807554.1",""
"sigE","-0.1806139017","-1.1333660574","0.8051838633","FRANCCI3_RS24980, FRANCCI3_RS19370","Francci3_3832, Francci3_3833","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438206.1, WP_076807554.1",""
"FRANCCI3_RS19375","-0.1410031321","-1.102671557","0.8585624644","FRANCCI3_RS19375","Francci3_3834","","","WP_011438208.1",""
"FRANCCI3_RS23665","-0.4874174703","-1.4019330655","0.510615785","FRANCCI3_RS23665","Francci3_3835","","","WP_011438209.1",""
"FRANCCI3_RS19385","-0.2859108559","-1.2191797586","0.6697537972","FRANCCI3_RS19385","Francci3_3836","","","WP_011438210.1",""
"FRANCCI3_RS24985","-1.0511736482","-2.0722149317","0.1565159274","FRANCCI3_RS24985","Francci3_3837","","","WP_011438211.1",""
"FRANCCI3_RS23670","-0.4787500058","-1.3935357421","0.5965495708","FRANCCI3_RS23670, FRANCCI3_RS26435","Francci3_3838","","","WP_063579555.1, WP_148214919.1",""
"FRANCCI3_RS26435","-0.9501816531","-1.9321159198","0.3404025534","FRANCCI3_RS23670, FRANCCI3_RS26435","Francci3_3838","","","WP_063579555.1, WP_148214919.1",""
"folP_1","-0.6233788326","-1.5404788047","0.4474558427","FRANCCI3_RS19395","Francci3_3839","GO:0004156 - dihydropteroate synthase activity [Evidence IEA]","GO:0009396 - folic acid-containing compound biosynthetic process [Evidence IEA]","WP_011438213.1",""
"FRANCCI3_RS19400","-0.2113476921","-1.1577692079","0.8092757019","FRANCCI3_RS19400, FRANCCI3_RS19405","Francci3_3840, Francci3_3841","","","WP_011438214.1, WP_011438215.1",""
"FRANCCI3_RS19405","0.0756153656","1.0538104313","0.9244213161","FRANCCI3_RS19400, FRANCCI3_RS19405","Francci3_3840, Francci3_3841","","","WP_011438214.1, WP_011438215.1",""
"FRANCCI3_RS19410","-0.8485989489","-1.8007513039","0.4265857004","FRANCCI3_RS19410","Francci3_3842","","","WP_011438216.1",""
"FRANCCI3_RS19415","-0.1492629065","-1.109002722","0.8780054404","FRANCCI3_RS19415","Francci3_3843","","","WP_023841754.1",""
"FRANCCI3_RS19420","7.071E-3","1.0049135976","0.9926682105","FRANCCI3_RS19420, FRANCCI3_RS19425","Francci3_3844, Francci3_3845","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011438218.1, WP_237704591.1",""
"FRANCCI3_RS19425","-0.6374760404","-1.5556052841","0.5095886726","FRANCCI3_RS19420, FRANCCI3_RS19425","Francci3_3844, Francci3_3845","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011438218.1, WP_237704591.1",""
"FRANCCI3_RS19430","-0.6451326688","-1.5638830928","0.5223931107","FRANCCI3_RS19430","Francci3_3846","","","WP_023841752.1",""
