"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS17125","-2.4787230455","-5.5740388024","0.5317087391","FRANCCI3_RS17120, FRANCCI3_RS17125","Francci3_3397","","","WP_023841511.1, WP_011437776.1",""
"FRANCCI3_RS17130","-3.9421630991","-15.371255471","0.318407652","FRANCCI3_RS17130","Francci3_3398","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_011437777.1",""
"FRANCCI3_RS17135","-1.0622370151","-2.088166884","0.3741153821","FRANCCI3_RS17135, FRANCCI3_RS17140","Francci3_3399, Francci3_3400","GO:0003677 - DNA binding [Evidence IEA]","","WP_237704544.1, WP_011437779.1",""
"FRANCCI3_RS17140","-2.2340492452","-4.7045255836","0.5757933637","FRANCCI3_RS17135, FRANCCI3_RS17140","Francci3_3399, Francci3_3400","GO:0003677 - DNA binding [Evidence IEA]","","WP_237704544.1, WP_011437779.1",""
"FRANCCI3_RS17145","5.1740194947","36.1023162353","0.057168521","","","","","",""
"FRANCCI3_RS17150","-0.5697739152","-1.4842909491","0.3471197783","FRANCCI3_RS17150","Francci3_3401","","","WP_011437780.1",""
"FRANCCI3_RS17155","-1.4746482866","-2.7791588284","0.1227648442","FRANCCI3_RS17155","Francci3_3402","","","WP_011437781.1",""
"efeU","-0.3886624785","-1.3091791021","0.5078497108","FRANCCI3_RS17160, FRANCCI3_RS17165","Francci3_3403, Francci3_3404","GO:0005381 - iron ion transmembrane transporter activity [Evidence IEA], GO:0020037 - heme binding [Evidence IEA]; GO:0004601 - peroxidase activity [Evidence IEA]","GO:0034755 - iron ion transmembrane transport [Evidence IEA], GO:0033212 - iron import into cell [Evidence IEA]","WP_011437782.1, WP_011437783.1","GO:0033573 - high-affinity iron permease complex [Evidence IEA]"
"efeB","0.0529888021","1.0374118844","0.932162147","FRANCCI3_RS17160, FRANCCI3_RS17165","Francci3_3403, Francci3_3404","GO:0005381 - iron ion transmembrane transporter activity [Evidence IEA], GO:0020037 - heme binding [Evidence IEA]; GO:0004601 - peroxidase activity [Evidence IEA]","GO:0034755 - iron ion transmembrane transport [Evidence IEA], GO:0033212 - iron import into cell [Evidence IEA]","WP_011437782.1, WP_011437783.1","GO:0033573 - high-affinity iron permease complex [Evidence IEA]"
"FRANCCI3_RS17170","-0.7723494105","-1.708049056","0.2075118839","FRANCCI3_RS17170","Francci3_3405","","","WP_011437784.1",""
"FRANCCI3_RS17175","0.2881306899","1.22105712","0.7049435599","FRANCCI3_RS17175","Francci3_3406","","","WP_011437785.1",""
"FRANCCI3_RS24880","0.8442763382","1.7953639579","0.5264981708","FRANCCI3_RS24880, FRANCCI3_RS17180","Francci3_3407","","","WP_235186951.1, WP_011437786.1",""
"FRANCCI3_RS17180","-0.0529274537","-1.0373677709","0.9741737377","FRANCCI3_RS24880, FRANCCI3_RS17180","Francci3_3407","","","WP_235186951.1, WP_011437786.1",""
"thrS_2","0.1021198538","1.0733494526","0.8868898468","FRANCCI3_RS17185","Francci3_3408","GO:0004829 - threonine-tRNA ligase activity [Evidence IEA]","GO:0006435 - threonyl-tRNA aminoacylation [Evidence IEA]","WP_308726853.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS17190","-0.6733447231","-1.5947659671","0.2842143051","FRANCCI3_RS17190, FRANCCI3_RS17195","Francci3_3409, Francci3_3410","","","WP_011437788.1, WP_011437789.1",""
"FRANCCI3_RS17195","-0.0743344761","-1.0528752262","0.9214266913","FRANCCI3_RS17190, FRANCCI3_RS17195, FRANCCI3_RS17200","Francci3_3409, Francci3_3410, Francci3_3411","","","WP_011437788.1, WP_011437789.1, WP_011437790.1",""
"FRANCCI3_RS17200","-1.0074032294","-2.0102894328","0.2113040309","FRANCCI3_RS17195, FRANCCI3_RS17200","Francci3_3410, Francci3_3411","","","WP_011437789.1, WP_011437790.1",""
"FRANCCI3_RS17205","0.2291444835","1.1721396657","0.8102432822","FRANCCI3_RS17205, FRANCCI3_RS17210","Francci3_3412, Francci3_3413","","","WP_011437791.1, WP_131728931.1",""
"FRANCCI3_RS17210","-0.3111484124","-1.2406949235","0.6719109718","FRANCCI3_RS17205, FRANCCI3_RS17210","Francci3_3412, Francci3_3413","","","WP_011437791.1, WP_131728931.1",""
"FRANCCI3_RS17220","0.5602639149","1.4745389328","0.5937823058","FRANCCI3_RS17220","","","","WP_023841517.1",""
"FRANCCI3_RS17225","-0.3654019728","-1.2882405172","0.6878786402","FRANCCI3_RS17225","","","","WP_023841518.1",""
"FRANCCI3_RS17230","0.3413712666","1.2669602543","0.6654372578","FRANCCI3_RS17230","Francci3_3415","","","WP_082456772.1",""
"FRANCCI3_RS17235","-0.0594276945","-1.0420523051","0.9260878044","FRANCCI3_RS17235","Francci3_3416","","","WP_011437795.1",""
"FRANCCI3_RS28285","0.6769663303","1.598774348","0.1993094172","FRANCCI3_RS28285","Francci3_3417","","","WP_011437796.1",""
"FRANCCI3_RS17245","0.3675655853","1.2901739434","0.5746212685","FRANCCI3_RS17245","Francci3_3418","","","WP_011437797.1",""
"FRANCCI3_RS17250","-2.6382588047","-6.2257981565","0.0706987206","FRANCCI3_RS17250","Francci3_3419","GO:0005524 - ATP binding [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]; GO:0004674 - protein serine/threonine kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011437798.1",""
"FRANCCI3_RS28290","0.3468511337","1.2717817696","0.767512019","FRANCCI3_RS28290","","","","WP_023841520.1",""
"FRANCCI3_RS26385","-0.7734786839","-1.7093865594","0.4994222512","FRANCCI3_RS26385","","","","WP_139140041.1",""
"FRANCCI3_RS17265","-0.3010867334","-1.2320721422","0.7483684595","FRANCCI3_RS17265","","","","WP_235186952.1",""
"FRANCCI3_RS17270","-0.5923118257","-1.5076607418","0.6384445834","FRANCCI3_RS17270","Francci3_3421","","","WP_011437800.1",""
"FRANCCI3_RS17275","-0.4704457003","-1.3855374443","0.6764977617","FRANCCI3_RS17275","Francci3_3422","","","WP_085949878.1",""
"FRANCCI3_RS17280","1.2905263038","2.4461727711","0.2943686475","FRANCCI3_RS17280","Francci3_3423","","","WP_011437802.1",""
"FRANCCI3_RS17285","0.3874519208","1.3080810376","0.7271855955","FRANCCI3_RS17285","Francci3_3424","","","WP_011437803.1",""
"FRANCCI3_RS28295","0.7298573487","1.6584750962","0.6722447591","FRANCCI3_RS28295","","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_235186954.1",""
"FRANCCI3_RS28300","2.2297599603","4.6905593036","0.2018452718","FRANCCI3_RS28300","","","","WP_023841523.1",""
"FRANCCI3_RS28615","NaN","NaN","NaN","FRANCCI3_RS28615","","","","WP_258165189.1",""
"FRANCCI3_RS17295","-1.9630270119","-3.8987915209","0.6336137961","FRANCCI3_RS17295","","","","WP_131728932.1",""
"FRANCCI3_RS17300","-0.1737328789","-1.1279732691","0.8604397249","FRANCCI3_RS17300","Francci3_3427","","","WP_167534320.1",""
"FRANCCI3_RS17305","-1.3534467603","-2.5552186721","0.4005621665","FRANCCI3_RS17305","Francci3_3428","","GO:0030638 - polyketide metabolic process [Evidence IEA]","WP_011437807.1",""
"FRANCCI3_RS17310","-2.2819416063","-4.8633202838","0.568497548","FRANCCI3_RS17310","Francci3_3429","","","WP_131728933.1",""
"tnpB_4","-2.4570678059","-5.4909957929","0.1043329261","FRANCCI3_RS17315, FRANCCI3_RS17320","Francci3_3430, Francci3_3431","GO:0004803 - transposase activity [Evidence IEA]","","WP_011437809.1, WP_035959263.1",""
"FRANCCI3_RS17320","1.3216482274","2.4995150736","0.1624756979","FRANCCI3_RS17315, FRANCCI3_RS17320","Francci3_3430, Francci3_3431","GO:0004803 - transposase activity [Evidence IEA]","","WP_011437809.1, WP_035959263.1",""
"FRANCCI3_RS17325","-1.6247418987","-3.0838698903","0.6836152389","FRANCCI3_RS17325","Francci3_3432","","","",""
"FRANCCI3_RS17330","-0.8275466047","-1.7746648635","0.3369628545","FRANCCI3_RS17330","Francci3_3433","","","WP_011437812.1",""
"FRANCCI3_RS17335","0.1928213079","1.1429967551","0.7758304887","FRANCCI3_RS17335","Francci3_3434","","","WP_011437813.1",""
"FRANCCI3_RS17340","-0.8219043459","-1.767737853","0.4942011112","FRANCCI3_RS17340","Francci3_3435","","","WP_011437814.1",""
"FRANCCI3_RS17345","3.8258594426","14.1807255352","1.731E-3","FRANCCI3_RS17345","Francci3_3436","GO:0004803 - transposase activity [Evidence IEA]","","WP_011437815.1",""
"FRANCCI3_RS17350","0.2276683544","1.1709409753","0.7093162797","FRANCCI3_RS17350","Francci3_3437","GO:0004803 - transposase activity [Evidence IEA]","","WP_011437816.1",""
"FRANCCI3_RS17355","-4.3981464628","-21.0850196758","0.2684068496","FRANCCI3_RS17355, FRANCCI3_RS17360","Francci3_3438, Francci3_3439","","","WP_011437817.1, WP_011437818.1",""
"FRANCCI3_RS17360","-0.2561637043","-1.1942986979","0.7017641223","FRANCCI3_RS17355, FRANCCI3_RS17360","Francci3_3438, Francci3_3439","","","WP_011437817.1, WP_011437818.1",""
"FRANCCI3_RS17365","-0.1902796189","-1.1409848368","0.8314575061","FRANCCI3_RS17365","Francci3_3440","","GO:0006812 - monoatomic cation transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_023840335.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS17370","-0.2148636435","-1.1605942155","0.6964481408","FRANCCI3_RS17370","Francci3_3441","GO:0016615 - malate dehydrogenase activity [Evidence IEA]","GO:0006108 - malate metabolic process [Evidence IEA]","WP_011437820.1",""
"FRANCCI3_RS17375","0.176959515","1.1304988426","0.766663902","FRANCCI3_RS17375","Francci3_3442","","","WP_011437821.1",""
"FRANCCI3_RS17380","-0.4058183598","-1.3248402046","0.6250189501","FRANCCI3_RS17380","Francci3_3443","","","WP_011437822.1",""
"FRANCCI3_RS17385","-2.5964933317","-6.0481475327","0.0835303603","FRANCCI3_RS17385","Francci3_3444","","","WP_011437823.1",""
"FRANCCI3_RS17390","0.4971974028","1.4114689603","0.3605967686","FRANCCI3_RS17390","Francci3_3445","","","WP_011437824.1",""
"FRANCCI3_RS17395","-0.2284228128","-1.1715534798","0.6611246693","FRANCCI3_RS17395","Francci3_3446","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437825.1",""
"FRANCCI3_RS17400","-0.8068644031","-1.7494050979","0.4759996941","FRANCCI3_RS17400","Francci3_3447","","","WP_108913833.1",""
"hrpA","-0.5957575391","-1.5112659219","0.3191459443","FRANCCI3_RS17405","Francci3_3448","GO:0004386 - helicase activity [Evidence IEA]","GO:0006139 - nucleobase-containing compound metabolic process [Evidence IEA]","WP_051569486.1",""
"FRANCCI3_RS17410","-2.1240996773","-4.3593096276","0.160526752","FRANCCI3_RS17410","Francci3_3449","","","WP_011437828.1",""
"FRANCCI3_RS28795","0.9325065182","1.9085890731","0.2754179623","FRANCCI3_RS28795","Francci3_3450","","","WP_011437829.1",""
"galK","0.5148256849","1.4288214905","0.7286999172","FRANCCI3_RS17420","Francci3_3451","GO:0004335 - galactokinase activity [Evidence IEA]","GO:0006012 - galactose metabolic process [Evidence IEA]","WP_011437830.1",""
"FRANCCI3_RS17425","0.2448754462","1.1849904615","0.8584803648","FRANCCI3_RS17425","Francci3_3452","GO:0008108 - UDP-glucose:hexose-1-phosphate uridylyltransferase activity [Evidence IEA]","GO:0006012 - galactose metabolic process [Evidence IEA]","WP_235462926.1",""
"soxR","-3.5007130188","-11.3193014205","0.3764773528","FRANCCI3_RS17430","Francci3_3453","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011437832.1",""
"FRANCCI3_RS17435","1.5629504984","2.9545747484","0.2293853146","FRANCCI3_RS17435","Francci3_3454","GO:0010181 - FMN binding [Evidence IEA]; GO:0008752 - FMN reductase (NAD(P)H) activity [Evidence IEA]; GO:0052873 - FMN reductase (NADPH) activity [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_023840343.1",""
"FRANCCI3_RS17440","-0.5215400336","-1.4354867694","0.5561001691","FRANCCI3_RS17440","Francci3_3455","","","WP_011437834.1",""
"FRANCCI3_RS17445","-1.5040156277","-2.8363107949","0.2052739109","FRANCCI3_RS17445","Francci3_3456","GO:0005524 - ATP binding [Evidence IEA]","","WP_011437835.1",""
"FRANCCI3_RS17450","-1.4994368412","-2.8273232582","0.3859584847","FRANCCI3_RS17450","Francci3_3457","","","WP_237704545.1",""
"FRANCCI3_RS17455","1.2218468573","2.3324511357","0.0259183059","FRANCCI3_RS17455","Francci3_3458","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_011437837.1",""
"FRANCCI3_RS17460","-0.7978955351","-1.738563227","0.8445419813","FRANCCI3_RS17460","","","","WP_232235012.1",""
"mshB_1","1.7190914308","3.2922900235","0.1694035292","FRANCCI3_RS17465","Francci3_3459","","GO:0010125 - mycothiol biosynthetic process [Evidence IEA]","WP_011437838.1",""
"FRANCCI3_RS17470","0.2167227647","1.162090773","0.7650223303","FRANCCI3_RS17470","Francci3_3460","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","","WP_011437839.1",""
"FRANCCI3_RS17475","-1.1086504144","-2.1564382643","0.3611750178","FRANCCI3_RS17475","Francci3_3461","","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]","WP_011437840.1",""
"FRANCCI3_RS17480","0.6754835756","1.5971320242","0.4120844218","FRANCCI3_RS17480","Francci3_3462","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437841.1",""
"FRANCCI3_RS17485","0.8270983221","1.774113515","0.2455942459","FRANCCI3_RS17485","Francci3_3463","","","WP_011437842.1",""
"FRANCCI3_RS17490","1.1248055574","2.1807215336","0.4244075189","FRANCCI3_RS17490","Francci3_3464","","","WP_011437843.1",""
"FRANCCI3_RS17495","-0.0221223733","-1.0154522306","0.9668092108","FRANCCI3_RS17495","Francci3_3465","","","WP_304413239.1",""
"FRANCCI3_RS17500","-0.2116465232","-1.1580090459","0.7314827359","FRANCCI3_RS17500","Francci3_3466","","","WP_011437845.1",""
"FRANCCI3_RS17505","-2.3764457628","-5.1925592128","0.1242997763","FRANCCI3_RS17505","Francci3_3467","","","WP_011437846.1",""
"FRANCCI3_RS27555","-3.7674335568","-13.6179114938","0.3424524499","FRANCCI3_RS27555","","","","",""
"FRANCCI3_RS24900","1.2013359214","2.2995250619","0.7950345024","FRANCCI3_RS24900","","GO:0003677 - DNA binding [Evidence IEA]; GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","",""
"FRANCCI3_RS28620","-1.9250719217","-3.7975577963","0.6329238657","FRANCCI3_RS28620","Francci3_3469","","","",""
"FRANCCI3_RS25715","-0.5252521934","-1.4391851378","0.758202748","FRANCCI3_RS25715","","","","",""
"FRANCCI3_RS17520","1.3089318789","2.4775804066","0.1224476235","FRANCCI3_RS17520","Francci3_3470","GO:0071949 - FAD binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_232235013.1",""
"FRANCCI3_RS17525","0.7838497718","1.7217190842","0.5297737222","FRANCCI3_RS17525, FRANCCI3_RS17530","Francci3_3471, Francci3_3472","","GO:0045226 - extracellular polysaccharide biosynthetic process [Evidence IEA]","WP_148214917.1, WP_011437850.1",""
"FRANCCI3_RS17530","-4.8862359659","-29.5735589477","0.2127829742","FRANCCI3_RS17525, FRANCCI3_RS17530","Francci3_3471, Francci3_3472","","GO:0045226 - extracellular polysaccharide biosynthetic process [Evidence IEA]","WP_148214917.1, WP_011437850.1",""
"FRANCCI3_RS17535","0.180024709","1.1329032884","0.8520296525","FRANCCI3_RS17535","Francci3_3473","","GO:0000271 - polysaccharide biosynthetic process [Evidence IEA]","WP_011437851.1",""
"FRANCCI3_RS27150","-0.4234254915","-1.3411080639","0.7938919283","FRANCCI3_RS27150","","","","WP_023840357.1",""
"FRANCCI3_RS25415","-0.1884394921","-1.1395304626","0.8344247988","FRANCCI3_RS25415","Francci3_3474","","","WP_011437852.1",""
"FRANCCI3_RS17540","-0.349861324","-1.2744381188","0.832885776","FRANCCI3_RS17540","Francci3_3475","GO:0003824 - catalytic activity [Evidence IEA]","","WP_035731585.1",""
"FRANCCI3_RS17545","0.3530530748","1.277260747","0.8085452883","FRANCCI3_RS17545","Francci3_3476","GO:0016740 - transferase activity [Evidence IEA]","","WP_011437854.1",""
"FRANCCI3_RS17550","-0.1455907787","-1.106183539","0.8110800726","FRANCCI3_RS17550","Francci3_3477","GO:0004721 - phosphoprotein phosphatase activity [Evidence IEA]; GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA]","GO:0006470 - protein dephosphorylation [Evidence IEA]","WP_035731496.1",""
"FRANCCI3_RS17555","-4.4248657239","-21.479160819","0.2648486181","FRANCCI3_RS17555","Francci3_3478","","","WP_011437856.1",""
"FRANCCI3_RS17560","2.2302811507","4.6922541289","0.1917438146","FRANCCI3_RS17560","Francci3_3479","GO:0003723 - RNA binding [Evidence IEA]","","WP_173645788.1",""
"FRANCCI3_RS17565","0.7515270278","1.683573875","0.5676704179","FRANCCI3_RS17565","Francci3_3480","","","WP_236701451.1",""
"FRANCCI3_RS17570","-0.1973848752","-1.1466180341","0.8049618972","FRANCCI3_RS17570, FRANCCI3_RS17575","Francci3_3481, Francci3_3482","GO:0004314 - [acyl-carrier-protein] S-malonyltransferase activity [Evidence IEA], GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]; GO:0016746 - acyltransferase activity [Evidence IEA]; GO:0033818 - beta-ketoacyl-acyl-carrier-protein synthase III activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437859.1, WP_011437860.1",""
"FRANCCI3_RS17575","-0.9320863166","-1.9080332555","0.133177318","FRANCCI3_RS17570, FRANCCI3_RS17575","Francci3_3481, Francci3_3482","GO:0004314 - [acyl-carrier-protein] S-malonyltransferase activity [Evidence IEA], GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]; GO:0016746 - acyltransferase activity [Evidence IEA]; GO:0033818 - beta-ketoacyl-acyl-carrier-protein synthase III activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437859.1, WP_011437860.1",""
"FRANCCI3_RS17580","-0.1370270878","-1.0996367957","0.8227950308","FRANCCI3_RS17580, FRANCCI3_RS17585","Francci3_3483, Francci3_3484","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437861.1, WP_011437862.1",""
"fabF","-0.9906980344","-1.9871462202","0.0990687982","FRANCCI3_RS17580, FRANCCI3_RS17585","Francci3_3483, Francci3_3484","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437861.1, WP_011437862.1",""
"FRANCCI3_RS17590","-0.5433885739","-1.4573915932","0.3229489298","FRANCCI3_RS17590","Francci3_3485","","","WP_011437863.1",""
"FRANCCI3_RS17595","-0.9423952818","-1.9217161838","0.1370565294","FRANCCI3_RS17595, FRANCCI3_RS17600","Francci3_3486, Francci3_3487","GO:0022857 - transmembrane transporter activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437864.1, WP_011437865.1",""
"FRANCCI3_RS17600","-0.3313068118","-1.2581525093","0.6023064991","FRANCCI3_RS17595, FRANCCI3_RS17600","Francci3_3486, Francci3_3487","GO:0022857 - transmembrane transporter activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437864.1, WP_011437865.1",""
"FRANCCI3_RS17605","-1.1643336905","-2.2412967728","0.0895821594","FRANCCI3_RS17605","Francci3_3488","","","WP_011437866.1",""
"FRANCCI3_RS17610","-3.6681677334","-12.7124283128","0.3558395457","FRANCCI3_RS17610, FRANCCI3_RS28310","Francci3_3489, Francci3_3490","","","WP_011437867.1, WP_023840360.1",""
"FRANCCI3_RS28310","-0.9545829391","-1.9380193013","0.5506100188","FRANCCI3_RS17610, FRANCCI3_RS28310, FRANCCI3_RS17620","Francci3_3489, Francci3_3490, Francci3_3491","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]","GO:0006777 - Mo-molybdopterin cofactor biosynthetic process [Evidence IEA]","WP_011437867.1, WP_023840360.1, WP_011437869.1",""
"moaA","-5.0544626384","-33.2311113861","0.1965896023","FRANCCI3_RS28310, FRANCCI3_RS17620","Francci3_3490, Francci3_3491","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]","GO:0006777 - Mo-molybdopterin cofactor biosynthetic process [Evidence IEA]","WP_023840360.1, WP_011437869.1",""
"FRANCCI3_RS17625","-0.1611206571","-1.1181553619","0.8230144134","FRANCCI3_RS17625","Francci3_3492","","","WP_011437870.1",""
"sepH","-0.2946174306","-1.2265596789","0.6784344542","FRANCCI3_RS17630","Francci3_3493","","GO:0051301 - cell division [Evidence IEA]","WP_011437871.1",""
"FRANCCI3_RS17635","0.1562877513","1.1144159033","0.7886209974","FRANCCI3_RS17635","Francci3_3494","","","WP_011437872.1",""
"FRANCCI3_RS17640","0.7126227642","1.638780651","0.316981757","FRANCCI3_RS17640, FRANCCI3_RS17645","Francci3_3495, Francci3_3496","","","WP_235462931.1, WP_011437874.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS17645","8.575E-3","1.0059617623","0.9906708766","FRANCCI3_RS17640, FRANCCI3_RS17645","Francci3_3495, Francci3_3496","","","WP_235462931.1, WP_011437874.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS17650","-0.7803605596","-1.7175600733","0.1386751138","FRANCCI3_RS17650","Francci3_3497","","","WP_232235018.1",""
"FRANCCI3_RS17655","0.3817973199","1.3029640868","0.4627177493","FRANCCI3_RS17655","Francci3_3498","","","WP_011437876.1",""
"FRANCCI3_RS28315","-1.0806521935","-2.1149919812","0.7955438237","FRANCCI3_RS28315","","","","WP_049760977.1",""
"FRANCCI3_RS17665","-0.3459269494","-1.2709673325","0.6387459646","FRANCCI3_RS17665","Francci3_3500","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437878.1",""
"FRANCCI3_RS17670","0.1731598457","1.1275253312","0.7818722923","FRANCCI3_RS17670","Francci3_3501","GO:0016791 - phosphatase activity [Evidence IEA]","","WP_236701452.1",""
"FRANCCI3_RS17675","-0.6241473453","-1.5412996246","0.3359092254","FRANCCI3_RS17675","Francci3_3502","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437880.1",""
"FRANCCI3_RS17680","-0.1547264826","-1.1132105471","0.8402926215","FRANCCI3_RS17680","Francci3_3503","","","WP_011437881.1",""
"FRANCCI3_RS17685","-0.043821504","-1.0308407712","0.9400551597","FRANCCI3_RS17685","Francci3_3504","GO:0030729 - acetoacetate-CoA ligase activity [Evidence IEA]","GO:0019287 - isopentenyl diphosphate biosynthetic process, mevalonate pathway [Evidence IEA]","WP_083494761.1",""
"FRANCCI3_RS17690","-0.07401457","-1.0526417855","0.9011117315","FRANCCI3_RS17690","Francci3_3505","","","WP_011437883.1",""
"FRANCCI3_RS17695","0.3950915942","1.3150262463","0.4762498806","FRANCCI3_RS17695","Francci3_3506","GO:0004555 - alpha,alpha-trehalase activity [Evidence IEA]","GO:0005991 - trehalose metabolic process [Evidence IEA]","WP_011437884.1",""
"FRANCCI3_RS17700","-0.0349782518","-1.0245413782","0.9464216797","FRANCCI3_RS17700","Francci3_3507","GO:0004748 - ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [Evidence IEA]","GO:0006260 - DNA replication [Evidence IEA]","WP_011437885.1",""
"nrdR","-0.9937282278","-1.9913243489","0.1890520796","FRANCCI3_RS17705","Francci3_3508","GO:0140110 - transcription regulator activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437886.1",""
"FRANCCI3_RS17710","-0.8235611974","-1.7697691635","0.6309798158","FRANCCI3_RS17710","Francci3_3509","","","WP_011437887.1",""
"lexA","0.4403156174","1.3569011433","0.4255142232","FRANCCI3_RS17715","Francci3_3510","GO:0004252 - serine-type endopeptidase activity [Evidence IEA]","GO:0006282 - regulation of DNA repair [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437888.1",""
"hflX","-0.1004681003","-1.0721212692","0.8719281091","FRANCCI3_RS17720","Francci3_3511","GO:0005525 - GTP binding [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011437889.1",""
"FRANCCI3_RS28320","-1.6668566389","-3.1752201854","0.2773203984","FRANCCI3_RS28320, FRANCCI3_RS17730","Francci3_3512, Francci3_3513","GO:0003677 - DNA binding [Evidence IEA]","","WP_308726854.1, WP_049761117.1",""
"FRANCCI3_RS17730","0.5187990438","1.4327620638","0.7725232997","FRANCCI3_RS28320, FRANCCI3_RS17730","Francci3_3512, Francci3_3513","GO:0003677 - DNA binding [Evidence IEA]","","WP_308726854.1, WP_049761117.1",""
"dapF","-0.6989529492","-1.6233262194","0.5033454906","FRANCCI3_RS17735","Francci3_3514","GO:0008837 - diaminopimelate epimerase activity [Evidence IEA]","GO:0009089 - lysine biosynthetic process via diaminopimelate [Evidence IEA]","WP_035941213.1",""
"FRANCCI3_RS17740","0.88153702","1.8423370471","0.4931310657","FRANCCI3_RS17740","Francci3_3515","","","WP_011437893.1",""
"miaA","-0.0680742054","-1.0483163946","0.925760834","FRANCCI3_RS17745, FRANCCI3_RS17750","Francci3_3516, Francci3_3517","GO:0052381 - tRNA dimethylallyltransferase activity [Evidence IEA]","GO:0006400 - tRNA modification [Evidence IEA]","WP_023840375.1, WP_011437895.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS17750","2.1379004555","4.4012107478","0.0832791018","FRANCCI3_RS17745, FRANCCI3_RS17750, FRANCCI3_RS17755","Francci3_3516, Francci3_3517, Francci3_3518","GO:0052381 - tRNA dimethylallyltransferase activity [Evidence IEA], GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]; GO:0016782 - transferase activity, transferring sulphur-containing groups [Evidence IEA]","GO:0006400 - tRNA modification [Evidence IEA]","WP_023840375.1, WP_011437895.1, WP_011437896.1","GO:0005737 - cytoplasm [Evidence IEA]"
