"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS24975","1.3234758557","2.5026835043","0.0557513114","FRANCCI3_RS24975","","","","WP_035729797.1",""
"FRANCCI3_RS19070","-0.494494606","-1.408827139","0.4942935186","FRANCCI3_RS19070","Francci3_3776","","","WP_235463159.1",""
"FRANCCI3_RS19075","-0.2815985707","-1.2155410124","0.5970065454","FRANCCI3_RS19075","Francci3_3777","","","WP_011438152.1",""
"FRANCCI3_RS19080","-0.4778864926","-1.3927019022","0.4913407701","FRANCCI3_RS19080","Francci3_3778","","","WP_173645826.1",""
"FRANCCI3_RS19085","-2.788E-4","-1.0001933002","0.9996656772","FRANCCI3_RS19085","Francci3_3779","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438154.1",""
"FRANCCI3_RS19090","-0.7140699803","-1.640425392","0.4911857942","FRANCCI3_RS19090","Francci3_3780","","","WP_011438155.1",""
"FRANCCI3_RS19095","-0.9175591168","-1.8889167466","0.1697164823","","","","","",""
"FRANCCI3_RS19100","-0.347254541","-1.2721374357","0.5463612694","FRANCCI3_RS19100","Francci3_3781","","","WP_011438156.1",""
"FRANCCI3_RS19105","-0.3419009117","-1.2674254687","0.6817930922","FRANCCI3_RS19105","Francci3_3782","","","WP_011438157.1",""
"FRANCCI3_RS19110","-0.2370370132","-1.1785696444","0.6470912987","FRANCCI3_RS19110","Francci3_3783","GO:0005515 - protein binding [Evidence IEA]","","WP_011438158.1",""
"FRANCCI3_RS19115","-0.2217591839","-1.1661546979","0.7229196503","FRANCCI3_RS19115","Francci3_3784","","","WP_011438159.1",""
"FRANCCI3_RS19120","0.6087589262","1.5249468139","0.6452757161","FRANCCI3_RS19120","Francci3_3785","","","WP_035729938.1",""
"FRANCCI3_RS19125","0.4871487525","1.4016719643","0.4244869115","FRANCCI3_RS19125","Francci3_3786","","","WP_011438161.1",""
"FRANCCI3_RS19130","0.1494778612","1.1091679704","0.7975380459","FRANCCI3_RS19130","Francci3_3787","GO:0008641 - ubiquitin-like modifier activating enzyme activity [Evidence IEA]","","WP_011438162.1",""
"FRANCCI3_RS19135","-0.196974141","-1.1462916393","0.8097198056","FRANCCI3_RS19135","Francci3_3788","","","WP_011438163.1",""
"FRANCCI3_RS28805","-0.4352807192","-1.3521739131","0.6025892896","FRANCCI3_RS28805","","","","WP_308726832.1",""
"FRANCCI3_RS28810","0.1107972018","1.0798247592","0.9761828065","FRANCCI3_RS28810","","","","WP_023841362.1",""
"FRANCCI3_RS19145","0.7163286364","1.6429956224","0.4731799884","FRANCCI3_RS19145","Francci3_3790","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438164.1",""
"FRANCCI3_RS19150","0.1088359472","1.0783578017","0.8594578639","FRANCCI3_RS19150","Francci3_3791","","","WP_011438165.1",""
"FRANCCI3_RS19155","0.3125072262","1.2418640323","0.5443897682","FRANCCI3_RS19155","Francci3_3792","","","WP_011438166.1",""
"FRANCCI3_RS19160","-0.3590546464","-1.2825851836","0.5058017931","FRANCCI3_RS19160","Francci3_3793","","","WP_011438167.1",""
"FRANCCI3_RS19165","-0.3703288736","-1.2926474662","0.467958723","FRANCCI3_RS19165","Francci3_3794","","","WP_011438168.1",""
"FRANCCI3_RS19170","-0.4369293201","-1.3537199566","0.3849481871","FRANCCI3_RS19170, FRANCCI3_RS19175","Francci3_3795, Francci3_3796","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438169.1, WP_023841360.1",""
"FRANCCI3_RS19175","0.0509908259","1.0359761758","0.9316866114","FRANCCI3_RS19170, FRANCCI3_RS19175","Francci3_3795, Francci3_3796","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438169.1, WP_023841360.1",""
"FRANCCI3_RS19180","1.4180328399","2.6722089832","0.212790478","FRANCCI3_RS19180","Francci3_3797","","","WP_108913854.1",""
"FRANCCI3_RS19185","-0.7701173169","-1.7054084581","0.5578466353","FRANCCI3_RS19185, FRANCCI3_RS19190","Francci3_3798, Francci3_3799","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438172.1, WP_011438173.1",""
"FRANCCI3_RS19190","0.9191261429","1.8909695643","0.1316584377","FRANCCI3_RS19185, FRANCCI3_RS19190, FRANCCI3_RS19195","Francci3_3798, Francci3_3799, Francci3_3800","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438172.1, WP_011438173.1, WP_011438174.1",""
"FRANCCI3_RS19195","-0.0178217063","-1.0124296797","0.9783798839","FRANCCI3_RS19190, FRANCCI3_RS19195","Francci3_3799, Francci3_3800","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438173.1, WP_011438174.1",""
"FRANCCI3_RS19200","-0.510949543","-1.4249877756","0.5459232307","FRANCCI3_RS19200","Francci3_3801","","","WP_035729824.1",""
"FRANCCI3_RS19205","2.7571450298","6.7605706608","0.0656695145","FRANCCI3_RS19205","Francci3_3802","GO:0003824 - catalytic activity [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]","WP_011438176.1",""
"moeZ","-0.2278748583","-1.1711085929","0.6790527415","FRANCCI3_RS19210","Francci3_3803","GO:0008641 - ubiquitin-like modifier activating enzyme activity [Evidence IEA]","","WP_011438177.1",""
"FRANCCI3_RS19215","-0.3068701729","-1.237021155","0.632951681","FRANCCI3_RS19215","Francci3_3804","","","WP_023841357.1",""
"FRANCCI3_RS19220","-0.4314891082","-1.3486248704","0.5162362275","FRANCCI3_RS19220","Francci3_3805","GO:0045027 - DNA end binding [Evidence IEA]","GO:0006303 - double-strand break repair via nonhomologous end joining [Evidence IEA]","WP_011438179.1",""
"FRANCCI3_RS19225","0.112720241","1.0812650705","0.9310275255","FRANCCI3_RS19225","","","","WP_023841356.1",""
"FRANCCI3_RS19230","0.0838839741","1.0598675422","0.8923231724","FRANCCI3_RS19230","Francci3_3806","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841355.1",""
"FRANCCI3_RS19235","-0.1156243094","-1.0834437917","0.8122584019","FRANCCI3_RS19235","Francci3_3807","","","WP_011438181.1",""
"FRANCCI3_RS19240","0.0214600938","1.014986187","0.9748444485","FRANCCI3_RS19240","Francci3_3808","","","WP_085949901.1",""
"FRANCCI3_RS19245","0.0131090063","1.009127878","0.9798935613","FRANCCI3_RS19245","Francci3_3809","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_023841353.1",""
"FRANCCI3_RS19250","-0.2914607432","-1.2238788401","0.5789467147","FRANCCI3_RS19250","","","","WP_023841352.1",""
"FRANCCI3_RS19255","-0.2478176863","-1.1874096034","0.6771773414","FRANCCI3_RS19255","Francci3_3810","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438184.1",""
"FRANCCI3_RS19260","-0.4272734225","-1.3446898184","0.4549720113","FRANCCI3_RS19260","Francci3_3811","","","WP_011438185.1",""
"FRANCCI3_RS19265","-2.0729320904","-4.2074090637","0.0824955532","FRANCCI3_RS19265, FRANCCI3_RS19270","Francci3_3812, Francci3_3813","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_011438186.1, WP_011438187.1",""
"FRANCCI3_RS19270","0.128183553","1.0929167813","0.8563135675","FRANCCI3_RS19265, FRANCCI3_RS19270","Francci3_3812, Francci3_3813","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_011438186.1, WP_011438187.1",""
"FRANCCI3_RS19275","0.792157875","1.7316626176","0.5688543654","FRANCCI3_RS19275","Francci3_3814","","","",""
"FRANCCI3_RS19280","0.5724090128","1.4870044994","0.4011565094","FRANCCI3_RS19280","Francci3_3815","","GO:0046417 - chorismate metabolic process [Evidence IEA]","WP_011438189.1",""
"FRANCCI3_RS19285","0.1654259657","1.121497159","0.7669645799","FRANCCI3_RS19285, FRANCCI3_RS19290","Francci3_3816, Francci3_3817","","","WP_011438190.1, WP_011438191.1",""
"FRANCCI3_RS19290","0.9166259921","1.8876954039","0.250194861","FRANCCI3_RS19285, FRANCCI3_RS19290","Francci3_3816, Francci3_3817","","","WP_011438190.1, WP_011438191.1",""
"FRANCCI3_RS19295","-0.1283749209","-1.093061762","0.8396935163","FRANCCI3_RS19295","Francci3_3818","","","WP_011438192.1",""
"FRANCCI3_RS19300","0.9660766155","1.9535207986","0.4401790229","FRANCCI3_RS19300","Francci3_3819","","","WP_011438193.1",""
"FRANCCI3_RS19305","-0.7538514941","-1.686288631","0.2671460987","FRANCCI3_RS19305","Francci3_3820","","","WP_082456745.1",""
"ctaD_4","0.7176226409","1.6444699448","0.1471405511","FRANCCI3_RS19310, FRANCCI3_RS19315","Francci3_3821, Francci3_3822","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA], GO:0001727 - lipid kinase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011438195.1, WP_108913333.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS19315","1.7100462942","3.2717132177","0.1617448507","FRANCCI3_RS19310, FRANCCI3_RS19315","Francci3_3821, Francci3_3822","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA], GO:0001727 - lipid kinase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011438195.1, WP_108913333.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS19320","-2.0700489271","-4.199009136","0.0526615244","FRANCCI3_RS19320","Francci3_3823","","","WP_035941931.1",""
"gabT","-0.4149492663","-1.3332517912","0.520146507","FRANCCI3_RS19325","Francci3_3824","GO:0003867 - 4-aminobutyrate transaminase activity [Evidence IEA]","GO:0009450 - gamma-aminobutyric acid catabolic process [Evidence IEA]","WP_011438198.1",""
"FRANCCI3_RS19330","0.07647665","1.0544397406","0.9064834169","FRANCCI3_RS19330","Francci3_3825","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438199.1",""
"FRANCCI3_RS19335","-0.362689412","-1.285820638","0.5906363136","FRANCCI3_RS19335","Francci3_3826","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438200.1",""
"FRANCCI3_RS19340","0.5961866488","1.511715494","0.4913861728","FRANCCI3_RS19340","Francci3_3827","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438201.1",""
"FRANCCI3_RS19345","-0.0619031665","-1.0438418625","0.8970011818","FRANCCI3_RS19345","Francci3_3828","","","WP_011438202.1",""
"tatB","-0.213568498","-1.1595527869","0.6526411009","FRANCCI3_RS19350","Francci3_3829","","","WP_011438203.1",""
"FRANCCI3_RS27585","-0.4861399706","-1.4006922097","0.5871014288","FRANCCI3_RS27585","Francci3_3830","","","WP_236701545.1",""
"FRANCCI3_RS24980","-0.5476461706","-1.4616989142","0.409141769","FRANCCI3_RS24980, FRANCCI3_RS19370","Francci3_3832, Francci3_3833","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438206.1, WP_076807554.1",""
"sigE","-0.5326709394","-1.4466048958","0.3993045005","FRANCCI3_RS24980, FRANCCI3_RS19370","Francci3_3832, Francci3_3833","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438206.1, WP_076807554.1",""
"FRANCCI3_RS19375","-0.4542091925","-1.3700316218","0.5472276768","FRANCCI3_RS19375","Francci3_3834","","","WP_011438208.1",""
"FRANCCI3_RS23665","0.1116873498","1.0804912206","0.8792165473","FRANCCI3_RS23665","Francci3_3835","","","WP_011438209.1",""
"FRANCCI3_RS19385","-0.2378714562","-1.1792515165","0.6502427525","FRANCCI3_RS19385","Francci3_3836","","","WP_011438210.1",""
"FRANCCI3_RS24985","0.8659121357","1.8224915629","0.205097548","FRANCCI3_RS24985","Francci3_3837","","","WP_011438211.1",""
"FRANCCI3_RS23670","-3.6738566408","-12.7626555613","0.1892575467","FRANCCI3_RS23670, FRANCCI3_RS26435","Francci3_3838","","","WP_063579555.1, WP_148214919.1",""
"FRANCCI3_RS26435","0.4553772079","1.3711412576","0.7561532418","FRANCCI3_RS23670, FRANCCI3_RS26435","Francci3_3838","","","WP_063579555.1, WP_148214919.1",""
"folP_1","-1.9876010674","-3.9657701604","0.213186929","FRANCCI3_RS19395","Francci3_3839","GO:0004156 - dihydropteroate synthase activity [Evidence IEA]","GO:0009396 - folic acid-containing compound biosynthetic process [Evidence IEA]","WP_011438213.1",""
"FRANCCI3_RS19400","1.2882918122","2.4423869941","0.2694983847","FRANCCI3_RS19400, FRANCCI3_RS19405","Francci3_3840, Francci3_3841","","","WP_011438214.1, WP_011438215.1",""
"FRANCCI3_RS19405","-0.415348927","-1.3336211847","0.5108884475","FRANCCI3_RS19400, FRANCCI3_RS19405","Francci3_3840, Francci3_3841","","","WP_011438214.1, WP_011438215.1",""
"FRANCCI3_RS19410","-0.7923197219","-1.7318568928","0.1253216211","FRANCCI3_RS19410","Francci3_3842","","","WP_011438216.1",""
"FRANCCI3_RS19415","-0.1211515796","-1.0876026559","0.8004663101","FRANCCI3_RS19415","Francci3_3843","","","WP_023841754.1",""
"FRANCCI3_RS19420","0.240867817","1.1817032717","0.6480131439","FRANCCI3_RS19420, FRANCCI3_RS19425","Francci3_3844, Francci3_3845","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011438218.1, WP_237704591.1",""
"FRANCCI3_RS19425","0.2530274061","1.1917052125","0.5878325302","FRANCCI3_RS19420, FRANCCI3_RS19425","Francci3_3844, Francci3_3845","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011438218.1, WP_237704591.1",""
"FRANCCI3_RS19430","-0.3871246476","-1.3077843351","0.4198334492","FRANCCI3_RS19430","Francci3_3846","","","WP_023841752.1",""
"FRANCCI3_RS19435","-0.0327873033","-1.0229866396","0.9465743974","FRANCCI3_RS19435, FRANCCI3_RS19440","Francci3_3847, Francci3_3848","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438221.1, WP_235463206.1",""
"FRANCCI3_RS19440","0.2708482124","1.206516974","0.5941884276","FRANCCI3_RS19435, FRANCCI3_RS19440","Francci3_3847, Francci3_3848","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438221.1, WP_235463206.1",""
"FRANCCI3_RS19445","0.2875495044","1.2205653197","0.5403098571","FRANCCI3_RS19445, FRANCCI3_RS19450","Francci3_3849, Francci3_3850","","","WP_011438223.1, WP_193359372.1",""
"FRANCCI3_RS19450","0.0227768969","1.0159130267","0.9696872329","FRANCCI3_RS19445, FRANCCI3_RS19450","Francci3_3849, Francci3_3850","","","WP_011438223.1, WP_193359372.1",""
"FRANCCI3_RS19455","0.2706206948","1.2063267174","0.6564751639","FRANCCI3_RS19455","Francci3_3851","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_023841750.1",""
"FRANCCI3_RS19460","0.0729051167","1.0518325999","0.8980541138","FRANCCI3_RS19460","Francci3_3852","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438226.1",""
"FRANCCI3_RS19465","-0.8357903644","-1.7848345727","0.212557449","FRANCCI3_RS19465","Francci3_3854","GO:0016740 - transferase activity [Evidence IEA]","","WP_049761132.1","GO:0005886 - plasma membrane [Evidence IEA]"
"dapE","0.8231880348","1.7693114603","0.2958491816","FRANCCI3_RS19470","Francci3_3855","GO:0009014 - succinyl-diaminopimelate desuccinylase activity [Evidence IEA]","GO:0009089 - lysine biosynthetic process via diaminopimelate [Evidence IEA]","WP_011438229.1",""
"FRANCCI3_RS19475","-0.4064487388","-1.325419214","0.5321033883","FRANCCI3_RS19475","Francci3_3856","GO:0016740 - transferase activity [Evidence IEA]","","WP_011438230.1",""
"dapC","0.158316977","1.1159844903","0.7706107832","FRANCCI3_RS19480","Francci3_3857","GO:0003824 - catalytic activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","",""
"FRANCCI3_RS19485","0.0129156829","1.0089926624","0.9796023856","FRANCCI3_RS19485","Francci3_3858","","","WP_011438232.1",""
"FRANCCI3_RS19490","0.954015147","1.9372567178","0.3013309095","FRANCCI3_RS19490","Francci3_3860","","","WP_011438234.1",""
"FRANCCI3_RS19495","-0.3434791112","-1.2688126952","0.5842107141","FRANCCI3_RS19495","Francci3_3861","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438235.1",""
"FRANCCI3_RS19500","1.2608894159","2.3964343464","0.2986038135","FRANCCI3_RS19500","Francci3_3862","","","WP_108913429.1",""
"FRANCCI3_RS19505","-0.8887399968","-1.8515583263","0.4518130799","FRANCCI3_RS19505","Francci3_3863","","","WP_011438237.1",""
"mshB_2","-0.6373790319","-1.5555006869","0.3162296449","FRANCCI3_RS19510","Francci3_3864","","GO:0010125 - mycothiol biosynthetic process [Evidence IEA]","WP_023840098.1",""
"typA","-0.3396568543","-1.265455569","0.4878324015","FRANCCI3_RS19515","Francci3_3865","GO:0005525 - GTP binding [Evidence IEA]","GO:0006950 - response to stress [Evidence IEA]; GO:0006412 - translation [Evidence IEA]","WP_035941021.1",""
"FRANCCI3_RS19520","-0.6776524499","-1.5995348769","0.6924857732","FRANCCI3_RS19520","Francci3_3866","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438240.1",""
"FRANCCI3_RS19525","-0.8432758849","-1.7941193739","0.3508966048","FRANCCI3_RS19525","Francci3_3867","","","WP_011438241.1",""
"FRANCCI3_RS19530","-2.530043215","-5.7758897927","0.0900179558","FRANCCI3_RS19530","Francci3_3868","","","WP_011438242.1",""
"FRANCCI3_RS19535","0.7670190842","1.7017499699","0.4302918433","FRANCCI3_RS19535","Francci3_3869","","","WP_011438243.1",""
"FRANCCI3_RS19540","-1.4292568133","-2.6930794893","0.3483674527","FRANCCI3_RS19540","Francci3_3870","","","WP_011438244.1",""
"ychF","0.3550788097","1.27905545","0.5840817427","FRANCCI3_RS19545","Francci3_3871","GO:0005525 - GTP binding [Evidence IEA]","","WP_011438245.1",""
"FRANCCI3_RS19550","0.3282450872","1.2554852569","0.6211905758","FRANCCI3_RS19550","Francci3_3872","","","WP_011438246.1",""
"FRANCCI3_RS19555","-0.1977575237","-1.1469142441","0.8588166884","FRANCCI3_RS19555","Francci3_3873","","","WP_232234874.1",""
"FRANCCI3_RS19560","-0.0500648312","-1.0353114471","0.9417992966","FRANCCI3_RS19560, FRANCCI3_RS19565","Francci3_3874, Francci3_3875","GO:0016810 - hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [Evidence IEA], GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0005975 - carbohydrate metabolic process [Evidence IEA], GO:0008610 - lipid biosynthetic process [Evidence IEA]","WP_011438248.1, WP_011438249.1",""
"FRANCCI3_RS19565","0.44291887","1.3593517966","0.4616615615","FRANCCI3_RS19560, FRANCCI3_RS19565","Francci3_3874, Francci3_3875","GO:0016810 - hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [Evidence IEA], GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0005975 - carbohydrate metabolic process [Evidence IEA], GO:0008610 - lipid biosynthetic process [Evidence IEA]","WP_011438248.1, WP_011438249.1",""
"glpX","0.1523170066","1.1113529019","0.7422176946","FRANCCI3_RS19570","Francci3_3876","GO:0042132 - fructose 1,6-bisphosphate 1-phosphatase activity [Evidence IEA]","GO:0006094 - gluconeogenesis [Evidence IEA]","WP_049761135.1",""
"FRANCCI3_RS19575","0.7848302526","1.7228895924","0.2209168232","FRANCCI3_RS19575","Francci3_3877","","","WP_076804920.1",""
"FRANCCI3_RS23675","0.4731175248","1.3881057923","0.7743839657","FRANCCI3_RS23675","Francci3_3878","","","WP_049760991.1",""
"FRANCCI3_RS19585","-0.4106498072","-1.329284405","0.5630281925","FRANCCI3_RS19585","Francci3_3879","GO:0008855 - exodeoxyribonuclease VII activity [Evidence IEA]","GO:0006308 - DNA catabolic process [Evidence IEA]","WP_049761136.1",""
"xseA","0.5599117418","1.4741790303","0.5887754151","FRANCCI3_RS19590","Francci3_3880","GO:0008855 - exodeoxyribonuclease VII activity [Evidence IEA]","GO:0006308 - DNA catabolic process [Evidence IEA]","WP_035940986.1","GO:0009318 - exodeoxyribonuclease VII complex [Evidence IEA]"
"FRANCCI3_RS19595","-0.3067978057","-1.2369591062","0.6115431071","FRANCCI3_RS19595","Francci3_3881","GO:0051745 - 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","GO:0019288 - isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [Evidence IEA]","WP_035729888.1",""
"FRANCCI3_RS19600","0.0502651636","1.0354552204","0.9157737767","FRANCCI3_RS19600","Francci3_3882","GO:0004333 - fumarate hydratase activity [Evidence IEA]","GO:0006106 - fumarate metabolic process [Evidence IEA]; GO:0006108 - malate metabolic process [Evidence IEA]; GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011438256.1",""
"sthA","-0.1727768076","-1.1272260109","0.7046417157","FRANCCI3_RS19605","Francci3_3883","GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0003957 - NAD(P)+ transhydrogenase (B-specific) activity [Evidence IEA]","GO:0045454 - cell redox homeostasis [Evidence IEA]","WP_011438257.1",""
"FRANCCI3_RS19610","0.9482976806","1.9295944738","0.4342864726","FRANCCI3_RS19610","Francci3_3884","GO:0003677 - DNA binding [Evidence IEA]","","WP_236701422.1",""
"FRANCCI3_RS19615","0.2671704723","1.2034452196","0.7478587259","FRANCCI3_RS19615","Francci3_3885","","","WP_011438259.1",""
"FRANCCI3_RS19620","0.0932132172","1.0667434242","0.8749842402","FRANCCI3_RS19620","Francci3_3886","","","WP_035958074.1",""
"FRANCCI3_RS19625","-0.2393160951","-1.1804329484","0.7083386908","FRANCCI3_RS19625","Francci3_3887","GO:0046872 - metal ion binding [Evidence IEA]; GO:0050145 - nucleoside monophosphate kinase activity [Evidence IEA]","GO:0016310 - phosphorylation [Evidence IEA]","WP_011438261.1",""
"FRANCCI3_RS19630","0.0830349093","1.0592439652","0.8797520639","FRANCCI3_RS19630","Francci3_3888","","","WP_011438262.1",""
"FRANCCI3_RS19635","-0.5198806473","-1.4338366233","0.4007151299","FRANCCI3_RS19635","Francci3_3889","","","WP_011438263.1",""
"FRANCCI3_RS19640","1.7690987938","3.4084097756","0.2828390093","FRANCCI3_RS19640","Francci3_3890","","","WP_011438264.1",""
"FRANCCI3_RS19645","-0.1305680956","-1.0947246903","0.9252056544","FRANCCI3_RS19645","Francci3_3891","","","WP_011438265.1",""
"FRANCCI3_RS23685","0.4326825792","1.3497409833","0.6234216798","FRANCCI3_RS23685","","","","WP_023840087.1",""
"msrA","6.259E-3","1.0043475284","0.9898563752","FRANCCI3_RS19655","Francci3_3895","GO:0033744 - L-methionine:thioredoxin-disulfide S-oxidoreductase activity [Evidence IEA]; GO:0008113 - peptide-methionine (S)-S-oxide reductase activity [Evidence IEA]","GO:0030091 - protein repair [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011438269.1",""
"FRANCCI3_RS19660","0.1587897544","1.1163502632","0.7406313161","FRANCCI3_RS19660","Francci3_3896","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438270.1",""
"FRANCCI3_RS19665","-0.1006020377","-1.0722208077","0.8625278486","FRANCCI3_RS19665","Francci3_3897","GO:0005525 - GTP binding [Evidence IEA]; GO:0004611 - phosphoenolpyruvate carboxykinase activity [Evidence IEA]; GO:0017076 - purine nucleotide binding [Evidence IEA]","GO:0006094 - gluconeogenesis [Evidence IEA]","WP_011438271.1",""
"FRANCCI3_RS19670","0.1663363695","1.1222050961","0.7151452688","FRANCCI3_RS19670","Francci3_3898","","","WP_235608736.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS19675","-1.2787403755","-2.4262704545","0.2247704411","FRANCCI3_RS19675","Francci3_3899","","","WP_011438273.1",""
"FRANCCI3_RS19680","0.500230308","1.4144393417","0.4378567446","FRANCCI3_RS19680","Francci3_3900","","","WP_011438274.1",""
"FRANCCI3_RS19685","-0.3215187607","-1.2496453893","0.4944697688","FRANCCI3_RS19685","Francci3_3901","GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","GO:0006418 - tRNA aminoacylation for protein translation [Evidence IEA]","WP_011438275.1",""
"FRANCCI3_RS19690","-0.6156769278","-1.5322767889","0.414222147","FRANCCI3_RS19690","Francci3_3902","","","WP_023840081.1",""
"mca","0.1578397135","1.1156153682","0.7676838274","FRANCCI3_RS19695","Francci3_3903","","GO:0010126 - mycothiol metabolic process [Evidence IEA]","WP_232234877.1",""
"greA","-0.0203921739","-1.0142351462","0.9679386562","FRANCCI3_RS19700","Francci3_3904","GO:0003677 - DNA binding [Evidence IEA]; GO:0070063 - RNA polymerase binding [Evidence IEA]","GO:0032784 - regulation of DNA-templated transcription elongation [Evidence IEA]","WP_011438278.1",""
"FRANCCI3_RS19705","-0.4951715823","-1.4094883781","0.3461183248","FRANCCI3_RS19705","Francci3_3905","","","WP_173645785.1",""
"FRANCCI3_RS19710","0.1547197318","1.113205338","0.7822618813","FRANCCI3_RS19710, FRANCCI3_RS19715","Francci3_3906, Francci3_3907","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438280.1, WP_011438281.1",""
"FRANCCI3_RS19715","-0.055650454","-1.0393275893","0.9457491273","FRANCCI3_RS19710, FRANCCI3_RS19715","Francci3_3906, Francci3_3907","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438280.1, WP_011438281.1",""
"FRANCCI3_RS19720","0.4551521143","1.3709273447","0.688779678","FRANCCI3_RS19720","Francci3_3908","","","WP_011438282.1",""
"FRANCCI3_RS19725","-0.8163148241","-1.7609022482","0.3575758076","FRANCCI3_RS19725","Francci3_3909","","","WP_011438283.1",""
"FRANCCI3_RS19730","-0.5633892463","-1.4777367106","0.4988930186","FRANCCI3_RS19730","Francci3_3910","","","WP_011438284.1",""
"FRANCCI3_RS19735","0.2209125996","1.1654705902","0.7815396778","FRANCCI3_RS19735","Francci3_3911","","","WP_011438285.1",""
