"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"rpmE","-0.1667247768","-1.1225072608","0.6384313781","FRANCCI3_RS18795","Francci3_3721","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011438097.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rho","0.06940527","1.0492840424","0.8729417368","FRANCCI3_RS18800","Francci3_3722","GO:0008186 - ATP-dependent activity, acting on RNA [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","GO:0006353 - DNA-templated transcription termination [Evidence IEA]","WP_217494683.1",""
"FRANCCI3_RS18805","-0.8127158122","-1.7565148971","0.1086836758","FRANCCI3_RS18805","Francci3_3723","GO:0005524 - ATP binding [Evidence IEA]; GO:0004413 - homoserine kinase activity [Evidence IEA]","GO:0016310 - phosphorylation [Evidence IEA]; GO:0009088 - threonine biosynthetic process [Evidence IEA]","WP_041258232.1","GO:0005737 - cytoplasm [Evidence IEA]"
"thrC_1","-0.1930976849","-1.14321574","0.6352947994","FRANCCI3_RS18810","Francci3_3724","GO:0004795 - threonine synthase activity [Evidence IEA]","GO:0009088 - threonine biosynthetic process [Evidence IEA]","WP_232235122.1",""
"FRANCCI3_RS18815","-0.0983989456","-1.0705847042","0.8083797943","FRANCCI3_RS18815, FRANCCI3_RS18820","Francci3_3725, Francci3_3726","GO:0004412 - homoserine dehydrogenase activity [Evidence IEA], GO:0008836 - diaminopimelate decarboxylase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA], GO:0009089 - lysine biosynthetic process via diaminopimelate [Evidence IEA]","WP_011438101.1, WP_049760988.1",""
"lysA","-0.1998035714","-1.1485419658","0.6134901281","FRANCCI3_RS18815, FRANCCI3_RS18820","Francci3_3725, Francci3_3726","GO:0004412 - homoserine dehydrogenase activity [Evidence IEA], GO:0008836 - diaminopimelate decarboxylase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA], GO:0009089 - lysine biosynthetic process via diaminopimelate [Evidence IEA]","WP_011438101.1, WP_049760988.1",""
"FRANCCI3_RS18825","0.1980615424","1.1471559585","0.6389753566","FRANCCI3_RS18825","Francci3_3727","GO:0004814 - arginine-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]","GO:0006420 - arginyl-tRNA aminoacylation [Evidence IEA]","WP_011438103.1",""
"FRANCCI3_RS18830","-0.0382604433","-1.0268749061","0.9347915792","FRANCCI3_RS18830","Francci3_3728","GO:0000156 - phosphorelay response regulator activity [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]","WP_011438104.1",""
"FRANCCI3_RS18835","-0.0697422635","-1.0495291692","0.9469582724","","","","","",""
"FRANCCI3_RS18840","0.1073799774","1.0772700705","0.7898740027","FRANCCI3_RS18840","Francci3_3729","","","WP_108913732.1",""
"ltrA_3","-0.9235893079","-1.8968285832","0.1120156406","FRANCCI3_RS18845, FRANCCI3_RS28345","Francci3_3730","GO:0003964 - RNA-directed DNA polymerase activity [Evidence IEA]","GO:0000373 - Group II intron splicing [Evidence IEA]","WP_011438106.1, WP_049760989.1",""
"FRANCCI3_RS28345","0.9604602885","1.9459306404","0.1801496121","FRANCCI3_RS18845, FRANCCI3_RS28345","Francci3_3730","GO:0003964 - RNA-directed DNA polymerase activity [Evidence IEA]","GO:0000373 - Group II intron splicing [Evidence IEA]","WP_011438106.1, WP_049760989.1",""
"FRANCCI3_RS28350","-0.1034513181","-1.0743405048","0.8939144801","FRANCCI3_RS28350","","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","",""
"FRANCCI3_RS27575","0.6505731222","1.5697916843","0.4250848853","FRANCCI3_RS27575, FRANCCI3_RS28355","Francci3_3732","","","WP_235463181.1, WP_035958723.1",""
"FRANCCI3_RS28355","2.9371184052","7.6588002146","0.2134602871","FRANCCI3_RS27575, FRANCCI3_RS28355, FRANCCI3_RS27580","Francci3_3732","","","WP_235463181.1, WP_035958723.1, WP_235463177.1",""
"FRANCCI3_RS27580","0.8536708741","1.8070931494","0.5836828291","FRANCCI3_RS28355, FRANCCI3_RS27580","","","","WP_035958723.1, WP_235463177.1",""
"FRANCCI3_RS18870","0.3746157426","1.2964941914","0.6314629104","FRANCCI3_RS18870, FRANCCI3_RS28800","Francci3_3734","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_011438109.1, WP_308726829.1",""
"FRANCCI3_RS28800","-1.4028710306","-2.6442728156","0.1925694024","FRANCCI3_RS18870, FRANCCI3_RS28800","Francci3_3734","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_011438109.1, WP_308726829.1",""
"FRANCCI3_RS18875","-0.7784115324","-1.7152412803","0.1088491345","FRANCCI3_RS18875","Francci3_3735","","","WP_108913274.1",""
"FRANCCI3_RS18880","-1.1220737895","-2.1765962069","0.0842373078","FRANCCI3_RS18880","Francci3_3736","","","WP_035958726.1",""
"FRANCCI3_RS18885","-0.7154327301","-1.6419756472","0.2066626689","FRANCCI3_RS18885","Francci3_3738","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438113.1",""
"FRANCCI3_RS18890","-0.7520685573","-1.6842059393","0.2888134656","FRANCCI3_RS18890, FRANCCI3_RS18895","Francci3_3740, Francci3_3741","GO:0008914 - leucyl-tRNA--protein transferase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438115.1, WP_023842058.1",""
"aat","-0.5512307444","-1.4653352214","0.4148602903","FRANCCI3_RS18890, FRANCCI3_RS18895","Francci3_3740, Francci3_3741","GO:0008914 - leucyl-tRNA--protein transferase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438115.1, WP_023842058.1",""
"FRANCCI3_RS18900","-0.0666377994","-1.0472731675","0.8936752019","FRANCCI3_RS18900","Francci3_3742","","","WP_308726830.1",""
"FRANCCI3_RS18905","-0.4258028194","-1.3433198147","0.3437248019","FRANCCI3_RS18905","Francci3_3743","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:0008757 - S-adenosylmethionine-dependent methyltransferase activity [Evidence IEA]","GO:0032259 - methylation [Evidence IEA]","WP_035729926.1",""
"FRANCCI3_RS18910","-0.0588393773","-1.0416274528","0.8853117592","FRANCCI3_RS18910","Francci3_3744","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438119.1",""
"FRANCCI3_RS18915","0.1217330409","1.0880410898","0.803017313","FRANCCI3_RS18915","Francci3_3745","","","WP_011438120.1",""
"FRANCCI3_RS18920","0.7515689625","1.683622812","0.1171972672","FRANCCI3_RS18920","Francci3_3746","GO:0016811 - hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [Evidence IEA]","","WP_011438121.1",""
"FRANCCI3_RS18925","0.1276676989","1.0925260647","0.8330322733","FRANCCI3_RS18925","Francci3_3747","GO:0009030 - thiamine-phosphate kinase activity [Evidence IEA]","GO:0009228 - thiamine biosynthetic process [Evidence IEA]","WP_011438122.1",""
"FRANCCI3_RS18930","-0.0780802187","-1.0556124116","0.8813235223","FRANCCI3_RS18930","Francci3_3748","GO:0016746 - acyltransferase activity [Evidence IEA]; GO:0004591 - oxoglutarate dehydrogenase (succinyl-transferring) activity [Evidence IEA]; GO:0030976 - thiamine pyrophosphate binding [Evidence IEA]","GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011438123.1",""
"FRANCCI3_RS18935","-0.0250101991","-1.0174868852","0.9785651228","FRANCCI3_RS18935","Francci3_3749","","","WP_011438124.1",""
"FRANCCI3_RS18940","-0.1811456792","-1.1337838932","0.6650005046","FRANCCI3_RS18940, FRANCCI3_RS28360","Francci3_3750","","","WP_011438125.1, WP_232234865.1",""
"FRANCCI3_RS28360","-0.3996308047","-1.3191702831","0.5058727684","FRANCCI3_RS18940, FRANCCI3_RS28360","Francci3_3750","","","WP_011438125.1, WP_232234865.1",""
"FRANCCI3_RS18950","-0.0884429482","-1.0632220635","0.8508591334","FRANCCI3_RS18950","Francci3_3751","","","WP_011438126.1",""
"rfbC","0.0339849095","1.0238361911","0.9616399003","FRANCCI3_RS18955, FRANCCI3_RS18960","Francci3_3752, Francci3_3753","GO:0008830 - dTDP-4-dehydrorhamnose 3,5-epimerase activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011438127.1, WP_011438128.1",""
"FRANCCI3_RS18960","-1.0005323429","-2.0007381201","0.1925352229","FRANCCI3_RS18955, FRANCCI3_RS18960","Francci3_3752, Francci3_3753","GO:0008830 - dTDP-4-dehydrorhamnose 3,5-epimerase activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011438127.1, WP_011438128.1",""
"FRANCCI3_RS18965","0.3461125319","1.2711308351","0.497634424","FRANCCI3_RS18965, FRANCCI3_RS18970","Francci3_3754, Francci3_3755","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011438129.1, WP_011438130.1",""
"FRANCCI3_RS18970","-0.5785047429","-1.4933007398","0.1270174958","FRANCCI3_RS18965, FRANCCI3_RS18970","Francci3_3754, Francci3_3755","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011438129.1, WP_011438130.1",""
"FRANCCI3_RS18975","-0.1860967","-1.1376814811","0.7769248084","FRANCCI3_RS18975","Francci3_3756","","","WP_023841776.1",""
"FRANCCI3_RS18980","0.034887033","1.0244766005","0.9211863531","FRANCCI3_RS18980","Francci3_3757","GO:0016301 - kinase activity [Evidence IEA]","","WP_011438132.1",""
"FRANCCI3_RS18985","0.5096637047","1.4237182851","0.3658479464","FRANCCI3_RS18985","Francci3_3758","","","WP_011438133.1",""
"FRANCCI3_RS18990","-0.0917961201","-1.0656961225","0.8087433772","FRANCCI3_RS18990","Francci3_3759","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438134.1",""
"FRANCCI3_RS18995","-0.1299337172","-1.0942434265","0.7480169849","FRANCCI3_RS18995","Francci3_3760","","","WP_173645812.1",""
"FRANCCI3_RS19000","0.2241432113","1.1680833404","0.6275355902","FRANCCI3_RS19000","Francci3_3761","GO:0008710 - 8-amino-7-oxononanoate synthase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009102 - biotin biosynthetic process [Evidence IEA]","WP_035729930.1",""
"bioD","-0.6586708397","-1.5786275582","0.4730209169","FRANCCI3_RS19005","Francci3_3762","GO:0004141 - dethiobiotin synthase activity [Evidence IEA]","GO:0009102 - biotin biosynthetic process [Evidence IEA]","WP_011438137.1",""
"bioB_1","-0.7496256186","-1.6813564595","0.2199753611","FRANCCI3_RS19010","Francci3_3763","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0004076 - biotin synthase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","GO:0009102 - biotin biosynthetic process [Evidence IEA]","WP_011438138.1",""
"FRANCCI3_RS19015","-0.5413842585","-1.455368266","0.2098517278","FRANCCI3_RS19015","Francci3_3764","GO:0016791 - phosphatase activity [Evidence IEA]","","WP_011438139.1",""
"FRANCCI3_RS19020","-0.2789615363","-1.2133212114","0.5853395546","FRANCCI3_RS19020","Francci3_3765","","","WP_011438140.1",""
"FRANCCI3_RS19025","-0.1095689352","-1.0789058206","0.8230815184","FRANCCI3_RS19025","Francci3_3766","","","WP_236701520.1",""
"rsrA","0.1058100766","1.0760984526","0.8316321933","FRANCCI3_RS19030, FRANCCI3_RS19035","Francci3_3767, Francci3_3768","GO:0016989 - sigma factor antagonist activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0045454 - cell redox homeostasis [Evidence IEA], GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438142.1, WP_235187262.1",""
"FRANCCI3_RS19035","-0.1874460351","-1.1387460385","0.6346193605","FRANCCI3_RS19030, FRANCCI3_RS19035","Francci3_3767, Francci3_3768","GO:0016989 - sigma factor antagonist activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0045454 - cell redox homeostasis [Evidence IEA], GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438142.1, WP_235187262.1",""
"FRANCCI3_RS19040","0.6512545372","1.5705333048","0.4373705071","FRANCCI3_RS19040","Francci3_3769","","","WP_308726831.1",""
"FRANCCI3_RS19045","-0.6512180086","-1.5704935399","0.3024005976","FRANCCI3_RS19045","Francci3_3770","GO:0008168 - methyltransferase activity [Evidence IEA]","","WP_011438145.1",""
"aroA","0.3928213008","1.312958486","0.4185178646","FRANCCI3_RS19050","Francci3_3771","GO:0003866 - 3-phosphoshikimate 1-carboxyvinyltransferase activity [Evidence IEA]","GO:0009423 - chorismate biosynthetic process [Evidence IEA]","WP_011438146.1",""
"rsgA","0.1017610882","1.0730825681","0.814075427","FRANCCI3_RS19055","Francci3_3772","GO:0005525 - GTP binding [Evidence IEA]; GO:0043022 - ribosome binding [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011438147.1",""
"hisN","-0.1181136491","-1.0853148648","0.8024293429","FRANCCI3_RS19060, FRANCCI3_RS19065","Francci3_3773, Francci3_3774","GO:0004401 - histidinol-phosphatase activity [Evidence IEA]","GO:0000105 - histidine biosynthetic process [Evidence IEA]","WP_232234867.1, WP_011438149.1",""
"FRANCCI3_RS19065","0.8101275262","1.7533664236","0.1277333873","FRANCCI3_RS19060, FRANCCI3_RS19065","Francci3_3773, Francci3_3774","GO:0004401 - histidinol-phosphatase activity [Evidence IEA]","GO:0000105 - histidine biosynthetic process [Evidence IEA]","WP_232234867.1, WP_011438149.1",""
"FRANCCI3_RS24975","0.3679472703","1.2905153219","0.5752923115","FRANCCI3_RS24975","","","","WP_035729797.1",""
"FRANCCI3_RS19070","0.4285487492","1.3458790351","0.3316676722","FRANCCI3_RS19070","Francci3_3776","","","WP_235463159.1",""
"FRANCCI3_RS19075","0.0174771331","1.0121879","0.9738421109","FRANCCI3_RS19075","Francci3_3777","","","WP_011438152.1",""
"FRANCCI3_RS19080","-0.7025626283","-1.6273929301","0.1257355591","FRANCCI3_RS19080","Francci3_3778","","","WP_173645826.1",""
"FRANCCI3_RS19085","0.0323304108","1.0226627174","0.9428210945","FRANCCI3_RS19085","Francci3_3779","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438154.1",""
"FRANCCI3_RS19090","0.3040761647","1.2346277853","0.6820556416","FRANCCI3_RS19090","Francci3_3780","","","WP_011438155.1",""
"FRANCCI3_RS19095","0.4542740916","1.3700932535","0.4180043112","","","","","",""
"FRANCCI3_RS19100","-0.0472543921","-1.033296574","0.9014389885","FRANCCI3_RS19100","Francci3_3781","","","WP_011438156.1",""
"FRANCCI3_RS19105","-0.8207466821","-1.7663199336","0.1242451397","FRANCCI3_RS19105","Francci3_3782","","","WP_011438157.1",""
"FRANCCI3_RS19110","-0.2530995717","-1.1917648248","0.5431752508","FRANCCI3_RS19110","Francci3_3783","GO:0005515 - protein binding [Evidence IEA]","","WP_011438158.1",""
"FRANCCI3_RS19115","0.0784296236","1.0558681003","0.9127891086","FRANCCI3_RS19115","Francci3_3784","","","WP_011438159.1",""
"FRANCCI3_RS19120","0.3668735714","1.2895552373","0.573182415","FRANCCI3_RS19120","Francci3_3785","","","WP_035729938.1",""
"FRANCCI3_RS19125","-0.11363361","-1.0819498353","0.783228096","FRANCCI3_RS19125","Francci3_3786","","","WP_011438161.1",""
"FRANCCI3_RS19130","0.0411886153","1.0289612236","0.9323601285","FRANCCI3_RS19130","Francci3_3787","GO:0008641 - ubiquitin-like modifier activating enzyme activity [Evidence IEA]","","WP_011438162.1",""
"FRANCCI3_RS19135","0.4292856951","1.3465667018","0.3362646327","FRANCCI3_RS19135","Francci3_3788","","","WP_011438163.1",""
"FRANCCI3_RS28805","-0.3021205242","-1.2329553235","0.6528535376","FRANCCI3_RS28805","","","","WP_308726832.1",""
"FRANCCI3_RS28810","0.8306445326","1.7784797312","0.7783837265","FRANCCI3_RS28810","","","","WP_023841362.1",""
"FRANCCI3_RS19145","0.3768277954","1.2984836024","0.6368350166","FRANCCI3_RS19145","Francci3_3790","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0051536 - iron-sulfur cluster binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438164.1",""
"FRANCCI3_RS19150","-0.0201683934","-1.0140778375","0.9666811861","FRANCCI3_RS19150","Francci3_3791","","","WP_011438165.1",""
"FRANCCI3_RS19155","-0.2163692924","-1.161806086","0.5734140577","FRANCCI3_RS19155","Francci3_3792","","","WP_011438166.1",""
"FRANCCI3_RS19160","-0.1743098753","-1.1284244848","0.7822330724","FRANCCI3_RS19160","Francci3_3793","","","WP_011438167.1",""
"FRANCCI3_RS19165","-0.0772196701","-1.0549829404","0.845603564","FRANCCI3_RS19165","Francci3_3794","","","WP_011438168.1",""
"FRANCCI3_RS19170","0.1150003651","1.0829753196","0.742372624","FRANCCI3_RS19170, FRANCCI3_RS19175","Francci3_3795, Francci3_3796","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438169.1, WP_023841360.1",""
"FRANCCI3_RS19175","-0.3765444106","-1.2982285697","0.3286435731","FRANCCI3_RS19170, FRANCCI3_RS19175","Francci3_3795, Francci3_3796","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438169.1, WP_023841360.1",""
"FRANCCI3_RS19180","-0.0114197198","-1.0079469574","0.9870460593","FRANCCI3_RS19180","Francci3_3797","","","WP_108913854.1",""
"FRANCCI3_RS19185","0.5772635932","1.4920166065","0.3648577076","FRANCCI3_RS19185, FRANCCI3_RS19190","Francci3_3798, Francci3_3799","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438172.1, WP_011438173.1",""
"FRANCCI3_RS19190","-0.5334566175","-1.4473929178","0.3145321455","FRANCCI3_RS19185, FRANCCI3_RS19190, FRANCCI3_RS19195","Francci3_3798, Francci3_3799, Francci3_3800","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438172.1, WP_011438173.1, WP_011438174.1",""
"FRANCCI3_RS19195","-0.2160840944","-1.161576438","0.6375410162","FRANCCI3_RS19190, FRANCCI3_RS19195","Francci3_3799, Francci3_3800","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_011438173.1, WP_011438174.1",""
"FRANCCI3_RS19200","0.4955947218","1.4099018389","0.3140359185","FRANCCI3_RS19200","Francci3_3801","","","WP_035729824.1",""
"FRANCCI3_RS19205","-0.9788122218","-1.9708421364","0.2327783122","FRANCCI3_RS19205","Francci3_3802","GO:0003824 - catalytic activity [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]","WP_011438176.1",""
"moeZ","-0.2453988247","-1.1854204282","0.5855992098","FRANCCI3_RS19210","Francci3_3803","GO:0008641 - ubiquitin-like modifier activating enzyme activity [Evidence IEA]","","WP_011438177.1",""
"FRANCCI3_RS19215","0.4872551596","1.4017753495","0.3379230312","FRANCCI3_RS19215","Francci3_3804","","","WP_023841357.1",""
"FRANCCI3_RS19220","-0.0497081594","-1.0350555228","0.9159532309","FRANCCI3_RS19220","Francci3_3805","GO:0045027 - DNA end binding [Evidence IEA]","GO:0006303 - double-strand break repair via nonhomologous end joining [Evidence IEA]","WP_011438179.1",""
"FRANCCI3_RS19225","0.632005783","1.5497180739","0.5496597711","FRANCCI3_RS19225","","","","WP_023841356.1",""
"FRANCCI3_RS19230","0.0244121296","1.0170651732","0.9585169894","FRANCCI3_RS19230","Francci3_3806","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841355.1",""
"FRANCCI3_RS19235","0.2343145985","1.1763477403","0.573352833","FRANCCI3_RS19235","Francci3_3807","","","WP_011438181.1",""
"FRANCCI3_RS19240","-0.2706509794","-1.2063520405","0.6123550902","FRANCCI3_RS19240","Francci3_3808","","","WP_085949901.1",""
"FRANCCI3_RS19245","-0.2320122104","-1.1744719115","0.6212105023","FRANCCI3_RS19245","Francci3_3809","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_023841353.1",""
"FRANCCI3_RS19250","-0.433650235","-1.350646596","0.2806395624","FRANCCI3_RS19250","","","","WP_023841352.1",""
"FRANCCI3_RS19255","-0.0810295821","-1.0577726527","0.8667411406","FRANCCI3_RS19255","Francci3_3810","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438184.1",""
"FRANCCI3_RS19260","0.5278280781","1.4417570511","0.322182672","FRANCCI3_RS19260","Francci3_3811","","","WP_011438185.1",""
"FRANCCI3_RS19265","0.0905925994","1.0648074715","0.9441324803","FRANCCI3_RS19265, FRANCCI3_RS19270","Francci3_3812, Francci3_3813","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_011438186.1, WP_011438187.1",""
"FRANCCI3_RS19270","0.2831892207","1.2168819517","0.5241423836","FRANCCI3_RS19265, FRANCCI3_RS19270","Francci3_3812, Francci3_3813","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_011438186.1, WP_011438187.1",""
"FRANCCI3_RS19275","0.7269681979","1.6551571463","0.2089498331","FRANCCI3_RS19275","Francci3_3814","","","",""
"FRANCCI3_RS19280","-0.1399657368","-1.1018789465","0.8005766254","FRANCCI3_RS19280","Francci3_3815","","GO:0046417 - chorismate metabolic process [Evidence IEA]","WP_011438189.1",""
"FRANCCI3_RS19285","-0.7972217251","-1.7377514216","0.0924708136","FRANCCI3_RS19285, FRANCCI3_RS19290","Francci3_3816, Francci3_3817","","","WP_011438190.1, WP_011438191.1",""
"FRANCCI3_RS19290","-0.0846054094","-1.060397673","0.9022955076","FRANCCI3_RS19285, FRANCCI3_RS19290","Francci3_3816, Francci3_3817","","","WP_011438190.1, WP_011438191.1",""
"FRANCCI3_RS19295","-0.1968866707","-1.146222142","0.6280511584","FRANCCI3_RS19295","Francci3_3818","","","WP_011438192.1",""
"FRANCCI3_RS19300","-0.905398776","-1.8730621573","0.2340484518","FRANCCI3_RS19300","Francci3_3819","","","WP_011438193.1",""
"FRANCCI3_RS19305","0.3641382402","1.2871125736","0.4459783816","FRANCCI3_RS19305","Francci3_3820","","","WP_082456745.1",""
"ctaD_4","-0.1073048888","-1.0772140028","0.8396688113","FRANCCI3_RS19310, FRANCCI3_RS19315","Francci3_3821, Francci3_3822","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA], GO:0001727 - lipid kinase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011438195.1, WP_108913333.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS19315","-0.3941060174","-1.3141281932","0.5591404981","FRANCCI3_RS19310, FRANCCI3_RS19315","Francci3_3821, Francci3_3822","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA], GO:0001727 - lipid kinase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011438195.1, WP_108913333.1","GO:0005575 - cellular_component [Evidence IEA]"
"FRANCCI3_RS19320","0.8706945586","1.8285430064","0.1169535226","FRANCCI3_RS19320","Francci3_3823","","","WP_035941931.1",""
"gabT","0.0253514458","1.0177275841","0.9613806537","FRANCCI3_RS19325","Francci3_3824","GO:0003867 - 4-aminobutyrate transaminase activity [Evidence IEA]","GO:0009450 - gamma-aminobutyric acid catabolic process [Evidence IEA]","WP_011438198.1",""
"FRANCCI3_RS19330","-6.33E-3","-1.004397268","0.988806738","FRANCCI3_RS19330","Francci3_3825","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438199.1",""
"FRANCCI3_RS19335","-0.2147512432","-1.1605037972","0.6599512675","FRANCCI3_RS19335","Francci3_3826","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438200.1",""
"FRANCCI3_RS19340","-0.1962543029","-1.1457198355","0.7425019039","FRANCCI3_RS19340","Francci3_3827","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438201.1",""
"FRANCCI3_RS19345","0.0585593319","1.0414252793","0.8726499907","FRANCCI3_RS19345","Francci3_3828","","","WP_011438202.1",""
"tatB","0.1364120413","1.099168101","0.726573374","FRANCCI3_RS19350","Francci3_3829","","","WP_011438203.1",""
"FRANCCI3_RS27585","0.1072512566","1.0771739581","0.8135084051","FRANCCI3_RS27585","Francci3_3830","","","WP_236701545.1",""
"FRANCCI3_RS24980","0.4458838746","1.3621483882","0.4295990623","FRANCCI3_RS24980, FRANCCI3_RS19370","Francci3_3832, Francci3_3833","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438206.1, WP_076807554.1",""
"sigE","-0.3208866291","-1.2490979643","0.43906215","FRANCCI3_RS24980, FRANCCI3_RS19370","Francci3_3832, Francci3_3833","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438206.1, WP_076807554.1",""
"FRANCCI3_RS19375","0.4108916309","1.3295072376","0.3259364753","FRANCCI3_RS19375","Francci3_3834","","","WP_011438208.1",""
"FRANCCI3_RS23665","-0.3643305975","-1.2872841982","0.5289253573","FRANCCI3_RS23665","Francci3_3835","","","WP_011438209.1",""
